event_id,_time,host,user,action,file_path,source_process,classification,note
FILE-00154,2026-09-08T23:24:38Z,ENG-WS-17,ACME\adavis,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00269,2026-09-08T23:36:19Z,FILE-03,ACME\adavis,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00382,2026-09-08T23:37:05Z,JUMP-01,ACME\jsmith,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00320,2026-09-09T00:15:15Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00078,2026-09-09T00:17:45Z,DC-01,ACME\jsmith,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00109,2026-09-09T00:58:10Z,APP-06,ACME\svc_sccm,modify,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00249,2026-09-09T01:03:19Z,JUMP-01,ACME\mturner,create,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00477,2026-09-09T01:32:10Z,APP-06,NT AUTHORITY\SYSTEM,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00394,2026-09-09T01:46:48Z,SCCM-01,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00237,2026-09-09T01:54:01Z,FILE-03,ACME\svc_sccm,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00143,2026-09-09T02:09:12Z,JUMP-01,ACME\jsmith,modify,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00261,2026-09-09T02:27:39Z,ENG-WS-17,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00309,2026-09-09T02:48:19Z,APP-06,ACME\svc_sccm,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00406,2026-09-09T03:19:21Z,JUMP-01,ACME\svc_sccm,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00207,2026-09-09T04:02:32Z,DC-01,ACME\adavis,modify,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00151,2026-09-09T04:20:49Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00084,2026-09-09T04:38:42Z,ENG-WS-17,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00125,2026-09-09T04:56:00Z,ENG-WS-17,ACME\adavis,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00263,2026-09-09T04:56:17Z,APP-06,ACME\jsmith,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00030,2026-09-09T05:44:27Z,DC-01,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00334,2026-09-09T05:53:26Z,JUMP-01,ACME\adavis,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00083,2026-09-09T06:01:53Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00035,2026-09-09T06:10:25Z,SCCM-01,ACME\adavis,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00425,2026-09-09T06:29:43Z,APP-06,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00494,2026-09-09T07:14:03Z,OPS-WS-08,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00213,2026-09-09T07:18:35Z,SCCM-01,ACME\mturner,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00250,2026-09-09T07:23:25Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00199,2026-09-09T07:24:56Z,SCCM-01,ACME\jsmith,create,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00283,2026-09-09T07:29:29Z,ENG-WS-17,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00016,2026-09-09T08:08:50Z,SCCM-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00019,2026-09-09T08:11:40Z,FILE-03,ACME\adavis,read,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00363,2026-09-09T08:34:58Z,APP-06,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00178,2026-09-09T08:36:00Z,ENG-WS-17,ACME\mturner,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00219,2026-09-09T08:38:56Z,OPS-WS-08,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00034,2026-09-09T08:42:35Z,ENG-WS-17,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00275,2026-09-09T08:46:02Z,OPS-WS-08,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00208,2026-09-09T08:54:29Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00085,2026-09-09T08:58:46Z,APP-06,ACME\jsmith,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00256,2026-09-09T09:09:30Z,ENG-WS-17,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00042,2026-09-09T09:10:37Z,ENG-WS-17,ACME\mturner,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00404,2026-09-09T09:39:16Z,FILE-03,ACME\svc_sccm,create,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00160,2026-09-09T09:42:49Z,APP-06,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00414,2026-09-09T09:48:38Z,FILE-03,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00186,2026-09-09T10:00:58Z,ENG-WS-17,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00148,2026-09-09T10:02:13Z,JUMP-01,ACME\adavis,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00402,2026-09-09T10:04:13Z,ENG-WS-17,ACME\adavis,create,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00049,2026-09-09T10:45:03Z,FILE-03,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00170,2026-09-09T10:50:44Z,SCCM-01,ACME\svc_sccm,create,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00401,2026-09-09T11:03:57Z,ENG-WS-17,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00375,2026-09-09T11:33:41Z,FILE-03,ACME\adavis,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00268,2026-09-09T11:48:21Z,JUMP-01,ACME\adavis,modify,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00065,2026-09-09T11:50:03Z,APP-06,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00473,2026-09-09T12:03:58Z,OPS-WS-08,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00176,2026-09-09T12:05:22Z,FILE-03,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00087,2026-09-09T12:30:38Z,DC-01,NT AUTHORITY\SYSTEM,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00467,2026-09-09T12:40:32Z,JUMP-01,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00420,2026-09-09T12:43:30Z,SCCM-01,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00287,2026-09-09T13:06:19Z,JUMP-01,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00433,2026-09-09T13:23:43Z,OPS-WS-08,ACME\mturner,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00427,2026-09-09T13:34:51Z,ENG-WS-17,ACME\jsmith,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00462,2026-09-09T13:38:53Z,OPS-WS-08,ACME\jsmith,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00266,2026-09-09T13:44:32Z,APP-06,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00055,2026-09-09T13:49:27Z,OPS-WS-08,ACME\adavis,create,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00134,2026-09-09T13:56:22Z,APP-06,ACME\jsmith,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00119,2026-09-09T13:58:41Z,JUMP-01,ACME\jsmith,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00103,2026-09-09T14:07:46Z,OPS-WS-08,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00438,2026-09-09T14:08:45Z,SCCM-01,ACME\adavis,modify,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00286,2026-09-09T14:16:04Z,FILE-03,ACME\adavis,read,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00212,2026-09-09T14:32:39Z,APP-06,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00079,2026-09-09T14:35:47Z,SCCM-01,ACME\jsmith,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00136,2026-09-09T14:35:47Z,OPS-WS-08,ACME\jsmith,create,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00222,2026-09-09T14:37:03Z,DC-01,ACME\mturner,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00133,2026-09-09T14:54:03Z,DC-01,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00288,2026-09-09T15:08:06Z,FILE-03,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00303,2026-09-09T15:16:12Z,FILE-03,NT AUTHORITY\SYSTEM,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00335,2026-09-09T15:25:00Z,ENG-WS-17,ACME\adavis,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00274,2026-09-09T15:27:54Z,OPS-WS-08,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00340,2026-09-09T15:29:53Z,ENG-WS-17,NT AUTHORITY\SYSTEM,modify,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00088,2026-09-09T16:15:52Z,OPS-WS-08,ACME\adavis,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00194,2026-09-09T16:18:42Z,APP-06,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00305,2026-09-09T16:29:08Z,DC-01,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00158,2026-09-09T16:31:52Z,SCCM-01,NT AUTHORITY\SYSTEM,read,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00017,2026-09-09T16:33:04Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00295,2026-09-09T16:43:02Z,DC-01,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00043,2026-09-09T16:55:55Z,OPS-WS-08,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00098,2026-09-09T17:03:17Z,JUMP-01,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00217,2026-09-09T17:06:34Z,SCCM-01,ACME\jsmith,read,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00431,2026-09-09T17:12:50Z,OPS-WS-08,ACME\adavis,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00011,2026-09-09T17:14:56Z,ENG-WS-17,ACME\mturner,read,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00403,2026-09-09T18:09:18Z,FILE-03,ACME\adavis,create,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00314,2026-09-09T18:19:06Z,APP-06,ACME\jsmith,modify,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00284,2026-09-09T18:28:37Z,FILE-03,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00149,2026-09-09T18:34:27Z,SCCM-01,ACME\svc_sccm,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00244,2026-09-09T18:36:05Z,OPS-WS-08,ACME\mturner,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00056,2026-09-09T18:41:50Z,FILE-03,ACME\adavis,read,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00326,2026-09-09T19:08:15Z,OPS-WS-08,ACME\svc_sccm,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00210,2026-09-09T19:22:31Z,OPS-WS-08,ACME\adavis,modify,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00182,2026-09-09T19:46:00Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00310,2026-09-09T19:48:52Z,APP-06,ACME\mturner,modify,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00399,2026-09-09T20:11:26Z,DC-01,ACME\jsmith,read,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00361,2026-09-09T20:27:43Z,DC-01,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00493,2026-09-09T20:40:22Z,OPS-WS-08,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00059,2026-09-09T20:47:02Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00304,2026-09-09T20:51:26Z,SCCM-01,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00107,2026-09-09T21:07:22Z,JUMP-01,ACME\adavis,read,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00162,2026-09-09T21:11:33Z,JUMP-01,ACME\mturner,read,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00187,2026-09-09T21:15:35Z,SCCM-01,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00311,2026-09-09T21:35:48Z,ENG-WS-17,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00372,2026-09-09T21:49:02Z,ENG-WS-17,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00102,2026-09-09T21:53:55Z,APP-06,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00166,2026-09-09T22:00:48Z,FILE-03,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00347,2026-09-09T22:35:26Z,JUMP-01,ACME\adavis,read,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00397,2026-09-09T22:36:29Z,JUMP-01,ACME\adavis,create,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00067,2026-09-09T22:52:23Z,FILE-03,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00354,2026-09-09T23:47:47Z,APP-06,ACME\mturner,modify,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00408,2026-09-09T23:56:21Z,ENG-WS-17,NT AUTHORITY\SYSTEM,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00209,2026-09-10T00:05:28Z,DC-01,ACME\jsmith,create,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00483,2026-09-10T00:24:46Z,APP-06,ACME\mturner,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00033,2026-09-10T00:36:07Z,SCCM-01,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,powershell.exe,benign,routine file activity
FILE-00423,2026-09-10T00:37:08Z,FILE-03,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00120,2026-09-10T00:40:14Z,SCCM-01,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00172,2026-09-10T00:44:32Z,ENG-WS-17,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00062,2026-09-10T00:52:25Z,JUMP-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00251,2026-09-10T01:20:29Z,JUMP-01,ACME\mturner,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00159,2026-09-10T01:34:05Z,SCCM-01,NT AUTHORITY\SYSTEM,read,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00047,2026-09-10T01:42:41Z,OPS-WS-08,ACME\mturner,modify,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00468,2026-09-10T01:48:18Z,FILE-03,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00328,2026-09-10T01:57:59Z,APP-06,ACME\adavis,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00108,2026-09-10T02:00:59Z,FILE-03,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00248,2026-09-10T02:03:02Z,SCCM-01,ACME\svc_sccm,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00389,2026-09-10T02:13:35Z,OPS-WS-08,ACME\jsmith,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00416,2026-09-10T02:25:16Z,JUMP-01,ACME\jsmith,modify,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00448,2026-09-10T02:27:37Z,OPS-WS-08,ACME\adavis,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00235,2026-09-10T02:33:22Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00195,2026-09-10T02:39:40Z,OPS-WS-08,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00349,2026-09-10T02:50:20Z,ENG-WS-17,ACME\svc_sccm,read,C:\Windows\Temp\setup.log,msiexec.exe,benign,routine file activity
FILE-00456,2026-09-10T02:59:28Z,JUMP-01,ACME\jsmith,create,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00200,2026-09-10T03:12:26Z,FILE-03,ACME\svc_sccm,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00321,2026-09-10T03:17:00Z,OPS-WS-08,ACME\mturner,create,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00405,2026-09-10T03:49:31Z,JUMP-01,ACME\adavis,create,C:\Windows\Temp\setup.log,inventorysvc.exe,benign,routine file activity
FILE-00020,2026-09-10T04:07:56Z,APP-06,ACME\svc_sccm,modify,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00370,2026-09-10T04:25:42Z,APP-06,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00470,2026-09-10T04:28:24Z,ENG-WS-17,ACME\jsmith,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00032,2026-09-10T04:34:41Z,OPS-WS-08,NT AUTHORITY\SYSTEM,read,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00163,2026-09-10T04:39:18Z,FILE-03,ACME\jsmith,create,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00306,2026-09-10T04:47:59Z,APP-06,ACME\mturner,modify,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00229,2026-09-10T04:49:23Z,APP-06,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00050,2026-09-10T04:52:50Z,OPS-WS-08,ACME\jsmith,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00412,2026-09-10T04:59:25Z,ENG-WS-17,ACME\svc_sccm,create,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00132,2026-09-10T05:10:45Z,SCCM-01,ACME\svc_sccm,create,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00387,2026-09-10T05:20:23Z,OPS-WS-08,NT AUTHORITY\SYSTEM,modify,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00147,2026-09-10T05:22:09Z,SCCM-01,NT AUTHORITY\SYSTEM,create,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00475,2026-09-10T05:35:13Z,FILE-03,ACME\adavis,create,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00444,2026-09-10T05:44:31Z,FILE-03,ACME\svc_sccm,read,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00252,2026-09-10T06:03:20Z,SCCM-01,ACME\mturner,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00330,2026-09-10T06:04:35Z,JUMP-01,ACME\jsmith,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00327,2026-09-10T06:06:33Z,FILE-03,ACME\adavis,read,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00290,2026-09-10T06:20:24Z,OPS-WS-08,ACME\svc_sccm,create,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00150,2026-09-10T06:26:02Z,APP-06,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00227,2026-09-10T06:48:18Z,JUMP-01,ACME\mturner,create,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00488,2026-09-10T07:05:02Z,JUMP-01,ACME\mturner,create,C:\Program Files\ACME\Inventory\state.db,CcmExec.exe,benign,routine file activity
FILE-00071,2026-09-10T07:20:24Z,ENG-WS-17,ACME\adavis,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00259,2026-09-10T07:32:41Z,APP-06,ACME\adavis,modify,C:\Program Files\ACME\Inventory\state.db,powershell.exe,benign,routine file activity
FILE-00171,2026-09-10T07:34:17Z,OPS-WS-08,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\setup.log,CcmExec.exe,benign,routine file activity
FILE-00146,2026-09-10T07:36:55Z,ENG-WS-17,ACME\adavis,read,C:\Program Files\ACME\Inventory\state.db,inventorysvc.exe,benign,routine file activity
FILE-00410,2026-09-10T07:52:31Z,APP-06,ACME\mturner,create,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00495,2026-09-10T08:15:06Z,DC-01,ACME\adavis,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00068,2026-09-10T08:22:32Z,SCCM-01,ACME\svc_sccm,modify,C:\Program Files\ACME\Inventory\state.db,msiexec.exe,benign,routine file activity
FILE-00060,2026-09-10T08:23:47Z,APP-06,ACME\jsmith,create,C:\Windows\CCM\Logs\AppEnforce.log,CcmExec.exe,benign,routine file activity
FILE-00348,2026-09-10T08:43:25Z,ENG-WS-17,ACME\jsmith,modify,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00313,2026-09-10T08:57:44Z,OPS-WS-08,ACME\mturner,modify,C:\Windows\Temp\setup.log,powershell.exe,benign,routine file activity
FILE-00254,2026-09-10T09:03:47Z,SCCM-01,ACME\svc_sccm,create,C:\Windows\CCM\Logs\AppEnforce.log,msiexec.exe,benign,routine file activity
FILE-00122,2026-09-10T09:04:08Z,SCCM-01,ACME\adavis,modify,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
FILE-00188,2026-09-10T09:30:07Z,JUMP-01,ACME\adavis,read,C:\Windows\CCM\Logs\AppEnforce.log,inventorysvc.exe,benign,routine file activity
