event_id,_time,src_host,dest_host,user,process_name,dest_port,action,bytes_out,classification,note
NET-00214,2026-09-09T01:49:46Z,SCCM-01,OPS-WS-08,ACME\jsmith,agent.exe,53,allowed,9330,benign,routine network activity
NET-00199,2026-09-09T02:00:40Z,DC-01,OPS-WS-08,ACME\jsmith,agent.exe,53,allowed,34918,benign,routine network activity
NET-00475,2026-09-09T02:02:30Z,OPS-WS-08,SCCM-01,ACME\adavis,CcmExec.exe,445,allowed,55414,benign,routine network activity
NET-00037,2026-09-09T02:05:22Z,JUMP-01,SCCM-01,ACME\svc_sccm,CcmExec.exe,445,allowed,41868,benign,routine network activity
NET-00437,2026-09-09T02:22:02Z,ENG-WS-17,SCCM-01,ACME\mturner,CcmExec.exe,5985,allowed,1669,benign,routine network activity
NET-00041,2026-09-09T02:46:25Z,DC-01,SCCM-01,ACME\svc_sccm,System,53,allowed,41304,benign,routine network activity
NET-00418,2026-09-09T02:50:58Z,DC-01,ENG-WS-17,ACME\jsmith,agent.exe,53,allowed,11944,benign,routine network activity
NET-00359,2026-09-09T03:00:04Z,APP-06,OPS-WS-08,ACME\adavis,System,445,allowed,42303,benign,routine network activity
NET-00361,2026-09-09T04:02:12Z,DC-01,DC-01,ACME\mturner,CcmExec.exe,445,allowed,16952,benign,routine network activity
NET-00096,2026-09-09T04:08:21Z,OPS-WS-08,OPS-WS-08,ACME\adavis,powershell.exe,445,allowed,3771,benign,routine network activity
NET-00277,2026-09-09T04:08:57Z,FILE-03,OPS-WS-08,ACME\jsmith,powershell.exe,53,allowed,19401,benign,routine network activity
NET-00136,2026-09-09T04:29:10Z,APP-06,JUMP-01,ACME\jsmith,powershell.exe,53,allowed,25746,benign,routine network activity
NET-00088,2026-09-09T04:48:48Z,ENG-WS-17,OPS-WS-08,NT AUTHORITY\SYSTEM,agent.exe,445,allowed,3301,benign,routine network activity
NET-00366,2026-09-09T04:55:45Z,OPS-WS-08,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,26057,benign,routine network activity
NET-00397,2026-09-09T05:16:22Z,DC-01,JUMP-01,ACME\svc_sccm,powershell.exe,53,allowed,16894,benign,routine network activity
NET-00372,2026-09-09T05:28:16Z,JUMP-01,FILE-03,ACME\adavis,CcmExec.exe,53,allowed,20194,benign,routine network activity
NET-00145,2026-09-09T05:32:56Z,DC-01,DC-01,ACME\jsmith,powershell.exe,445,allowed,4078,benign,routine network activity
NET-00011,2026-09-09T05:45:34Z,APP-06,SCCM-01,ACME\adavis,powershell.exe,53,allowed,52591,benign,routine network activity
NET-00065,2026-09-09T05:51:33Z,APP-06,ENG-WS-17,ACME\mturner,powershell.exe,5985,allowed,22049,benign,routine network activity
NET-00050,2026-09-09T05:53:44Z,APP-06,ENG-WS-17,ACME\svc_sccm,powershell.exe,5985,allowed,58737,benign,routine network activity
NET-00074,2026-09-09T05:55:01Z,DC-01,OPS-WS-08,ACME\adavis,powershell.exe,445,allowed,55026,benign,routine network activity
NET-00034,2026-09-09T05:56:05Z,JUMP-01,FILE-03,ACME\jsmith,System,445,allowed,62639,benign,routine network activity
NET-00094,2026-09-09T06:00:00Z,FILE-03,SCCM-01,ACME\adavis,CcmExec.exe,53,allowed,27779,benign,routine network activity
NET-00192,2026-09-09T07:29:29Z,APP-06,DC-01,ACME\mturner,CcmExec.exe,443,allowed,45711,benign,routine network activity
NET-00267,2026-09-09T07:31:48Z,FILE-03,198.51.100.44,ACME\mturner,powershell.exe,5985,allowed,8366,benign,routine network activity
NET-00373,2026-09-09T07:59:31Z,SCCM-01,FILE-03,ACME\svc_sccm,System,445,allowed,45780,benign,routine network activity
NET-00406,2026-09-09T08:08:54Z,JUMP-01,APP-06,ACME\jsmith,System,445,allowed,57597,benign,routine network activity
NET-00175,2026-09-09T08:34:09Z,DC-01,FILE-03,ACME\jsmith,System,5985,allowed,6432,benign,routine network activity
NET-00069,2026-09-09T08:43:47Z,APP-06,198.51.100.44,ACME\adavis,System,53,allowed,34343,benign,routine network activity
NET-00153,2026-09-09T08:58:58Z,SCCM-01,FILE-03,ACME\adavis,agent.exe,443,allowed,14489,benign,routine network activity
NET-00465,2026-09-09T09:28:49Z,APP-06,DC-01,ACME\svc_sccm,System,443,allowed,59674,benign,routine network activity
NET-00191,2026-09-09T09:31:34Z,OPS-WS-08,DC-01,ACME\mturner,CcmExec.exe,53,allowed,23460,benign,routine network activity
NET-00270,2026-09-09T09:41:18Z,FILE-03,198.51.100.44,ACME\mturner,powershell.exe,445,allowed,38857,benign,routine network activity
NET-00314,2026-09-09T10:28:25Z,SCCM-01,DC-01,ACME\mturner,powershell.exe,53,allowed,2711,benign,routine network activity
NET-00020,2026-09-09T10:51:40Z,DC-01,SCCM-01,ACME\svc_sccm,powershell.exe,443,allowed,10228,benign,routine network activity
NET-00413,2026-09-09T10:53:34Z,JUMP-01,DC-01,ACME\adavis,CcmExec.exe,443,allowed,42185,benign,routine network activity
NET-00087,2026-09-09T11:30:48Z,ENG-WS-17,198.51.100.44,ACME\svc_sccm,CcmExec.exe,53,allowed,23644,benign,routine network activity
NET-00311,2026-09-09T11:52:47Z,ENG-WS-17,JUMP-01,ACME\mturner,powershell.exe,5985,allowed,50173,benign,routine network activity
NET-00320,2026-09-09T12:17:48Z,JUMP-01,ENG-WS-17,NT AUTHORITY\SYSTEM,System,5985,allowed,20422,benign,routine network activity
NET-00212,2026-09-09T12:32:21Z,DC-01,OPS-WS-08,ACME\svc_sccm,agent.exe,445,allowed,3216,benign,routine network activity
NET-00038,2026-09-09T12:34:25Z,DC-01,198.51.100.44,NT AUTHORITY\SYSTEM,agent.exe,443,allowed,34703,benign,routine network activity
NET-00248,2026-09-09T12:54:07Z,APP-06,SCCM-01,ACME\svc_sccm,powershell.exe,53,allowed,62271,benign,routine network activity
NET-00243,2026-09-09T12:57:22Z,SCCM-01,ENG-WS-17,NT AUTHORITY\SYSTEM,System,445,allowed,26391,benign,routine network activity
NET-00031,2026-09-09T13:12:39Z,FILE-03,JUMP-01,ACME\adavis,System,443,allowed,43115,benign,routine network activity
NET-00443,2026-09-09T13:18:31Z,OPS-WS-08,SCCM-01,ACME\jsmith,System,443,allowed,38938,benign,routine network activity
NET-00195,2026-09-09T13:23:44Z,JUMP-01,ENG-WS-17,ACME\svc_sccm,agent.exe,5985,allowed,36836,benign,routine network activity
NET-00185,2026-09-09T13:27:00Z,JUMP-01,JUMP-01,ACME\adavis,powershell.exe,445,allowed,13190,benign,routine network activity
NET-00163,2026-09-09T13:47:27Z,FILE-03,198.51.100.44,ACME\svc_sccm,System,445,allowed,23078,benign,routine network activity
NET-00057,2026-09-09T13:56:06Z,OPS-WS-08,JUMP-01,ACME\mturner,CcmExec.exe,443,allowed,45938,benign,routine network activity
NET-00077,2026-09-09T14:21:11Z,DC-01,JUMP-01,ACME\svc_sccm,CcmExec.exe,5985,allowed,60137,benign,routine network activity
NET-00424,2026-09-09T14:25:33Z,APP-06,SCCM-01,ACME\adavis,agent.exe,443,allowed,41268,benign,routine network activity
NET-00053,2026-09-09T15:06:15Z,SCCM-01,FILE-03,ACME\adavis,agent.exe,53,allowed,49779,benign,routine network activity
NET-00343,2026-09-09T15:10:09Z,OPS-WS-08,SCCM-01,ACME\mturner,agent.exe,53,allowed,29968,benign,routine network activity
NET-00231,2026-09-09T15:13:21Z,APP-06,OPS-WS-08,ACME\svc_sccm,CcmExec.exe,443,allowed,21130,benign,routine network activity
NET-00439,2026-09-09T15:13:35Z,DC-01,DC-01,ACME\jsmith,CcmExec.exe,5985,allowed,33099,benign,routine network activity
NET-00360,2026-09-09T15:15:52Z,DC-01,SCCM-01,ACME\svc_sccm,agent.exe,443,allowed,42602,benign,routine network activity
NET-00068,2026-09-09T15:16:30Z,FILE-03,ENG-WS-17,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,42859,benign,routine network activity
NET-00484,2026-09-09T15:18:37Z,SCCM-01,198.51.100.44,ACME\adavis,agent.exe,443,allowed,1772,benign,routine network activity
NET-00080,2026-09-09T15:30:39Z,SCCM-01,JUMP-01,ACME\mturner,powershell.exe,53,allowed,30514,benign,routine network activity
NET-00209,2026-09-09T15:32:56Z,DC-01,ENG-WS-17,ACME\svc_sccm,agent.exe,443,allowed,50739,benign,routine network activity
NET-00483,2026-09-09T15:36:10Z,OPS-WS-08,DC-01,ACME\mturner,System,445,allowed,28391,benign,routine network activity
NET-00134,2026-09-09T15:40:15Z,FILE-03,OPS-WS-08,ACME\svc_sccm,CcmExec.exe,5985,allowed,24350,benign,routine network activity
NET-00156,2026-09-09T16:19:42Z,SCCM-01,FILE-03,ACME\adavis,CcmExec.exe,53,allowed,40251,benign,routine network activity
NET-00262,2026-09-09T16:35:22Z,ENG-WS-17,ENG-WS-17,NT AUTHORITY\SYSTEM,agent.exe,53,allowed,27934,benign,routine network activity
NET-00463,2026-09-09T17:21:11Z,JUMP-01,ENG-WS-17,ACME\mturner,System,443,allowed,5582,benign,routine network activity
NET-00046,2026-09-09T17:44:28Z,FILE-03,OPS-WS-08,ACME\mturner,agent.exe,445,allowed,42620,benign,routine network activity
NET-00108,2026-09-09T17:47:21Z,OPS-WS-08,SCCM-01,ACME\mturner,powershell.exe,5985,allowed,43846,benign,routine network activity
NET-00013,2026-09-09T17:50:35Z,FILE-03,FILE-03,ACME\jsmith,powershell.exe,5985,allowed,52432,benign,routine network activity
NET-00328,2026-09-09T18:03:23Z,APP-06,ENG-WS-17,ACME\mturner,powershell.exe,5985,allowed,58447,benign,routine network activity
NET-00478,2026-09-09T18:06:20Z,OPS-WS-08,DC-01,NT AUTHORITY\SYSTEM,System,5985,allowed,61733,benign,routine network activity
NET-00294,2026-09-09T18:40:37Z,FILE-03,198.51.100.44,ACME\adavis,System,443,allowed,18063,benign,routine network activity
NET-00251,2026-09-09T18:53:39Z,OPS-WS-08,JUMP-01,ACME\jsmith,System,53,allowed,40999,benign,routine network activity
NET-00230,2026-09-09T19:16:03Z,DC-01,SCCM-01,ACME\mturner,CcmExec.exe,443,allowed,36058,benign,routine network activity
NET-00081,2026-09-09T19:16:34Z,APP-06,DC-01,ACME\adavis,System,53,allowed,52515,benign,routine network activity
NET-00334,2026-09-09T19:19:56Z,FILE-03,SCCM-01,ACME\jsmith,System,445,allowed,39078,benign,routine network activity
NET-00112,2026-09-09T19:23:11Z,APP-06,DC-01,NT AUTHORITY\SYSTEM,CcmExec.exe,443,allowed,50589,benign,routine network activity
NET-00105,2026-09-09T19:23:53Z,SCCM-01,DC-01,NT AUTHORITY\SYSTEM,CcmExec.exe,445,allowed,13811,benign,routine network activity
NET-00473,2026-09-09T19:24:12Z,FILE-03,DC-01,ACME\jsmith,agent.exe,53,allowed,56597,benign,routine network activity
NET-00427,2026-09-09T19:26:07Z,DC-01,FILE-03,ACME\adavis,agent.exe,445,allowed,13118,benign,routine network activity
NET-00100,2026-09-09T19:31:13Z,FILE-03,198.51.100.44,NT AUTHORITY\SYSTEM,agent.exe,53,allowed,25784,benign,routine network activity
NET-00273,2026-09-09T19:41:36Z,DC-01,APP-06,ACME\adavis,agent.exe,443,allowed,42863,benign,routine network activity
NET-00055,2026-09-09T19:48:08Z,SCCM-01,JUMP-01,ACME\svc_sccm,CcmExec.exe,5985,allowed,669,benign,routine network activity
NET-00354,2026-09-09T19:51:44Z,JUMP-01,ENG-WS-17,ACME\mturner,powershell.exe,443,allowed,58920,benign,routine network activity
NET-00446,2026-09-09T20:01:50Z,OPS-WS-08,DC-01,ACME\jsmith,agent.exe,53,allowed,27457,benign,routine network activity
NET-00289,2026-09-09T20:05:02Z,SCCM-01,OPS-WS-08,ACME\adavis,System,53,allowed,17378,benign,routine network activity
NET-00444,2026-09-09T20:08:17Z,JUMP-01,FILE-03,ACME\jsmith,agent.exe,53,allowed,16402,benign,routine network activity
NET-00157,2026-09-09T20:12:16Z,FILE-03,OPS-WS-08,ACME\mturner,powershell.exe,445,allowed,27231,benign,routine network activity
NET-00307,2026-09-09T20:15:13Z,DC-01,OPS-WS-08,ACME\adavis,CcmExec.exe,53,allowed,40527,benign,routine network activity
NET-00008,2026-09-09T20:42:28Z,OPS-WS-08,JUMP-01,ACME\jsmith,System,445,allowed,42958,benign,routine network activity
NET-00054,2026-09-09T20:49:39Z,JUMP-01,JUMP-01,ACME\svc_sccm,CcmExec.exe,445,allowed,32933,benign,routine network activity
NET-00101,2026-09-09T21:17:37Z,DC-01,ENG-WS-17,ACME\svc_sccm,System,5985,allowed,18854,benign,routine network activity
NET-00063,2026-09-09T21:41:25Z,APP-06,OPS-WS-08,ACME\svc_sccm,powershell.exe,5985,allowed,25684,benign,routine network activity
NET-00142,2026-09-09T21:59:32Z,JUMP-01,SCCM-01,ACME\svc_sccm,CcmExec.exe,443,allowed,49876,benign,routine network activity
NET-00174,2026-09-09T21:59:34Z,JUMP-01,198.51.100.44,ACME\svc_sccm,agent.exe,445,allowed,62201,benign,routine network activity
NET-00449,2026-09-09T22:13:06Z,FILE-03,FILE-03,ACME\mturner,CcmExec.exe,53,allowed,19544,benign,routine network activity
NET-00135,2026-09-09T22:26:25Z,JUMP-01,OPS-WS-08,ACME\jsmith,CcmExec.exe,443,allowed,61180,benign,routine network activity
NET-00043,2026-09-09T22:27:47Z,OPS-WS-08,APP-06,ACME\svc_sccm,System,53,allowed,29662,benign,routine network activity
NET-00072,2026-09-09T22:29:42Z,JUMP-01,ENG-WS-17,ACME\adavis,powershell.exe,5985,allowed,44708,benign,routine network activity
NET-00254,2026-09-09T22:30:17Z,OPS-WS-08,ENG-WS-17,ACME\mturner,System,5985,allowed,42894,benign,routine network activity
NET-00282,2026-09-09T22:55:21Z,DC-01,APP-06,ACME\jsmith,agent.exe,5985,allowed,47332,benign,routine network activity
NET-00398,2026-09-09T23:07:13Z,SCCM-01,JUMP-01,ACME\svc_sccm,CcmExec.exe,53,allowed,46736,benign,routine network activity
NET-00245,2026-09-09T23:19:43Z,JUMP-01,DC-01,ACME\jsmith,agent.exe,443,allowed,21812,benign,routine network activity
NET-00313,2026-09-09T23:27:54Z,ENG-WS-17,DC-01,NT AUTHORITY\SYSTEM,System,443,allowed,41801,benign,routine network activity
NET-00202,2026-09-09T23:31:50Z,SCCM-01,DC-01,ACME\mturner,CcmExec.exe,445,allowed,21104,benign,routine network activity
NET-00092,2026-09-09T23:32:44Z,DC-01,198.51.100.44,ACME\mturner,CcmExec.exe,443,allowed,18793,benign,routine network activity
NET-00298,2026-09-09T23:47:44Z,FILE-03,ENG-WS-17,ACME\svc_sccm,System,445,allowed,14592,benign,routine network activity
NET-00061,2026-09-09T23:56:56Z,APP-06,198.51.100.44,ACME\adavis,System,53,allowed,38122,benign,routine network activity
NET-00367,2026-09-10T00:05:34Z,JUMP-01,ENG-WS-17,ACME\adavis,System,5985,allowed,16105,benign,routine network activity
NET-00180,2026-09-10T00:33:32Z,FILE-03,ENG-WS-17,NT AUTHORITY\SYSTEM,System,443,allowed,4058,benign,routine network activity
NET-00042,2026-09-10T00:58:09Z,OPS-WS-08,OPS-WS-08,ACME\jsmith,System,53,allowed,64584,benign,routine network activity
NET-00462,2026-09-10T01:23:57Z,DC-01,APP-06,ACME\svc_sccm,powershell.exe,5985,allowed,3640,benign,routine network activity
NET-00139,2026-09-10T01:25:45Z,FILE-03,JUMP-01,NT AUTHORITY\SYSTEM,System,5985,allowed,38396,benign,routine network activity
NET-00409,2026-09-10T01:34:05Z,APP-06,OPS-WS-08,ACME\jsmith,System,53,allowed,51308,benign,routine network activity
NET-00197,2026-09-10T01:39:23Z,OPS-WS-08,JUMP-01,ACME\svc_sccm,System,5985,allowed,28856,benign,routine network activity
NET-00347,2026-09-10T01:40:02Z,OPS-WS-08,198.51.100.44,ACME\svc_sccm,CcmExec.exe,53,allowed,27356,benign,routine network activity
NET-00306,2026-09-10T01:43:16Z,APP-06,SCCM-01,ACME\jsmith,agent.exe,5985,allowed,51770,benign,routine network activity
NET-00350,2026-09-10T01:44:14Z,APP-06,198.51.100.44,ACME\adavis,agent.exe,53,allowed,24641,benign,routine network activity
NET-00318,2026-09-10T02:00:33Z,OPS-WS-08,ENG-WS-17,ACME\adavis,powershell.exe,445,allowed,4941,benign,routine network activity
NET-00287,2026-09-10T02:02:46Z,FILE-03,ENG-WS-17,ACME\adavis,powershell.exe,5985,allowed,33595,benign,routine network activity
NET-00390,2026-09-10T02:04:38Z,FILE-03,DC-01,ACME\mturner,System,53,allowed,33818,benign,routine network activity
NET-00494,2026-09-10T02:32:49Z,DC-01,FILE-03,ACME\jsmith,CcmExec.exe,445,allowed,51886,benign,routine network activity
NET-00122,2026-09-10T02:41:31Z,APP-06,198.51.100.44,ACME\jsmith,powershell.exe,5985,allowed,31080,benign,routine network activity
NET-00315,2026-09-10T02:45:52Z,FILE-03,198.51.100.44,ACME\jsmith,powershell.exe,445,allowed,54575,benign,routine network activity
NET-00396,2026-09-10T03:19:51Z,APP-06,DC-01,ACME\mturner,System,443,allowed,54905,benign,routine network activity
NET-00327,2026-09-10T03:21:05Z,APP-06,198.51.100.44,ACME\adavis,agent.exe,445,allowed,22392,benign,routine network activity
NET-00018,2026-09-10T03:26:26Z,APP-06,FILE-03,NT AUTHORITY\SYSTEM,powershell.exe,53,allowed,30213,benign,routine network activity
NET-00121,2026-09-10T03:31:26Z,APP-06,FILE-03,ACME\adavis,powershell.exe,445,allowed,24649,benign,routine network activity
NET-00322,2026-09-10T03:36:06Z,SCCM-01,198.51.100.44,NT AUTHORITY\SYSTEM,agent.exe,53,allowed,36028,benign,routine network activity
NET-00239,2026-09-10T03:45:44Z,APP-06,APP-06,ACME\adavis,System,443,allowed,30608,benign,routine network activity
NET-00148,2026-09-10T04:12:04Z,FILE-03,198.51.100.44,ACME\svc_sccm,CcmExec.exe,53,allowed,21496,benign,routine network activity
NET-00193,2026-09-10T04:14:07Z,JUMP-01,SCCM-01,ACME\adavis,agent.exe,5985,allowed,29743,benign,routine network activity
NET-00447,2026-09-10T04:16:58Z,ENG-WS-17,APP-06,ACME\adavis,agent.exe,445,allowed,45222,benign,routine network activity
NET-00487,2026-09-10T04:28:14Z,OPS-WS-08,ENG-WS-17,ACME\mturner,powershell.exe,53,allowed,27520,benign,routine network activity
NET-00417,2026-09-10T04:29:08Z,OPS-WS-08,ENG-WS-17,NT AUTHORITY\SYSTEM,System,53,allowed,36776,benign,routine network activity
NET-00019,2026-09-10T04:40:23Z,SCCM-01,SCCM-01,ACME\svc_sccm,CcmExec.exe,53,allowed,18560,benign,routine network activity
NET-00438,2026-09-10T04:50:27Z,SCCM-01,APP-06,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,44553,benign,routine network activity
NET-00203,2026-09-10T05:38:16Z,ENG-WS-17,FILE-03,ACME\adavis,System,445,allowed,4636,benign,routine network activity
NET-00431,2026-09-10T05:42:26Z,JUMP-01,JUMP-01,ACME\adavis,powershell.exe,445,allowed,12699,benign,routine network activity
NET-00495,2026-09-10T05:53:15Z,APP-06,OPS-WS-08,ACME\mturner,agent.exe,443,allowed,5095,benign,routine network activity
NET-00221,2026-09-10T05:58:14Z,FILE-03,FILE-03,ACME\svc_sccm,System,445,allowed,41181,benign,routine network activity
NET-00183,2026-09-10T06:07:15Z,OPS-WS-08,OPS-WS-08,ACME\jsmith,powershell.exe,5985,allowed,2735,benign,routine network activity
NET-00408,2026-09-10T06:20:02Z,DC-01,SCCM-01,ACME\svc_sccm,agent.exe,443,allowed,21211,benign,routine network activity
NET-00488,2026-09-10T06:39:58Z,JUMP-01,APP-06,ACME\jsmith,System,53,allowed,50731,benign,routine network activity
NET-00130,2026-09-10T06:50:15Z,DC-01,APP-06,ACME\adavis,System,443,allowed,41105,benign,routine network activity
NET-00060,2026-09-10T06:50:56Z,SCCM-01,DC-01,ACME\adavis,System,53,allowed,53689,benign,routine network activity
NET-00026,2026-09-10T07:07:27Z,OPS-WS-08,198.51.100.44,ACME\jsmith,System,5985,allowed,34414,benign,routine network activity
NET-00238,2026-09-10T07:28:17Z,SCCM-01,OPS-WS-08,ACME\adavis,System,5985,allowed,10919,benign,routine network activity
NET-00276,2026-09-10T08:00:37Z,OPS-WS-08,OPS-WS-08,NT AUTHORITY\SYSTEM,CcmExec.exe,445,allowed,33408,benign,routine network activity
NET-00440,2026-09-10T08:05:39Z,JUMP-01,APP-06,ACME\svc_sccm,powershell.exe,445,allowed,2005,benign,routine network activity
NET-00436,2026-09-10T08:10:15Z,ENG-WS-17,JUMP-01,ACME\svc_sccm,CcmExec.exe,5985,allowed,55233,benign,routine network activity
NET-00472,2026-09-10T08:13:58Z,OPS-WS-08,SCCM-01,ACME\svc_sccm,agent.exe,5985,allowed,3283,benign,routine network activity
NET-00227,2026-09-10T08:30:55Z,SCCM-01,SCCM-01,NT AUTHORITY\SYSTEM,agent.exe,5985,allowed,37583,benign,routine network activity
NET-00085,2026-09-10T08:35:42Z,JUMP-01,OPS-WS-08,ACME\adavis,CcmExec.exe,5985,allowed,29167,benign,routine network activity
NET-00079,2026-09-10T08:37:20Z,DC-01,APP-06,ACME\jsmith,agent.exe,443,allowed,60955,benign,routine network activity
NET-00363,2026-09-10T08:54:01Z,SCCM-01,OPS-WS-08,ACME\svc_sccm,System,445,allowed,38283,benign,routine network activity
NET-00249,2026-09-10T08:59:40Z,ENG-WS-17,ENG-WS-17,NT AUTHORITY\SYSTEM,agent.exe,5985,allowed,21991,benign,routine network activity
NET-00059,2026-09-10T09:04:11Z,FILE-03,OPS-WS-08,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,45187,benign,routine network activity
NET-00426,2026-09-10T09:06:28Z,SCCM-01,DC-01,ACME\svc_sccm,System,445,allowed,12271,benign,routine network activity
NET-00288,2026-09-10T09:11:21Z,OPS-WS-08,JUMP-01,ACME\mturner,System,443,allowed,53640,benign,routine network activity
NET-00205,2026-09-10T09:18:26Z,OPS-WS-08,198.51.100.44,ACME\mturner,agent.exe,445,allowed,59745,benign,routine network activity
NET-00144,2026-09-10T09:23:51Z,JUMP-01,JUMP-01,NT AUTHORITY\SYSTEM,CcmExec.exe,53,allowed,1743,benign,routine network activity
NET-00301,2026-09-10T09:25:23Z,JUMP-01,SCCM-01,NT AUTHORITY\SYSTEM,System,53,allowed,5284,benign,routine network activity
NET-00310,2026-09-10T09:52:11Z,ENG-WS-17,OPS-WS-08,ACME\adavis,powershell.exe,5985,allowed,41027,benign,routine network activity
NET-00412,2026-09-10T10:10:31Z,OPS-WS-08,JUMP-01,ACME\jsmith,powershell.exe,5985,allowed,63535,benign,routine network activity
NET-00027,2026-09-10T10:14:12Z,SCCM-01,SCCM-01,ACME\adavis,agent.exe,5985,allowed,46447,benign,routine network activity
NET-00305,2026-09-10T10:29:56Z,DC-01,APP-06,ACME\adavis,agent.exe,445,allowed,18855,benign,routine network activity
NET-00392,2026-09-10T10:38:06Z,JUMP-01,ENG-WS-17,ACME\adavis,powershell.exe,443,allowed,45611,benign,routine network activity
NET-00466,2026-09-10T11:03:01Z,JUMP-01,JUMP-01,ACME\jsmith,agent.exe,445,allowed,7340,benign,routine network activity
NET-00015,2026-09-10T11:10:11Z,OPS-WS-08,APP-06,ACME\adavis,CcmExec.exe,53,allowed,48105,benign,routine network activity
NET-00303,2026-09-10T11:23:58Z,APP-06,198.51.100.44,ACME\jsmith,CcmExec.exe,53,allowed,20420,benign,routine network activity
NET-00326,2026-09-10T11:25:47Z,SCCM-01,DC-01,NT AUTHORITY\SYSTEM,CcmExec.exe,53,allowed,24526,benign,routine network activity
NET-00414,2026-09-10T11:48:54Z,OPS-WS-08,JUMP-01,ACME\adavis,powershell.exe,53,allowed,35220,benign,routine network activity
NET-00260,2026-09-10T11:50:54Z,APP-06,DC-01,ACME\mturner,agent.exe,5985,allowed,58868,benign,routine network activity
NET-00208,2026-09-10T11:51:00Z,ENG-WS-17,APP-06,ACME\svc_sccm,System,53,allowed,14378,benign,routine network activity
NET-00075,2026-09-10T11:52:10Z,OPS-WS-08,DC-01,ACME\jsmith,System,445,allowed,24060,benign,routine network activity
NET-00124,2026-09-10T12:14:11Z,DC-01,APP-06,NT AUTHORITY\SYSTEM,CcmExec.exe,443,allowed,33735,benign,routine network activity
NET-00299,2026-09-10T12:15:57Z,JUMP-01,JUMP-01,ACME\svc_sccm,powershell.exe,5985,allowed,42789,benign,routine network activity
NET-00217,2026-09-10T12:17:18Z,APP-06,DC-01,ACME\adavis,CcmExec.exe,445,allowed,56510,benign,routine network activity
NET-00137,2026-09-10T12:22:11Z,DC-01,APP-06,NT AUTHORITY\SYSTEM,System,445,allowed,35641,benign,routine network activity
NET-00045,2026-09-10T12:54:13Z,APP-06,DC-01,ACME\jsmith,powershell.exe,445,allowed,17317,benign,routine network activity
NET-00435,2026-09-10T12:57:06Z,JUMP-01,JUMP-01,NT AUTHORITY\SYSTEM,CcmExec.exe,5985,allowed,27165,benign,routine network activity
NET-00129,2026-09-10T13:49:23Z,APP-06,JUMP-01,ACME\svc_sccm,powershell.exe,53,allowed,44711,benign,routine network activity
NET-00481,2026-09-10T13:53:02Z,FILE-03,DC-01,ACME\mturner,powershell.exe,53,allowed,13019,benign,routine network activity
NET-00442,2026-09-10T14:06:47Z,SCCM-01,198.51.100.44,ACME\mturner,powershell.exe,53,allowed,44895,benign,routine network activity
NET-00290,2026-09-10T14:19:09Z,DC-01,JUMP-01,ACME\svc_sccm,powershell.exe,443,allowed,59781,benign,routine network activity
NET-00291,2026-09-10T14:19:09Z,OPS-WS-08,ENG-WS-17,ACME\mturner,System,443,allowed,29624,benign,routine network activity
NET-00179,2026-09-10T14:35:13Z,SCCM-01,APP-06,ACME\svc_sccm,System,5985,allowed,19170,benign,routine network activity
NET-00233,2026-09-10T14:43:01Z,SCCM-01,198.51.100.44,ACME\mturner,System,53,allowed,35773,benign,routine network activity
NET-00331,2026-09-10T14:49:21Z,ENG-WS-17,198.51.100.44,ACME\adavis,agent.exe,443,allowed,52957,benign,routine network activity
NET-00125,2026-09-10T15:05:58Z,ENG-WS-17,198.51.100.44,ACME\svc_sccm,agent.exe,5985,allowed,51827,benign,routine network activity
NET-00007,2026-09-10T15:07:09Z,FILE-03,OPS-WS-08,NT AUTHORITY\SYSTEM,agent.exe,5985,allowed,55906,benign,routine network activity
NET-00159,2026-09-10T15:25:56Z,APP-06,FILE-03,ACME\jsmith,powershell.exe,53,allowed,62873,benign,routine network activity
NET-00062,2026-09-10T15:35:02Z,SCCM-01,198.51.100.44,ACME\jsmith,CcmExec.exe,53,allowed,52213,benign,routine network activity
NET-00067,2026-09-10T15:37:42Z,SCCM-01,198.51.100.44,ACME\svc_sccm,agent.exe,5985,allowed,57868,benign,routine network activity
NET-00319,2026-09-10T15:56:32Z,JUMP-01,APP-06,ACME\adavis,System,53,allowed,24311,benign,routine network activity
NET-00405,2026-09-10T16:03:57Z,APP-06,JUMP-01,ACME\mturner,agent.exe,443,allowed,12975,benign,routine network activity
NET-00345,2026-09-10T16:45:59Z,DC-01,SCCM-01,ACME\svc_sccm,agent.exe,443,allowed,32283,benign,routine network activity
NET-00071,2026-09-10T16:56:06Z,JUMP-01,OPS-WS-08,ACME\mturner,powershell.exe,443,allowed,41101,benign,routine network activity
NET-00213,2026-09-10T17:00:01Z,OPS-WS-08,APP-06,ACME\jsmith,CcmExec.exe,445,allowed,2335,benign,routine network activity
NET-00261,2026-09-10T17:02:22Z,ENG-WS-17,SCCM-01,NT AUTHORITY\SYSTEM,CcmExec.exe,53,allowed,48940,benign,routine network activity
NET-00420,2026-09-10T17:20:53Z,FILE-03,JUMP-01,ACME\mturner,powershell.exe,445,allowed,24590,benign,routine network activity
