event_id,_time,host,user,action,classification,note
RESP-00149,2026-09-09T08:56:03Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00047,2026-09-09T09:48:46Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00451,2026-09-09T09:57:24Z,JUMP-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00311,2026-09-09T10:03:48Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00059,2026-09-09T10:05:43Z,SCCM-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00316,2026-09-09T10:14:50Z,APP-06,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00417,2026-09-09T10:27:36Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00205,2026-09-09T10:31:39Z,SCCM-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00387,2026-09-09T10:41:33Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00099,2026-09-09T10:59:46Z,SCCM-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00426,2026-09-09T11:04:16Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00064,2026-09-09T11:06:51Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00118,2026-09-09T11:19:46Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00144,2026-09-09T11:41:12Z,FILE-03,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00472,2026-09-09T11:41:37Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00297,2026-09-09T12:08:15Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00035,2026-09-09T12:20:51Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00159,2026-09-09T12:21:07Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00399,2026-09-09T12:25:10Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00095,2026-09-09T12:38:04Z,SCCM-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00408,2026-09-09T13:20:17Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00211,2026-09-09T13:28:48Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00161,2026-09-09T14:14:13Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00098,2026-09-09T14:45:01Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00341,2026-09-09T14:57:15Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00270,2026-09-09T15:07:30Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00419,2026-09-09T15:16:40Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00057,2026-09-09T15:17:56Z,FILE-03,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00194,2026-09-09T15:21:34Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00232,2026-09-09T15:32:27Z,SCCM-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00170,2026-09-09T15:53:25Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00447,2026-09-09T16:20:16Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00101,2026-09-09T17:03:43Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00042,2026-09-09T17:18:47Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00331,2026-09-09T17:23:56Z,SCCM-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00233,2026-09-09T17:37:29Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00453,2026-09-09T17:51:04Z,FILE-03,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00372,2026-09-09T17:54:26Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00192,2026-09-09T18:10:35Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00446,2026-09-09T18:15:44Z,APP-06,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00436,2026-09-09T18:17:04Z,FILE-03,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00055,2026-09-09T18:38:09Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00048,2026-09-09T19:06:44Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00469,2026-09-09T19:10:51Z,DC-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00127,2026-09-09T19:48:06Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00089,2026-09-09T19:52:59Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00428,2026-09-09T20:13:02Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00354,2026-09-09T20:14:23Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00179,2026-09-09T20:14:43Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00413,2026-09-09T20:29:06Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00305,2026-09-09T20:52:13Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00029,2026-09-09T21:02:46Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00278,2026-09-09T21:16:00Z,APP-06,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00406,2026-09-09T21:47:46Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00231,2026-09-09T21:53:04Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00306,2026-09-09T22:10:16Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00326,2026-09-09T22:18:13Z,SCCM-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00092,2026-09-09T22:22:28Z,FILE-03,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00067,2026-09-09T22:39:57Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00414,2026-09-09T22:45:36Z,DC-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00078,2026-09-09T23:13:57Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00190,2026-09-09T23:35:40Z,SCCM-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00224,2026-09-09T23:44:54Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00475,2026-09-09T23:52:35Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00156,2026-09-09T23:58:33Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00178,2026-09-10T00:09:26Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00168,2026-09-10T00:24:01Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00230,2026-09-10T00:30:17Z,JUMP-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00109,2026-09-10T00:30:44Z,OPS-WS-08,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00024,2026-09-10T00:31:17Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00407,2026-09-10T00:31:25Z,APP-06,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00247,2026-09-10T00:35:18Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00007,2026-09-10T00:44:15Z,APP-06,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00044,2026-09-10T01:01:12Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00364,2026-09-10T01:03:58Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00386,2026-09-10T01:14:29Z,FILE-03,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00283,2026-09-10T01:39:25Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00087,2026-09-10T01:40:18Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00077,2026-09-10T01:55:42Z,JUMP-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00120,2026-09-10T01:56:50Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00061,2026-09-10T02:25:43Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00296,2026-09-10T02:26:21Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00437,2026-09-10T02:31:40Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00348,2026-09-10T03:02:42Z,FILE-03,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00335,2026-09-10T03:13:23Z,SCCM-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00324,2026-09-10T03:18:41Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00470,2026-09-10T03:24:11Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00171,2026-09-10T03:45:52Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00014,2026-09-10T04:01:08Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00258,2026-09-10T04:14:34Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00176,2026-09-10T04:32:28Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00203,2026-09-10T04:48:05Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00100,2026-09-10T05:15:32Z,SCCM-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00471,2026-09-10T05:34:54Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00241,2026-09-10T05:37:42Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00068,2026-09-10T05:40:27Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00490,2026-09-10T05:53:30Z,ENG-WS-17,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00030,2026-09-10T06:00:49Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00301,2026-09-10T06:05:39Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00349,2026-09-10T06:16:43Z,APP-06,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00038,2026-09-10T06:26:02Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00083,2026-09-10T06:30:38Z,OPS-WS-08,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00111,2026-09-10T06:38:37Z,APP-06,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00356,2026-09-10T06:41:38Z,OPS-WS-08,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00342,2026-09-10T06:49:12Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00366,2026-09-10T06:52:45Z,APP-06,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00080,2026-09-10T06:59:05Z,OPS-WS-08,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00141,2026-09-10T07:08:16Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00274,2026-09-10T07:29:07Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00143,2026-09-10T07:37:54Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00124,2026-09-10T07:50:18Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00214,2026-09-10T07:53:43Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00122,2026-09-10T07:55:33Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00036,2026-09-10T07:55:44Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00388,2026-09-10T08:06:09Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00398,2026-09-10T08:06:28Z,ENG-WS-17,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00315,2026-09-10T08:16:32Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00263,2026-09-10T08:17:41Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00468,2026-09-10T08:25:53Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00184,2026-09-10T08:34:22Z,SCCM-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00129,2026-09-10T09:02:34Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00397,2026-09-10T09:04:51Z,APP-06,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00199,2026-09-10T09:54:18Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00418,2026-09-10T10:03:03Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00245,2026-09-10T10:22:37Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00140,2026-09-10T11:01:01Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00219,2026-09-10T11:40:49Z,JUMP-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00255,2026-09-10T11:44:14Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00420,2026-09-10T11:49:17Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00395,2026-09-10T12:02:52Z,APP-06,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00135,2026-09-10T12:32:03Z,APP-06,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00494,2026-09-10T12:38:17Z,SCCM-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00174,2026-09-10T12:43:00Z,FILE-03,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00473,2026-09-10T12:54:03Z,OPS-WS-08,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00465,2026-09-10T12:55:01Z,APP-06,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00298,2026-09-10T12:56:10Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00333,2026-09-10T13:12:44Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00373,2026-09-10T13:57:22Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00291,2026-09-10T14:19:06Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00019,2026-09-10T14:24:14Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00253,2026-09-10T14:28:33Z,SCCM-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00378,2026-09-10T14:34:52Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00275,2026-09-10T15:08:56Z,APP-06,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00096,2026-09-10T15:18:54Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00032,2026-09-10T15:19:35Z,APP-06,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00142,2026-09-10T15:25:08Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00222,2026-09-10T15:25:36Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00010,2026-09-10T15:29:33Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00182,2026-09-10T15:42:24Z,OPS-WS-08,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00448,2026-09-10T16:02:31Z,SCCM-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00237,2026-09-10T16:14:40Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00352,2026-09-10T16:19:57Z,APP-06,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00188,2026-09-10T16:27:45Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00416,2026-09-10T16:31:34Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00152,2026-09-10T16:34:30Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00236,2026-09-10T17:25:29Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00302,2026-09-10T18:02:53Z,JUMP-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00330,2026-09-10T18:08:14Z,APP-06,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00403,2026-09-10T18:26:56Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00206,2026-09-10T18:28:04Z,ENG-WS-17,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00481,2026-09-10T18:46:55Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00021,2026-09-10T18:47:59Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00251,2026-09-10T19:42:02Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00155,2026-09-10T19:44:00Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00102,2026-09-10T19:46:44Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00438,2026-09-10T19:50:09Z,SCCM-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00385,2026-09-10T20:07:43Z,SCCM-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00180,2026-09-10T20:10:34Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00157,2026-09-10T20:18:32Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00461,2026-09-10T20:33:30Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00322,2026-09-10T20:58:01Z,APP-06,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00158,2026-09-10T21:03:01Z,FILE-03,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00193,2026-09-10T21:21:33Z,SCCM-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00148,2026-09-10T21:21:49Z,FILE-03,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00046,2026-09-10T21:26:26Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00022,2026-09-10T21:26:33Z,APP-06,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00115,2026-09-10T21:31:51Z,OPS-WS-08,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00449,2026-09-10T21:36:47Z,SCCM-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00063,2026-09-10T21:49:44Z,SCCM-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00433,2026-09-10T22:22:30Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00351,2026-09-10T22:24:52Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00235,2026-09-10T22:39:02Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00277,2026-09-10T22:41:03Z,APP-06,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00454,2026-09-10T22:42:53Z,OPS-WS-08,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00040,2026-09-10T23:01:06Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00189,2026-09-10T23:17:41Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00097,2026-09-10T23:31:40Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00499,2026-09-11T00:08:40Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00212,2026-09-11T00:11:08Z,DC-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00299,2026-09-11T00:13:45Z,APP-06,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00268,2026-09-11T00:27:23Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00340,2026-09-11T00:30:49Z,FILE-03,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00173,2026-09-11T00:48:55Z,DC-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00023,2026-09-11T00:52:47Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00126,2026-09-11T00:59:08Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00443,2026-09-11T01:34:11Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00391,2026-09-11T02:20:18Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00304,2026-09-11T02:32:23Z,SCCM-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00380,2026-09-11T02:45:53Z,FILE-03,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00369,2026-09-11T02:56:18Z,SCCM-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00313,2026-09-11T03:08:20Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00165,2026-09-11T03:29:23Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00116,2026-09-11T03:39:05Z,JUMP-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00244,2026-09-11T04:11:52Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00088,2026-09-11T04:38:17Z,SCCM-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00484,2026-09-11T04:42:38Z,APP-06,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00114,2026-09-11T04:51:38Z,APP-06,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00293,2026-09-11T05:16:58Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00160,2026-09-11T05:24:29Z,OPS-WS-08,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00164,2026-09-11T05:27:28Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00393,2026-09-11T05:27:58Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00125,2026-09-11T05:44:19Z,SCCM-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00346,2026-09-11T05:44:47Z,ENG-WS-17,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00210,2026-09-11T06:13:17Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00492,2026-09-11T06:21:03Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00273,2026-09-11T06:41:36Z,APP-06,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00486,2026-09-11T06:43:07Z,DC-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00119,2026-09-11T06:49:35Z,ENG-WS-17,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00360,2026-09-11T07:02:53Z,ENG-WS-17,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00208,2026-09-11T07:25:37Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00321,2026-09-11T07:30:05Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00459,2026-09-11T07:34:27Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00207,2026-09-11T07:40:43Z,DC-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00435,2026-09-11T07:53:59Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00225,2026-09-11T07:57:07Z,JUMP-01,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00256,2026-09-11T08:00:23Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00392,2026-09-11T08:30:15Z,OPS-WS-08,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00285,2026-09-11T08:30:30Z,OPS-WS-08,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00367,2026-09-11T08:42:35Z,DC-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00209,2026-09-11T08:49:50Z,DC-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00017,2026-09-11T09:05:41Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00442,2026-09-11T09:17:26Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00216,2026-09-11T09:35:20Z,ENG-WS-17,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00034,2026-09-11T09:49:00Z,FILE-03,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00070,2026-09-11T09:49:24Z,SCCM-01,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00308,2026-09-11T10:06:16Z,FILE-03,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00432,2026-09-11T10:10:59Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00172,2026-09-11T10:15:01Z,APP-06,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00060,2026-09-11T10:38:03Z,APP-06,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00336,2026-09-11T11:00:35Z,SCCM-01,SOC-AUTOMATION,collect_logs,response,routine response workflow
RESP-00086,2026-09-11T11:08:31Z,FILE-03,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00429,2026-09-11T11:12:10Z,ENG-WS-17,SOC-AUTOMATION,query_service,response,routine response workflow
RESP-00444,2026-09-11T11:34:55Z,ENG-WS-17,SOC-AUTOMATION,check_change,response,routine response workflow
RESP-00478,2026-09-11T11:40:17Z,ENG-WS-17,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00218,2026-09-11T11:58:44Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response workflow
RESP-00460,2026-09-11T11:59:13Z,SCCM-01,SOC-AUTOMATION,check_change,response,routine response workflow
