asset_id,host,ip,role,owner,criticality,internet_facing,expected_admin_sources,note
AST-00211,LAB-HOST-0210,10.40.1.211,admin workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00212,LAB-HOST-0211,10.40.1.212,user workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00213,LAB-HOST-0212,10.40.1.213,application server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00214,LAB-HOST-0213,10.40.1.214,web server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00215,LAB-HOST-0214,10.40.1.215,file server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00216,LAB-HOST-0215,10.40.1.216,deployment server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00217,LAB-HOST-0216,10.40.1.217,security scanner,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00218,LAB-HOST-0217,10.40.1.218,admin workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00219,LAB-HOST-0218,10.40.1.219,user workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00220,LAB-HOST-0219,10.40.1.220,application server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00221,LAB-HOST-0220,10.40.1.221,web server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00222,LAB-HOST-0221,10.40.1.222,file server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00223,LAB-HOST-0222,10.40.1.223,deployment server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00224,LAB-HOST-0223,10.40.1.224,security scanner,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00225,LAB-HOST-0224,10.40.1.225,admin workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00226,LAB-HOST-0225,10.40.1.226,user workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00227,LAB-HOST-0226,10.40.1.227,application server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00228,LAB-HOST-0227,10.40.1.228,web server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00229,LAB-HOST-0228,10.40.1.229,file server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00230,LAB-HOST-0229,10.40.1.230,deployment server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00231,LAB-HOST-0230,10.40.1.231,security scanner,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00232,LAB-HOST-0231,10.40.1.232,admin workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00233,LAB-HOST-0232,10.40.1.233,user workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00234,LAB-HOST-0233,10.40.1.234,application server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00235,LAB-HOST-0234,10.40.1.235,web server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00236,LAB-HOST-0235,10.40.1.236,file server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00237,LAB-HOST-0236,10.40.1.237,deployment server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00238,LAB-HOST-0237,10.40.1.238,security scanner,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00239,LAB-HOST-0238,10.40.1.239,admin workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00240,LAB-HOST-0239,10.40.1.240,user workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00241,LAB-HOST-0240,10.40.1.241,application server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00242,LAB-HOST-0241,10.40.1.242,web server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00243,LAB-HOST-0242,10.40.1.243,file server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00244,LAB-HOST-0243,10.40.1.244,deployment server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00245,LAB-HOST-0244,10.40.1.245,security scanner,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00246,LAB-HOST-0245,10.40.1.246,admin workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00247,LAB-HOST-0246,10.40.1.247,user workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00248,LAB-HOST-0247,10.40.1.248,application server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00249,LAB-HOST-0248,10.40.1.249,web server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00250,LAB-HOST-0249,10.40.1.250,file server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00251,LAB-HOST-0250,10.40.2.1,deployment server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00252,LAB-HOST-0251,10.40.2.2,security scanner,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00253,LAB-HOST-0252,10.40.2.3,admin workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00254,LAB-HOST-0253,10.40.2.4,user workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00255,LAB-HOST-0254,10.40.2.5,application server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00256,LAB-HOST-0255,10.40.2.6,web server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00257,LAB-HOST-0256,10.40.2.7,file server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00258,LAB-HOST-0257,10.40.2.8,deployment server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00259,LAB-HOST-0258,10.40.2.9,security scanner,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00260,LAB-HOST-0259,10.40.2.10,admin workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00261,LAB-HOST-0260,10.40.2.11,user workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00262,LAB-HOST-0261,10.40.2.12,application server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00263,LAB-HOST-0262,10.40.2.13,web server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00264,LAB-HOST-0263,10.40.2.14,file server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00265,LAB-HOST-0264,10.40.2.15,deployment server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00266,LAB-HOST-0265,10.40.2.16,security scanner,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00267,LAB-HOST-0266,10.40.2.17,admin workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00268,LAB-HOST-0267,10.40.2.18,user workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00269,LAB-HOST-0268,10.40.2.19,application server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00270,LAB-HOST-0269,10.40.2.20,web server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00271,LAB-HOST-0270,10.40.2.21,file server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00272,LAB-HOST-0271,10.40.2.22,deployment server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00273,LAB-HOST-0272,10.40.2.23,security scanner,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00274,LAB-HOST-0273,10.40.2.24,admin workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00275,LAB-HOST-0274,10.40.2.25,user workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00276,LAB-HOST-0275,10.40.2.26,application server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00277,LAB-HOST-0276,10.40.2.27,web server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00278,LAB-HOST-0277,10.40.2.28,file server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00279,LAB-HOST-0278,10.40.2.29,deployment server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00280,LAB-HOST-0279,10.40.2.30,security scanner,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00281,LAB-HOST-0280,10.40.2.31,admin workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00282,LAB-HOST-0281,10.40.2.32,user workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00283,LAB-HOST-0282,10.40.2.33,application server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00284,LAB-HOST-0283,10.40.2.34,web server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00285,LAB-HOST-0284,10.40.2.35,file server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00286,LAB-HOST-0285,10.40.2.36,deployment server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00287,LAB-HOST-0286,10.40.2.37,security scanner,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00288,LAB-HOST-0287,10.40.2.38,admin workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00289,LAB-HOST-0288,10.40.2.39,user workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00290,LAB-HOST-0289,10.40.2.40,application server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00291,LAB-HOST-0290,10.40.2.41,web server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00292,LAB-HOST-0291,10.40.2.42,file server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00293,LAB-HOST-0292,10.40.2.43,deployment server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00294,LAB-HOST-0293,10.40.2.44,security scanner,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00295,LAB-HOST-0294,10.40.2.45,admin workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00296,LAB-HOST-0295,10.40.2.46,user workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00297,LAB-HOST-0296,10.40.2.47,application server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00298,LAB-HOST-0297,10.40.2.48,web server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00299,LAB-HOST-0298,10.40.2.49,file server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00300,LAB-HOST-0299,10.40.2.50,deployment server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00301,LAB-HOST-0300,10.40.2.51,security scanner,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00302,LAB-HOST-0301,10.40.2.52,admin workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00303,LAB-HOST-0302,10.40.2.53,user workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00304,LAB-HOST-0303,10.40.2.54,application server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00305,LAB-HOST-0304,10.40.2.55,web server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00306,LAB-HOST-0305,10.40.2.56,file server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00307,LAB-HOST-0306,10.40.2.57,deployment server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00308,LAB-HOST-0307,10.40.2.58,security scanner,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00309,LAB-HOST-0308,10.40.2.59,admin workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00310,LAB-HOST-0309,10.40.2.60,user workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00311,LAB-HOST-0310,10.40.2.61,application server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00312,LAB-HOST-0311,10.40.2.62,web server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00313,LAB-HOST-0312,10.40.2.63,file server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00314,LAB-HOST-0313,10.40.2.64,deployment server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00315,LAB-HOST-0314,10.40.2.65,security scanner,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00316,LAB-HOST-0315,10.40.2.66,admin workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00317,LAB-HOST-0316,10.40.2.67,user workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00318,LAB-HOST-0317,10.40.2.68,application server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00319,LAB-HOST-0318,10.40.2.69,web server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00320,LAB-HOST-0319,10.40.2.70,file server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00321,LAB-HOST-0320,10.40.2.71,deployment server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00322,LAB-HOST-0321,10.40.2.72,security scanner,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00323,LAB-HOST-0322,10.40.2.73,admin workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00324,LAB-HOST-0323,10.40.2.74,user workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00325,LAB-HOST-0324,10.40.2.75,application server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00326,LAB-HOST-0325,10.40.2.76,web server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00327,LAB-HOST-0326,10.40.2.77,file server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00328,LAB-HOST-0327,10.40.2.78,deployment server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00329,LAB-HOST-0328,10.40.2.79,security scanner,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00330,LAB-HOST-0329,10.40.2.80,admin workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00331,LAB-HOST-0330,10.40.2.81,user workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00332,LAB-HOST-0331,10.40.2.82,application server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00333,LAB-HOST-0332,10.40.2.83,web server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00334,LAB-HOST-0333,10.40.2.84,file server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00335,LAB-HOST-0334,10.40.2.85,deployment server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00336,LAB-HOST-0335,10.40.2.86,security scanner,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00337,LAB-HOST-0336,10.40.2.87,admin workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00338,LAB-HOST-0337,10.40.2.88,user workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00339,LAB-HOST-0338,10.40.2.89,application server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00340,LAB-HOST-0339,10.40.2.90,web server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00341,LAB-HOST-0340,10.40.2.91,file server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00342,LAB-HOST-0341,10.40.2.92,deployment server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00343,LAB-HOST-0342,10.40.2.93,security scanner,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00344,LAB-HOST-0343,10.40.2.94,admin workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00345,LAB-HOST-0344,10.40.2.95,user workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00346,LAB-HOST-0345,10.40.2.96,application server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00347,LAB-HOST-0346,10.40.2.97,web server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00348,LAB-HOST-0347,10.40.2.98,file server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00349,LAB-HOST-0348,10.40.2.99,deployment server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00350,LAB-HOST-0349,10.40.2.100,security scanner,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00351,LAB-HOST-0350,10.40.2.101,admin workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00352,LAB-HOST-0351,10.40.2.102,user workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00353,LAB-HOST-0352,10.40.2.103,application server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00354,LAB-HOST-0353,10.40.2.104,web server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00355,LAB-HOST-0354,10.40.2.105,file server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00356,LAB-HOST-0355,10.40.2.106,deployment server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00357,LAB-HOST-0356,10.40.2.107,security scanner,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00358,LAB-HOST-0357,10.40.2.108,admin workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00359,LAB-HOST-0358,10.40.2.109,user workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00360,LAB-HOST-0359,10.40.2.110,application server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00361,LAB-HOST-0360,10.40.2.111,web server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00362,LAB-HOST-0361,10.40.2.112,file server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00363,LAB-HOST-0362,10.40.2.113,deployment server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00364,LAB-HOST-0363,10.40.2.114,security scanner,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00365,LAB-HOST-0364,10.40.2.115,admin workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00366,LAB-HOST-0365,10.40.2.116,user workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00367,LAB-HOST-0366,10.40.2.117,application server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00368,LAB-HOST-0367,10.40.2.118,web server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00369,LAB-HOST-0368,10.40.2.119,file server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00370,LAB-HOST-0369,10.40.2.120,deployment server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00371,LAB-HOST-0370,10.40.2.121,security scanner,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00372,LAB-HOST-0371,10.40.2.122,admin workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00373,LAB-HOST-0372,10.40.2.123,user workstation,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00374,LAB-HOST-0373,10.40.2.124,application server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00375,LAB-HOST-0374,10.40.2.125,web server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00376,LAB-HOST-0375,10.40.2.126,file server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00377,LAB-HOST-0376,10.40.2.127,deployment server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00378,LAB-HOST-0377,10.40.2.128,security scanner,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00379,LAB-HOST-0378,10.40.2.129,admin workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00380,LAB-HOST-0379,10.40.2.130,user workstation,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00381,LAB-HOST-0380,10.40.2.131,application server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00382,LAB-HOST-0381,10.40.2.132,web server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00383,LAB-HOST-0382,10.40.2.133,file server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00384,LAB-HOST-0383,10.40.2.134,deployment server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00385,LAB-HOST-0384,10.40.2.135,security scanner,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00386,LAB-HOST-0385,10.40.2.136,admin workstation,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00387,LAB-HOST-0386,10.40.2.137,user workstation,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00388,LAB-HOST-0387,10.40.2.138,application server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00389,LAB-HOST-0388,10.40.2.139,web server,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00390,LAB-HOST-0389,10.40.2.140,file server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00391,LAB-HOST-0390,10.40.2.141,deployment server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00392,LAB-HOST-0391,10.40.2.142,security scanner,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00393,LAB-HOST-0392,10.40.2.143,admin workstation,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00394,LAB-HOST-0393,10.40.2.144,user workstation,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00395,LAB-HOST-0394,10.40.2.145,application server,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00396,LAB-HOST-0395,10.40.2.146,web server,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00397,LAB-HOST-0396,10.40.2.147,file server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00398,LAB-HOST-0397,10.40.2.148,deployment server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00399,LAB-HOST-0398,10.40.2.149,security scanner,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00400,LAB-HOST-0399,10.40.2.150,admin workstation,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00401,LAB-HOST-0400,10.40.2.151,user workstation,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00402,LAB-HOST-0401,10.40.2.152,application server,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00403,LAB-HOST-0402,10.40.2.153,web server,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00404,LAB-HOST-0403,10.40.2.154,file server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00405,LAB-HOST-0404,10.40.2.155,deployment server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00406,LAB-HOST-0405,10.40.2.156,security scanner,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00407,LAB-HOST-0406,10.40.2.157,admin workstation,Security,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00408,LAB-HOST-0407,10.40.2.158,user workstation,Web Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00409,LAB-HOST-0408,10.40.2.159,application server,IT Ops,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00410,LAB-HOST-0409,10.40.2.160,web server,App Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00411,LAB-HOST-0410,10.40.2.161,file server,Security,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00412,LAB-HOST-0411,10.40.2.162,deployment server,Web Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00413,LAB-HOST-0412,10.40.2.163,security scanner,IT Ops,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00414,LAB-HOST-0413,10.40.2.164,admin workstation,App Team,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00415,LAB-HOST-0414,10.40.2.165,user workstation,Security,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00416,LAB-HOST-0415,10.40.2.166,application server,Web Team,medium,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00417,LAB-HOST-0416,10.40.2.167,web server,IT Ops,high,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
AST-00418,LAB-HOST-0417,10.40.2.168,file server,App Team,low,false,DEPLOY-01;MGMT-JUMP-01,synthetic asset context
