event_id,_time,host,user,parent_process_name,process_name,process_id,command_line,classification,note
PROC-00763,2026-09-01T17:41:55Z,APP-03,ACME\svc_patch,svchost.exe,inventory.exe,1200,routine process,benign,routine process
PROC-01665,2026-09-01T17:48:56Z,APP-03,ACME\kpatel,svchost.exe,patch-agent.exe,11206,routine process,benign,routine process
PROC-00061,2026-09-01T17:49:14Z,APP-03,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,13306,routine process,benign,routine process
PROC-01609,2026-09-01T17:51:13Z,APP-03,ACME\admin.ops,svchost.exe,powershell.exe,13902,routine process,benign,routine process
PROC-01287,2026-09-01T17:54:44Z,APP-03,ACME\jsmith,svchost.exe,inventory.exe,11395,routine process,benign,routine process
PROC-01577,2026-09-01T17:58:06Z,PATCH-01,ACME\kpatel,svchost.exe,powershell.exe,14138,routine process,benign,routine process
PROC-01185,2026-09-01T17:58:58Z,MGMT-01,ACME\svc_patch,services.exe,cmd.exe,14726,routine process,benign,routine process
PROC-00863,2026-09-01T18:01:20Z,MGMT-01,ACME\jsmith,services.exe,patch-agent.exe,14863,routine process,benign,routine process
PROC-00280,2026-09-01T18:01:29Z,DC-01,ACME\jsmith,services.exe,patch-agent.exe,3919,routine process,benign,routine process
PROC-01768,2026-09-01T18:07:22Z,DC-01,ACME\jsmith,services.exe,cmd.exe,2751,routine process,benign,routine process
PROC-01701,2026-09-01T18:18:37Z,JUMP-01,ACME\admin.ops,services.exe,cmd.exe,2066,routine process,benign,routine process
PROC-00221,2026-09-01T18:19:25Z,DC-01,ACME\admin.ops,explorer.exe,inventory.exe,9264,routine process,benign,routine process
PROC-00991,2026-09-01T18:19:40Z,DC-01,ACME\kpatel,svchost.exe,cmd.exe,12821,routine process,benign,routine process
PROC-01567,2026-09-01T18:22:36Z,APP-03,ACME\jsmith,taskeng.exe,cmd.exe,3329,routine process,benign,routine process
PROC-01465,2026-09-01T18:24:37Z,FILE-02,ACME\kpatel,services.exe,powershell.exe,14444,routine process,benign,routine process
PROC-00167,2026-09-01T18:26:21Z,JUMP-01,ACME\admin.ops,explorer.exe,patch-agent.exe,9175,routine process,benign,routine process
PROC-01183,2026-09-01T18:33:55Z,HR-WS-22,ACME\svc_patch,svchost.exe,cmd.exe,4673,routine process,benign,routine process
PROC-00089,2026-09-01T18:36:29Z,DC-01,ACME\svc_patch,taskeng.exe,patch-agent.exe,7064,routine process,benign,routine process
PROC-00389,2026-09-01T18:37:33Z,PATCH-01,ACME\jsmith,services.exe,patch-agent.exe,11563,routine process,benign,routine process
PROC-01020,2026-09-01T18:44:12Z,PATCH-01,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,14773,routine process,benign,routine process
PROC-00176,2026-09-01T18:45:14Z,HR-WS-22,ACME\admin.ops,explorer.exe,powershell.exe,9971,routine process,benign,routine process
PROC-00513,2026-09-01T18:53:04Z,JUMP-01,ACME\admin.ops,taskeng.exe,inventory.exe,1220,routine process,benign,routine process
PROC-00173,2026-09-01T18:57:28Z,APP-03,ACME\jsmith,services.exe,patch-agent.exe,6475,routine process,benign,routine process
PROC-01002,2026-09-01T18:58:25Z,APP-03,ACME\admin.ops,services.exe,patch-agent.exe,14033,routine process,benign,routine process
PROC-00930,2026-09-01T19:01:17Z,FILE-02,ACME\svc_patch,taskeng.exe,patch-agent.exe,15599,routine process,benign,routine process
PROC-01585,2026-09-01T19:03:18Z,MGMT-01,ACME\kpatel,svchost.exe,patch-agent.exe,14708,routine process,benign,routine process
PROC-00795,2026-09-01T19:20:56Z,APP-03,ACME\svc_patch,svchost.exe,inventory.exe,5519,routine process,benign,routine process
PROC-00691,2026-09-01T19:23:11Z,HR-WS-22,ACME\kpatel,services.exe,powershell.exe,9351,routine process,benign,routine process
PROC-00027,2026-09-01T19:23:22Z,APP-03,ACME\admin.ops,services.exe,powershell.exe,2906,routine process,benign,routine process
PROC-01617,2026-09-01T19:24:27Z,FILE-02,ACME\kpatel,services.exe,inventory.exe,5658,routine process,benign,routine process
PROC-00084,2026-09-01T19:25:23Z,FILE-02,ACME\jsmith,taskeng.exe,powershell.exe,10264,routine process,benign,routine process
PROC-00420,2026-09-01T19:27:40Z,MGMT-01,ACME\svc_patch,services.exe,patch-agent.exe,2905,routine process,benign,routine process
PROC-01198,2026-09-01T19:30:52Z,APP-03,ACME\svc_patch,taskeng.exe,inventory.exe,13197,routine process,benign,routine process
PROC-00774,2026-09-01T19:31:25Z,PATCH-01,ACME\admin.ops,taskeng.exe,inventory.exe,6769,routine process,benign,routine process
PROC-00542,2026-09-01T19:35:18Z,HR-WS-22,ACME\jsmith,explorer.exe,cmd.exe,15510,routine process,benign,routine process
PROC-00211,2026-09-01T19:39:55Z,DC-01,ACME\kpatel,svchost.exe,inventory.exe,2277,routine process,benign,routine process
PROC-00092,2026-09-01T19:43:19Z,PATCH-01,ACME\svc_patch,svchost.exe,cmd.exe,15282,routine process,benign,routine process
PROC-00635,2026-09-01T19:46:45Z,PATCH-01,ACME\kpatel,services.exe,cmd.exe,3917,routine process,benign,routine process
PROC-00681,2026-09-01T19:47:19Z,DC-01,ACME\jsmith,svchost.exe,patch-agent.exe,1913,routine process,benign,routine process
PROC-01186,2026-09-01T19:47:30Z,APP-03,ACME\admin.ops,svchost.exe,inventory.exe,6606,routine process,benign,routine process
PROC-01336,2026-09-01T19:51:00Z,APP-03,ACME\svc_patch,services.exe,patch-agent.exe,2252,routine process,benign,routine process
PROC-00714,2026-09-01T19:53:56Z,PATCH-01,ACME\svc_patch,svchost.exe,inventory.exe,6044,routine process,benign,routine process
PROC-00305,2026-09-01T20:00:12Z,DC-01,ACME\svc_patch,taskeng.exe,patch-agent.exe,1685,routine process,benign,routine process
PROC-00933,2026-09-01T20:01:24Z,MGMT-01,ACME\admin.ops,explorer.exe,cmd.exe,6605,routine process,benign,routine process
PROC-00761,2026-09-01T20:07:26Z,HR-WS-22,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,14543,routine process,benign,routine process
PROC-01231,2026-09-01T20:08:07Z,APP-03,ACME\svc_patch,svchost.exe,patch-agent.exe,14674,routine process,benign,routine process
PROC-00463,2026-09-01T20:23:32Z,PATCH-01,ACME\svc_patch,taskeng.exe,powershell.exe,6074,routine process,benign,routine process
PROC-00294,2026-09-01T20:25:29Z,JUMP-01,ACME\svc_patch,svchost.exe,powershell.exe,1504,routine process,benign,routine process
PROC-00184,2026-09-01T20:31:37Z,PATCH-01,ACME\jsmith,taskeng.exe,inventory.exe,12334,routine process,benign,routine process
PROC-00685,2026-09-01T20:41:03Z,MGMT-01,ACME\jsmith,taskeng.exe,patch-agent.exe,7236,routine process,benign,routine process
PROC-00151,2026-09-01T20:44:01Z,PATCH-01,ACME\kpatel,services.exe,cmd.exe,14369,routine process,benign,routine process
PROC-00473,2026-09-01T20:51:45Z,MGMT-01,ACME\svc_patch,services.exe,powershell.exe,1606,routine process,benign,routine process
PROC-00912,2026-09-01T20:52:06Z,HR-WS-22,ACME\admin.ops,explorer.exe,patch-agent.exe,11170,routine process,benign,routine process
PROC-00373,2026-09-01T20:56:24Z,MGMT-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,13498,routine process,benign,routine process
PROC-00611,2026-09-01T21:13:09Z,PATCH-01,ACME\kpatel,taskeng.exe,cmd.exe,15250,routine process,benign,routine process
PROC-00757,2026-09-01T21:19:47Z,APP-03,ACME\admin.ops,taskeng.exe,patch-agent.exe,1827,routine process,benign,routine process
PROC-01573,2026-09-01T21:23:43Z,PATCH-01,ACME\kpatel,services.exe,cmd.exe,11370,routine process,benign,routine process
PROC-00240,2026-09-01T21:34:12Z,PATCH-01,ACME\kpatel,services.exe,inventory.exe,11734,routine process,benign,routine process
PROC-01145,2026-09-01T21:36:12Z,PATCH-01,ACME\svc_patch,taskeng.exe,cmd.exe,14529,routine process,benign,routine process
PROC-01055,2026-09-01T21:39:54Z,DC-01,ACME\kpatel,services.exe,powershell.exe,10130,routine process,benign,routine process
PROC-01239,2026-09-01T21:40:25Z,PATCH-01,ACME\jsmith,services.exe,cmd.exe,11751,routine process,benign,routine process
PROC-00672,2026-09-01T21:41:26Z,HR-WS-22,ACME\kpatel,services.exe,cmd.exe,10968,routine process,benign,routine process
PROC-00145,2026-09-01T21:42:55Z,FILE-02,ACME\kpatel,services.exe,patch-agent.exe,5841,routine process,benign,routine process
PROC-00942,2026-09-01T21:44:25Z,HR-WS-22,ACME\jsmith,services.exe,inventory.exe,5482,routine process,benign,routine process
PROC-01389,2026-09-01T21:50:07Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,4429,routine process,benign,routine process
PROC-01203,2026-09-01T21:55:07Z,HR-WS-22,ACME\svc_patch,services.exe,cmd.exe,1170,routine process,benign,routine process
PROC-00432,2026-09-01T21:57:33Z,FILE-02,ACME\admin.ops,explorer.exe,cmd.exe,11017,routine process,benign,routine process
PROC-00265,2026-09-01T21:57:50Z,HR-WS-22,ACME\jsmith,svchost.exe,powershell.exe,14777,routine process,benign,routine process
PROC-01487,2026-09-01T21:58:22Z,HR-WS-22,ACME\svc_patch,svchost.exe,inventory.exe,14192,routine process,benign,routine process
PROC-00552,2026-09-01T22:00:53Z,PATCH-01,NT AUTHORITY\SYSTEM,services.exe,inventory.exe,5381,routine process,benign,routine process
PROC-01137,2026-09-01T22:02:34Z,HR-WS-22,ACME\svc_patch,services.exe,inventory.exe,12873,routine process,benign,routine process
PROC-00574,2026-09-01T22:06:27Z,JUMP-01,ACME\jsmith,taskeng.exe,cmd.exe,4487,routine process,benign,routine process
PROC-01098,2026-09-01T22:08:19Z,MGMT-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,13517,routine process,benign,routine process
PROC-00130,2026-09-01T22:08:58Z,FILE-02,ACME\jsmith,services.exe,patch-agent.exe,1008,routine process,benign,routine process
PROC-01187,2026-09-01T22:11:42Z,APP-03,ACME\jsmith,taskeng.exe,inventory.exe,10053,routine process,benign,routine process
PROC-00406,2026-09-01T22:11:45Z,DC-01,ACME\jsmith,svchost.exe,inventory.exe,4818,routine process,benign,routine process
PROC-01192,2026-09-01T22:15:58Z,APP-03,ACME\kpatel,explorer.exe,inventory.exe,9181,routine process,benign,routine process
PROC-00065,2026-09-01T22:17:02Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,14931,routine process,benign,routine process
PROC-01550,2026-09-01T22:18:05Z,HR-WS-22,ACME\admin.ops,taskeng.exe,powershell.exe,6065,routine process,benign,routine process
PROC-01125,2026-09-01T22:21:42Z,DC-01,ACME\jsmith,explorer.exe,powershell.exe,10147,routine process,benign,routine process
PROC-00637,2026-09-01T22:23:27Z,JUMP-01,ACME\svc_patch,taskeng.exe,cmd.exe,3744,routine process,benign,routine process
PROC-01455,2026-09-01T22:24:20Z,MGMT-01,ACME\jsmith,svchost.exe,inventory.exe,6153,routine process,benign,routine process
PROC-01549,2026-09-01T22:26:03Z,APP-03,ACME\jsmith,taskeng.exe,cmd.exe,8520,routine process,benign,routine process
PROC-00098,2026-09-01T22:27:36Z,DC-01,ACME\kpatel,explorer.exe,cmd.exe,12526,routine process,benign,routine process
PROC-01463,2026-09-01T22:30:40Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,11868,routine process,benign,routine process
PROC-00013,2026-09-01T22:34:32Z,JUMP-01,ACME\jsmith,svchost.exe,cmd.exe,15135,routine process,benign,routine process
PROC-01090,2026-09-01T22:41:20Z,APP-03,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,2863,routine process,benign,routine process
PROC-00352,2026-09-01T22:41:46Z,MGMT-01,ACME\kpatel,taskeng.exe,patch-agent.exe,14426,routine process,benign,routine process
PROC-00525,2026-09-01T22:44:32Z,MGMT-01,ACME\kpatel,svchost.exe,powershell.exe,9959,routine process,benign,routine process
PROC-00571,2026-09-01T22:52:11Z,JUMP-01,ACME\jsmith,explorer.exe,inventory.exe,9414,routine process,benign,routine process
PROC-00909,2026-09-01T22:53:42Z,DC-01,ACME\kpatel,taskeng.exe,cmd.exe,7138,routine process,benign,routine process
PROC-00867,2026-09-01T22:55:39Z,PATCH-01,ACME\svc_patch,services.exe,inventory.exe,15848,routine process,benign,routine process
PROC-00400,2026-09-01T22:56:21Z,JUMP-01,NT AUTHORITY\SYSTEM,svchost.exe,cmd.exe,9086,routine process,benign,routine process
PROC-01630,2026-09-01T23:07:17Z,JUMP-01,ACME\admin.ops,explorer.exe,inventory.exe,11340,routine process,benign,routine process
PROC-00934,2026-09-01T23:14:04Z,JUMP-01,ACME\svc_patch,svchost.exe,inventory.exe,14367,routine process,benign,routine process
PROC-01114,2026-09-01T23:14:17Z,FILE-02,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,14375,routine process,benign,routine process
PROC-00225,2026-09-01T23:14:42Z,FILE-02,ACME\kpatel,services.exe,cmd.exe,2597,routine process,benign,routine process
PROC-00531,2026-09-01T23:21:06Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,10544,routine process,benign,routine process
PROC-01281,2026-09-01T23:39:19Z,JUMP-01,ACME\admin.ops,explorer.exe,cmd.exe,8990,routine process,benign,routine process
PROC-01013,2026-09-01T23:44:02Z,PATCH-01,ACME\kpatel,services.exe,powershell.exe,5945,routine process,benign,routine process
PROC-00800,2026-09-01T23:44:38Z,HR-WS-22,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,12202,routine process,benign,routine process
PROC-01474,2026-09-01T23:46:26Z,HR-WS-22,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,10850,routine process,benign,routine process
PROC-01679,2026-09-01T23:46:37Z,PATCH-01,ACME\kpatel,explorer.exe,cmd.exe,7171,routine process,benign,routine process
PROC-00156,2026-09-01T23:50:01Z,MGMT-01,ACME\svc_patch,explorer.exe,powershell.exe,6578,routine process,benign,routine process
PROC-01691,2026-09-01T23:51:02Z,HR-WS-22,ACME\kpatel,svchost.exe,patch-agent.exe,14070,routine process,benign,routine process
PROC-00187,2026-09-01T23:51:21Z,MGMT-01,ACME\admin.ops,svchost.exe,cmd.exe,15587,routine process,benign,routine process
PROC-01561,2026-09-01T23:53:20Z,FILE-02,ACME\svc_patch,services.exe,patch-agent.exe,14710,routine process,benign,routine process
PROC-00146,2026-09-01T23:54:20Z,MGMT-01,ACME\svc_patch,services.exe,cmd.exe,14959,routine process,benign,routine process
PROC-00823,2026-09-01T23:58:30Z,FILE-02,ACME\kpatel,explorer.exe,inventory.exe,7048,routine process,benign,routine process
PROC-01276,2026-09-02T00:05:04Z,PATCH-01,ACME\admin.ops,explorer.exe,powershell.exe,5805,routine process,benign,routine process
PROC-00620,2026-09-02T00:05:08Z,JUMP-01,ACME\svc_patch,services.exe,patch-agent.exe,4848,routine process,benign,routine process
PROC-00808,2026-09-02T00:16:23Z,PATCH-01,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,11554,routine process,benign,routine process
PROC-01377,2026-09-02T00:17:26Z,APP-03,ACME\jsmith,explorer.exe,cmd.exe,3792,routine process,benign,routine process
PROC-00317,2026-09-02T00:20:54Z,MGMT-01,ACME\admin.ops,svchost.exe,powershell.exe,1248,routine process,benign,routine process
PROC-01545,2026-09-02T00:24:53Z,HR-WS-22,ACME\svc_patch,explorer.exe,inventory.exe,4214,routine process,benign,routine process
PROC-00771,2026-09-02T00:28:01Z,PATCH-01,ACME\jsmith,taskeng.exe,patch-agent.exe,5050,routine process,benign,routine process
PROC-01385,2026-09-02T00:29:13Z,JUMP-01,ACME\jsmith,taskeng.exe,powershell.exe,1056,routine process,benign,routine process
PROC-01590,2026-09-02T00:29:23Z,FILE-02,ACME\admin.ops,taskeng.exe,powershell.exe,11094,routine process,benign,routine process
PROC-01279,2026-09-02T00:31:44Z,PATCH-01,ACME\svc_patch,taskeng.exe,cmd.exe,13735,routine process,benign,routine process
PROC-00228,2026-09-02T00:34:32Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,9421,routine process,benign,routine process
PROC-01223,2026-09-02T00:35:17Z,HR-WS-22,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,9975,routine process,benign,routine process
PROC-01143,2026-09-02T00:35:19Z,MGMT-01,ACME\kpatel,svchost.exe,inventory.exe,14923,routine process,benign,routine process
PROC-00652,2026-09-02T00:35:52Z,FILE-02,ACME\admin.ops,svchost.exe,patch-agent.exe,10504,routine process,benign,routine process
PROC-01051,2026-09-02T00:39:31Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,1574,routine process,benign,routine process
PROC-01172,2026-09-02T00:42:12Z,APP-03,ACME\svc_patch,svchost.exe,inventory.exe,10012,routine process,benign,routine process
PROC-00675,2026-09-02T00:43:01Z,PATCH-01,ACME\jsmith,svchost.exe,powershell.exe,2575,routine process,benign,routine process
PROC-01123,2026-09-02T00:43:20Z,PATCH-01,ACME\svc_patch,taskeng.exe,patch-agent.exe,6818,routine process,benign,routine process
PROC-00357,2026-09-02T00:44:35Z,FILE-02,ACME\svc_patch,services.exe,powershell.exe,6136,routine process,benign,routine process
PROC-01685,2026-09-02T00:56:20Z,APP-03,ACME\jsmith,taskeng.exe,cmd.exe,11983,routine process,benign,routine process
PROC-00097,2026-09-02T01:07:02Z,PATCH-01,ACME\jsmith,services.exe,powershell.exe,3817,routine process,benign,routine process
PROC-00557,2026-09-02T01:07:32Z,APP-03,ACME\jsmith,svchost.exe,patch-agent.exe,13255,routine process,benign,routine process
PROC-00163,2026-09-02T01:07:49Z,DC-01,ACME\admin.ops,services.exe,powershell.exe,7911,routine process,benign,routine process
PROC-01070,2026-09-02T01:10:51Z,MGMT-01,ACME\kpatel,services.exe,patch-agent.exe,4225,routine process,benign,routine process
PROC-01616,2026-09-02T01:11:11Z,MGMT-01,ACME\kpatel,svchost.exe,inventory.exe,4280,routine process,benign,routine process
PROC-00575,2026-09-02T01:15:45Z,FILE-02,ACME\jsmith,taskeng.exe,inventory.exe,1117,routine process,benign,routine process
PROC-01642,2026-09-02T01:19:00Z,FILE-02,ACME\jsmith,svchost.exe,inventory.exe,12383,routine process,benign,routine process
PROC-00625,2026-09-02T01:21:17Z,JUMP-01,ACME\jsmith,taskeng.exe,patch-agent.exe,9536,routine process,benign,routine process
PROC-01524,2026-09-02T01:21:28Z,APP-03,ACME\svc_patch,services.exe,cmd.exe,8892,routine process,benign,routine process
PROC-00866,2026-09-02T01:35:47Z,FILE-02,ACME\jsmith,explorer.exe,cmd.exe,10588,routine process,benign,routine process
PROC-00278,2026-09-02T01:36:25Z,DC-01,ACME\kpatel,taskeng.exe,inventory.exe,11831,routine process,benign,routine process
PROC-00537,2026-09-02T01:40:25Z,DC-01,ACME\svc_patch,services.exe,cmd.exe,4956,routine process,benign,routine process
PROC-01499,2026-09-02T01:43:34Z,HR-WS-22,ACME\svc_patch,taskeng.exe,patch-agent.exe,3529,routine process,benign,routine process
PROC-01390,2026-09-02T01:45:58Z,HR-WS-22,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,14086,routine process,benign,routine process
PROC-01253,2026-09-02T01:47:10Z,DC-01,ACME\kpatel,taskeng.exe,cmd.exe,8798,routine process,benign,routine process
PROC-01004,2026-09-02T01:50:59Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,inventory.exe,5541,routine process,benign,routine process
PROC-00880,2026-09-02T01:51:03Z,DC-01,ACME\admin.ops,services.exe,inventory.exe,14642,routine process,benign,routine process
PROC-00401,2026-09-02T02:00:33Z,APP-03,ACME\jsmith,svchost.exe,inventory.exe,12580,routine process,benign,routine process
PROC-01517,2026-09-02T02:08:30Z,DC-01,ACME\svc_patch,services.exe,inventory.exe,8361,routine process,benign,routine process
PROC-01397,2026-09-02T02:09:10Z,DC-01,ACME\svc_patch,services.exe,patch-agent.exe,6278,routine process,benign,routine process
PROC-01371,2026-09-02T02:12:15Z,PATCH-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,10688,routine process,benign,routine process
PROC-01552,2026-09-02T02:13:07Z,DC-01,ACME\jsmith,explorer.exe,inventory.exe,9643,routine process,benign,routine process
PROC-01741,2026-09-02T02:22:54Z,FILE-02,ACME\kpatel,taskeng.exe,patch-agent.exe,14715,routine process,benign,routine process
PROC-01704,2026-09-02T02:23:02Z,MGMT-01,ACME\admin.ops,services.exe,powershell.exe,10571,routine process,benign,routine process
PROC-00874,2026-09-02T02:30:21Z,MGMT-01,ACME\admin.ops,taskeng.exe,cmd.exe,15949,routine process,benign,routine process
PROC-00045,2026-09-02T02:33:32Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,1738,routine process,benign,routine process
PROC-00886,2026-09-02T02:34:13Z,MGMT-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,8353,routine process,benign,routine process
PROC-01612,2026-09-02T02:44:44Z,HR-WS-22,ACME\admin.ops,services.exe,patch-agent.exe,7193,routine process,benign,routine process
PROC-01236,2026-09-02T02:45:04Z,APP-03,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,4570,routine process,benign,routine process
PROC-01707,2026-09-02T02:46:31Z,HR-WS-22,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,2847,routine process,benign,routine process
PROC-00411,2026-09-02T02:48:01Z,PATCH-01,ACME\svc_patch,taskeng.exe,patch-agent.exe,5619,routine process,benign,routine process
PROC-01132,2026-09-02T02:48:01Z,PATCH-01,ACME\admin.ops,svchost.exe,patch-agent.exe,8237,routine process,benign,routine process
PROC-00671,2026-09-02T02:48:59Z,APP-03,ACME\admin.ops,services.exe,cmd.exe,6447,routine process,benign,routine process
PROC-00285,2026-09-02T02:55:23Z,PATCH-01,ACME\svc_patch,svchost.exe,patch-agent.exe,5297,routine process,benign,routine process
PROC-01008,2026-09-02T02:56:23Z,APP-03,NT AUTHORITY\SYSTEM,services.exe,inventory.exe,6289,routine process,benign,routine process
PROC-01291,2026-09-02T03:08:48Z,DC-01,ACME\kpatel,explorer.exe,patch-agent.exe,10914,routine process,benign,routine process
PROC-01559,2026-09-02T03:09:35Z,FILE-02,ACME\admin.ops,taskeng.exe,patch-agent.exe,14536,routine process,benign,routine process
PROC-00327,2026-09-02T03:17:13Z,APP-03,ACME\admin.ops,svchost.exe,inventory.exe,5039,routine process,benign,routine process
PROC-01025,2026-09-02T03:19:51Z,FILE-02,ACME\admin.ops,explorer.exe,cmd.exe,8578,routine process,benign,routine process
PROC-01034,2026-09-02T03:21:32Z,APP-03,ACME\jsmith,explorer.exe,cmd.exe,4078,routine process,benign,routine process
PROC-00884,2026-09-02T03:24:16Z,DC-01,ACME\admin.ops,services.exe,patch-agent.exe,9652,routine process,benign,routine process
PROC-01512,2026-09-02T03:36:14Z,PATCH-01,ACME\kpatel,taskeng.exe,patch-agent.exe,13976,routine process,benign,routine process
PROC-00859,2026-09-02T03:36:51Z,HR-WS-22,ACME\admin.ops,explorer.exe,powershell.exe,5268,routine process,benign,routine process
PROC-00818,2026-09-02T03:41:18Z,JUMP-01,ACME\jsmith,svchost.exe,patch-agent.exe,13436,routine process,benign,routine process
PROC-01523,2026-09-02T03:44:57Z,FILE-02,ACME\admin.ops,services.exe,patch-agent.exe,12169,routine process,benign,routine process
PROC-00718,2026-09-02T03:50:22Z,FILE-02,ACME\admin.ops,explorer.exe,patch-agent.exe,11957,routine process,benign,routine process
PROC-00576,2026-09-02T03:56:21Z,MGMT-01,ACME\kpatel,svchost.exe,powershell.exe,15668,routine process,benign,routine process
PROC-01257,2026-09-02T03:58:44Z,PATCH-01,ACME\svc_patch,services.exe,cmd.exe,15190,routine process,benign,routine process
PROC-00963,2026-09-02T03:59:16Z,JUMP-01,ACME\svc_patch,explorer.exe,cmd.exe,9721,routine process,benign,routine process
PROC-00399,2026-09-02T04:07:38Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,inventory.exe,14091,routine process,benign,routine process
PROC-00007,2026-09-02T04:08:34Z,HR-WS-22,ACME\kpatel,svchost.exe,powershell.exe,14019,routine process,benign,routine process
PROC-01503,2026-09-02T04:09:53Z,HR-WS-22,NT AUTHORITY\SYSTEM,svchost.exe,powershell.exe,10554,routine process,benign,routine process
PROC-01466,2026-09-02T04:18:08Z,HR-WS-22,ACME\svc_patch,explorer.exe,powershell.exe,7772,routine process,benign,routine process
PROC-00260,2026-09-02T04:18:15Z,DC-01,ACME\kpatel,explorer.exe,inventory.exe,2429,routine process,benign,routine process
PROC-01717,2026-09-02T04:18:37Z,JUMP-01,ACME\admin.ops,explorer.exe,inventory.exe,12567,routine process,benign,routine process
PROC-01273,2026-09-02T04:19:01Z,DC-01,ACME\svc_patch,svchost.exe,inventory.exe,9456,routine process,benign,routine process
PROC-00100,2026-09-02T04:23:08Z,JUMP-01,NT AUTHORITY\SYSTEM,svchost.exe,patch-agent.exe,11438,routine process,benign,routine process
PROC-00472,2026-09-02T04:27:07Z,APP-03,ACME\admin.ops,services.exe,patch-agent.exe,12449,routine process,benign,routine process
PROC-01622,2026-09-02T04:31:34Z,MGMT-01,ACME\admin.ops,explorer.exe,inventory.exe,6004,routine process,benign,routine process
PROC-00331,2026-09-02T04:32:20Z,MGMT-01,ACME\jsmith,explorer.exe,patch-agent.exe,2758,routine process,benign,routine process
PROC-01311,2026-09-02T04:37:04Z,HR-WS-22,ACME\admin.ops,svchost.exe,inventory.exe,13626,routine process,benign,routine process
PROC-01678,2026-09-02T04:37:19Z,JUMP-01,ACME\kpatel,svchost.exe,patch-agent.exe,2308,routine process,benign,routine process
PROC-00364,2026-09-02T04:38:24Z,JUMP-01,ACME\svc_patch,explorer.exe,patch-agent.exe,7173,routine process,benign,routine process
PROC-00883,2026-09-02T04:40:42Z,MGMT-01,NT AUTHORITY\SYSTEM,taskeng.exe,patch-agent.exe,7597,routine process,benign,routine process
PROC-01439,2026-09-02T04:45:17Z,PATCH-01,ACME\admin.ops,explorer.exe,inventory.exe,11758,routine process,benign,routine process
PROC-00073,2026-09-02T04:46:23Z,MGMT-01,NT AUTHORITY\SYSTEM,explorer.exe,patch-agent.exe,4532,routine process,benign,routine process
PROC-01391,2026-09-02T04:47:55Z,FILE-02,ACME\svc_patch,explorer.exe,patch-agent.exe,15588,routine process,benign,routine process
PROC-00196,2026-09-02T04:49:57Z,PATCH-01,NT AUTHORITY\SYSTEM,taskeng.exe,inventory.exe,7317,routine process,benign,routine process
PROC-01024,2026-09-02T04:51:24Z,MGMT-01,ACME\svc_patch,taskeng.exe,inventory.exe,13724,routine process,benign,routine process
PROC-00503,2026-09-02T04:52:10Z,HR-WS-22,ACME\svc_patch,explorer.exe,patch-agent.exe,2085,routine process,benign,routine process
PROC-00018,2026-09-02T04:53:59Z,DC-01,ACME\svc_patch,svchost.exe,patch-agent.exe,4412,routine process,benign,routine process
PROC-01394,2026-09-02T04:54:58Z,HR-WS-22,ACME\admin.ops,taskeng.exe,inventory.exe,8140,routine process,benign,routine process
PROC-00743,2026-09-02T04:55:06Z,HR-WS-22,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,4808,routine process,benign,routine process
PROC-00549,2026-09-02T05:00:30Z,MGMT-01,ACME\kpatel,services.exe,inventory.exe,9503,routine process,benign,routine process
PROC-01459,2026-09-02T05:01:54Z,JUMP-01,ACME\kpatel,explorer.exe,cmd.exe,9897,routine process,benign,routine process
PROC-00522,2026-09-02T05:03:05Z,HR-WS-22,ACME\svc_patch,services.exe,cmd.exe,5937,routine process,benign,routine process
PROC-01596,2026-09-02T05:07:50Z,PATCH-01,ACME\kpatel,svchost.exe,powershell.exe,2490,routine process,benign,routine process
PROC-00370,2026-09-02T05:10:29Z,HR-WS-22,ACME\svc_patch,explorer.exe,powershell.exe,15931,routine process,benign,routine process
