event_id,_time,host,user,action,file_path,source_process,classification,note
FILE-00872,2026-09-01T11:45:56Z,MGMT-01,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01678,2026-09-01T11:47:32Z,JUMP-01,ACME\svc_patch,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00028,2026-09-01T11:47:54Z,MGMT-01,ACME\svc_patch,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00361,2026-09-01T11:52:42Z,DC-01,ACME\kpatel,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01494,2026-09-01T11:55:02Z,DC-01,ACME\kpatel,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00170,2026-09-01T12:06:29Z,APP-03,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00931,2026-09-01T12:08:58Z,DC-01,ACME\kpatel,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00167,2026-09-01T12:14:53Z,JUMP-01,ACME\admin.ops,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00420,2026-09-01T12:22:15Z,APP-03,ACME\jsmith,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00817,2026-09-01T12:31:18Z,PATCH-01,ACME\svc_patch,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01203,2026-09-01T12:37:39Z,PATCH-01,ACME\svc_patch,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00088,2026-09-01T12:37:43Z,PATCH-01,ACME\jsmith,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00237,2026-09-01T12:40:26Z,PATCH-01,ACME\jsmith,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00596,2026-09-01T12:41:48Z,MGMT-01,ACME\kpatel,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01210,2026-09-01T12:46:15Z,APP-03,ACME\jsmith,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00389,2026-09-01T12:54:02Z,PATCH-01,ACME\kpatel,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01562,2026-09-01T13:01:10Z,JUMP-01,ACME\svc_patch,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00984,2026-09-01T13:06:57Z,PATCH-01,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01791,2026-09-01T13:11:58Z,JUMP-01,ACME\jsmith,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00081,2026-09-01T13:16:25Z,APP-03,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01293,2026-09-01T13:17:34Z,DC-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01350,2026-09-01T13:19:09Z,PATCH-01,ACME\svc_patch,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00425,2026-09-01T13:19:12Z,APP-03,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00496,2026-09-01T13:30:37Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01359,2026-09-01T13:34:34Z,APP-03,ACME\admin.ops,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01339,2026-09-01T13:40:17Z,FILE-02,ACME\kpatel,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00409,2026-09-01T13:48:12Z,HR-WS-22,ACME\kpatel,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01345,2026-09-01T13:50:15Z,DC-01,ACME\jsmith,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00175,2026-09-01T13:50:29Z,FILE-02,ACME\kpatel,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01310,2026-09-01T13:56:49Z,PATCH-01,ACME\kpatel,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00249,2026-09-01T13:59:42Z,DC-01,ACME\svc_patch,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01737,2026-09-01T14:00:36Z,DC-01,ACME\admin.ops,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00614,2026-09-01T14:04:42Z,APP-03,ACME\jsmith,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01153,2026-09-01T14:22:26Z,DC-01,ACME\admin.ops,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00522,2026-09-01T14:30:51Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00431,2026-09-01T14:32:51Z,PATCH-01,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00168,2026-09-01T14:39:00Z,PATCH-01,ACME\svc_patch,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01738,2026-09-01T14:40:06Z,MGMT-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01672,2026-09-01T14:46:09Z,HR-WS-22,ACME\kpatel,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01584,2026-09-01T14:50:50Z,JUMP-01,ACME\kpatel,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00655,2026-09-01T15:01:18Z,MGMT-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01634,2026-09-01T15:04:44Z,FILE-02,ACME\jsmith,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00188,2026-09-01T15:08:51Z,APP-03,ACME\kpatel,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01636,2026-09-01T15:09:57Z,PATCH-01,ACME\jsmith,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00116,2026-09-01T15:11:02Z,DC-01,ACME\kpatel,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00350,2026-09-01T15:16:11Z,PATCH-01,ACME\admin.ops,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00129,2026-09-01T15:18:07Z,APP-03,ACME\kpatel,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00239,2026-09-01T15:20:41Z,HR-WS-22,ACME\kpatel,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01739,2026-09-01T15:28:09Z,MGMT-01,ACME\kpatel,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00099,2026-09-01T15:30:02Z,HR-WS-22,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00966,2026-09-01T15:47:21Z,FILE-02,ACME\admin.ops,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00579,2026-09-01T15:58:26Z,DC-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01224,2026-09-01T16:09:32Z,DC-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00578,2026-09-01T16:21:35Z,JUMP-01,ACME\admin.ops,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00676,2026-09-01T16:32:41Z,FILE-02,ACME\admin.ops,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00278,2026-09-01T16:35:23Z,DC-01,ACME\svc_patch,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00653,2026-09-01T16:36:13Z,MGMT-01,ACME\kpatel,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00784,2026-09-01T16:39:01Z,DC-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00164,2026-09-01T16:44:03Z,DC-01,ACME\jsmith,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00242,2026-09-01T16:46:02Z,PATCH-01,ACME\jsmith,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01057,2026-09-01T16:59:16Z,PATCH-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01778,2026-09-01T17:01:29Z,MGMT-01,ACME\kpatel,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01767,2026-09-01T17:06:44Z,DC-01,ACME\jsmith,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00070,2026-09-01T17:11:11Z,JUMP-01,ACME\kpatel,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00337,2026-09-01T17:12:43Z,FILE-02,ACME\jsmith,modify,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01020,2026-09-01T17:25:00Z,JUMP-01,ACME\kpatel,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01352,2026-09-01T17:26:00Z,MGMT-01,ACME\jsmith,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01026,2026-09-01T17:28:43Z,JUMP-01,ACME\admin.ops,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00276,2026-09-01T17:31:13Z,HR-WS-22,ACME\jsmith,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00732,2026-09-01T17:32:32Z,FILE-02,ACME\jsmith,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00633,2026-09-01T17:35:04Z,PATCH-01,ACME\kpatel,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01393,2026-09-01T17:35:47Z,MGMT-01,ACME\svc_patch,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00990,2026-09-01T17:35:48Z,APP-03,ACME\kpatel,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01681,2026-09-01T17:36:21Z,MGMT-01,ACME\admin.ops,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00371,2026-09-01T17:47:30Z,JUMP-01,ACME\jsmith,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00686,2026-09-01T17:50:28Z,FILE-02,ACME\jsmith,modify,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00374,2026-09-01T18:03:09Z,APP-03,ACME\svc_patch,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01252,2026-09-01T18:11:59Z,JUMP-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00143,2026-09-01T18:12:17Z,MGMT-01,ACME\kpatel,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00651,2026-09-01T18:15:31Z,HR-WS-22,ACME\jsmith,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00459,2026-09-01T18:23:32Z,HR-WS-22,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01319,2026-09-01T18:28:35Z,FILE-02,ACME\jsmith,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01004,2026-09-01T18:34:28Z,APP-03,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00195,2026-09-01T18:38:17Z,APP-03,ACME\jsmith,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01278,2026-09-01T18:38:30Z,PATCH-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01236,2026-09-01T18:40:15Z,PATCH-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00327,2026-09-01T18:43:21Z,DC-01,ACME\kpatel,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00702,2026-09-01T18:43:56Z,MGMT-01,ACME\admin.ops,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01167,2026-09-01T18:45:41Z,FILE-02,ACME\svc_patch,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01249,2026-09-01T18:47:00Z,DC-01,ACME\kpatel,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01714,2026-09-01T19:02:49Z,DC-01,ACME\kpatel,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00277,2026-09-01T19:05:22Z,PATCH-01,ACME\admin.ops,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01090,2026-09-01T19:07:15Z,PATCH-01,ACME\kpatel,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01109,2026-09-01T19:10:30Z,APP-03,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00751,2026-09-01T19:14:49Z,HR-WS-22,ACME\jsmith,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01779,2026-09-01T19:15:44Z,JUMP-01,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00600,2026-09-01T19:28:05Z,APP-03,ACME\svc_patch,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00505,2026-09-01T19:34:39Z,PATCH-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00198,2026-09-01T19:36:07Z,JUMP-01,ACME\kpatel,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01379,2026-09-01T19:38:34Z,APP-03,ACME\kpatel,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01784,2026-09-01T20:03:54Z,FILE-02,ACME\admin.ops,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00635,2026-09-01T20:03:55Z,MGMT-01,ACME\jsmith,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01397,2026-09-01T20:09:52Z,APP-03,ACME\jsmith,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00161,2026-09-01T20:10:42Z,HR-WS-22,ACME\kpatel,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00437,2026-09-01T20:14:48Z,MGMT-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00997,2026-09-01T20:16:38Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01327,2026-09-01T20:21:16Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00324,2026-09-01T20:24:09Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01698,2026-09-01T20:24:32Z,JUMP-01,ACME\kpatel,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00733,2026-09-01T20:29:17Z,MGMT-01,ACME\admin.ops,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01332,2026-09-01T20:31:04Z,HR-WS-22,ACME\kpatel,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01017,2026-09-01T20:31:26Z,PATCH-01,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01469,2026-09-01T20:38:19Z,JUMP-01,ACME\jsmith,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00146,2026-09-01T20:39:13Z,HR-WS-22,ACME\admin.ops,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00335,2026-09-01T20:39:43Z,PATCH-01,ACME\admin.ops,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00752,2026-09-01T20:45:02Z,PATCH-01,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01373,2026-09-01T20:48:59Z,JUMP-01,ACME\jsmith,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00141,2026-09-01T21:03:31Z,MGMT-01,ACME\svc_patch,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01053,2026-09-01T21:03:36Z,JUMP-01,ACME\svc_patch,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00714,2026-09-01T21:07:43Z,JUMP-01,ACME\admin.ops,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01638,2026-09-01T21:27:44Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00148,2026-09-01T21:29:10Z,MGMT-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01713,2026-09-01T21:30:41Z,HR-WS-22,ACME\kpatel,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00834,2026-09-01T21:32:12Z,DC-01,ACME\svc_patch,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00673,2026-09-01T21:37:16Z,HR-WS-22,ACME\svc_patch,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00447,2026-09-01T21:45:25Z,MGMT-01,ACME\kpatel,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00513,2026-09-01T21:48:33Z,JUMP-01,ACME\svc_patch,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00747,2026-09-01T21:48:41Z,JUMP-01,ACME\admin.ops,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00893,2026-09-01T21:55:57Z,DC-01,ACME\jsmith,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01191,2026-09-01T21:56:51Z,APP-03,ACME\jsmith,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00761,2026-09-01T22:05:40Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00804,2026-09-01T22:07:30Z,MGMT-01,ACME\kpatel,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00772,2026-09-01T22:07:50Z,PATCH-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00727,2026-09-01T22:12:36Z,HR-WS-22,ACME\admin.ops,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01148,2026-09-01T22:13:16Z,JUMP-01,ACME\kpatel,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01173,2026-09-01T22:16:44Z,JUMP-01,ACME\svc_patch,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00316,2026-09-01T22:17:26Z,FILE-02,ACME\svc_patch,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01040,2026-09-01T22:24:47Z,HR-WS-22,ACME\kpatel,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00072,2026-09-01T22:26:52Z,JUMP-01,ACME\jsmith,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01045,2026-09-01T22:29:46Z,MGMT-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00247,2026-09-01T22:38:05Z,HR-WS-22,NT AUTHORITY\SYSTEM,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00791,2026-09-01T22:38:08Z,FILE-02,ACME\kpatel,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01468,2026-09-01T22:46:11Z,APP-03,ACME\admin.ops,read,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01223,2026-09-01T22:46:39Z,FILE-02,ACME\admin.ops,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01206,2026-09-01T22:58:25Z,FILE-02,ACME\admin.ops,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00073,2026-09-01T22:58:47Z,MGMT-01,ACME\jsmith,read,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01495,2026-09-01T23:00:44Z,HR-WS-22,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01659,2026-09-01T23:01:28Z,FILE-02,NT AUTHORITY\SYSTEM,create,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00302,2026-09-01T23:01:57Z,APP-03,ACME\admin.ops,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01579,2026-09-01T23:05:25Z,HR-WS-22,ACME\admin.ops,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00936,2026-09-01T23:07:31Z,HR-WS-22,ACME\admin.ops,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00730,2026-09-01T23:07:40Z,JUMP-01,ACME\admin.ops,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-01217,2026-09-01T23:12:10Z,APP-03,ACME\svc_patch,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-01663,2026-09-01T23:12:43Z,HR-WS-22,ACME\jsmith,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00978,2026-09-01T23:12:49Z,APP-03,ACME\svc_patch,read,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01193,2026-09-01T23:17:59Z,FILE-02,ACME\admin.ops,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00407,2026-09-01T23:25:12Z,PATCH-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00572,2026-09-01T23:25:31Z,FILE-02,ACME\jsmith,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00847,2026-09-01T23:25:52Z,JUMP-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00426,2026-09-01T23:25:55Z,DC-01,ACME\kpatel,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01165,2026-09-01T23:31:14Z,DC-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01646,2026-09-01T23:31:18Z,PATCH-01,NT AUTHORITY\SYSTEM,read,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00573,2026-09-01T23:32:48Z,MGMT-01,ACME\admin.ops,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01621,2026-09-01T23:38:58Z,APP-03,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-01728,2026-09-01T23:38:59Z,MGMT-01,ACME\kpatel,modify,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-01114,2026-09-01T23:47:34Z,PATCH-01,ACME\jsmith,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00726,2026-09-01T23:48:49Z,HR-WS-22,ACME\admin.ops,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-01078,2026-09-01T23:54:21Z,DC-01,ACME\kpatel,modify,C:\Windows\Temp\app.log,patch-agent.exe,benign,routine file activity
FILE-00138,2026-09-02T00:03:14Z,FILE-02,ACME\svc_patch,read,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-00709,2026-09-02T00:03:17Z,APP-03,ACME\kpatel,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00440,2026-09-02T00:03:54Z,MGMT-01,ACME\kpatel,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00728,2026-09-02T00:04:26Z,FILE-02,ACME\kpatel,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00976,2026-09-02T00:10:16Z,PATCH-01,ACME\svc_patch,read,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00208,2026-09-02T00:10:18Z,DC-01,ACME\admin.ops,modify,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01034,2026-09-02T00:16:12Z,MGMT-01,ACME\svc_patch,modify,C:\ProgramData\inventory.db,patch-agent.exe,benign,routine file activity
FILE-01010,2026-09-02T00:21:20Z,HR-WS-22,ACME\jsmith,read,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01072,2026-09-02T00:23:21Z,PATCH-01,ACME\admin.ops,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00877,2026-09-02T00:28:56Z,MGMT-01,ACME\svc_patch,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-00345,2026-09-02T00:29:38Z,PATCH-01,ACME\jsmith,modify,C:\ProgramData\inventory.db,inventory.exe,benign,routine file activity
FILE-00928,2026-09-02T00:39:14Z,HR-WS-22,ACME\kpatel,create,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-01719,2026-09-02T00:45:46Z,MGMT-01,ACME\jsmith,modify,C:\ACME\Patch\state.json,powershell.exe,benign,routine file activity
FILE-00074,2026-09-02T00:50:00Z,PATCH-01,ACME\kpatel,create,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01239,2026-09-02T00:52:53Z,MGMT-01,ACME\admin.ops,modify,C:\ACME\Patch\state.json,patch-agent.exe,benign,routine file activity
FILE-00999,2026-09-02T00:58:59Z,FILE-02,ACME\svc_patch,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file activity
FILE-00875,2026-09-02T00:59:39Z,JUMP-01,ACME\admin.ops,modify,C:\ProgramData\inventory.db,powershell.exe,benign,routine file activity
FILE-01082,2026-09-02T01:10:31Z,APP-03,ACME\svc_patch,create,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00033,2026-09-02T01:13:45Z,JUMP-01,ACME\svc_patch,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-01709,2026-09-02T01:21:33Z,HR-WS-22,ACME\svc_patch,read,C:\Windows\Temp\app.log,inventory.exe,benign,routine file activity
FILE-00020,2026-09-02T01:26:50Z,DC-01,ACME\jsmith,create,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
FILE-00018,2026-09-02T01:28:56Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\ACME\Patch\state.json,inventory.exe,benign,routine file activity
