event_id,_time,host,user,action,classification,note
RESP-01138,2026-09-01T06:21:17Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01503,2026-09-01T06:21:37Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01391,2026-09-01T06:25:39Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00072,2026-09-01T06:29:11Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01753,2026-09-01T06:30:50Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00887,2026-09-01T06:31:36Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00210,2026-09-01T06:32:31Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00264,2026-09-01T06:43:18Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01453,2026-09-01T06:44:58Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00374,2026-09-01T06:51:55Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00862,2026-09-01T06:56:00Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01596,2026-09-01T06:56:27Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00240,2026-09-01T06:59:21Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00470,2026-09-01T06:59:40Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00461,2026-09-01T06:59:52Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01562,2026-09-01T07:01:21Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00645,2026-09-01T07:11:59Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00050,2026-09-01T07:17:04Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00631,2026-09-01T07:20:19Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00475,2026-09-01T07:21:49Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00787,2026-09-01T07:22:55Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01271,2026-09-01T07:36:09Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00816,2026-09-01T07:40:03Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00949,2026-09-01T07:40:35Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00822,2026-09-01T07:46:06Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00328,2026-09-01T07:52:20Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00766,2026-09-01T07:52:52Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00245,2026-09-01T07:56:43Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00714,2026-09-01T08:23:41Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01540,2026-09-01T08:32:16Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01014,2026-09-01T08:32:31Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00464,2026-09-01T08:33:12Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00582,2026-09-01T08:33:13Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01476,2026-09-01T08:33:46Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01241,2026-09-01T08:36:03Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01187,2026-09-01T08:38:39Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00073,2026-09-01T08:40:32Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01293,2026-09-01T08:47:37Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00056,2026-09-01T08:47:58Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00184,2026-09-01T08:48:12Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00063,2026-09-01T09:02:51Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01378,2026-09-01T09:03:23Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00563,2026-09-01T09:06:19Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00918,2026-09-01T09:11:07Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00576,2026-09-01T09:11:34Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00646,2026-09-01T09:12:08Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00762,2026-09-01T09:24:57Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00211,2026-09-01T09:28:42Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01642,2026-09-01T09:28:49Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01570,2026-09-01T09:29:27Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00120,2026-09-01T09:33:27Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00119,2026-09-01T09:34:59Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01290,2026-09-01T09:35:11Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01230,2026-09-01T09:36:38Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00135,2026-09-01T09:38:43Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01249,2026-09-01T09:42:16Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01396,2026-09-01T09:46:24Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00849,2026-09-01T09:47:09Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00839,2026-09-01T09:49:46Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01220,2026-09-01T09:51:27Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00481,2026-09-01T09:56:43Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01218,2026-09-01T10:01:49Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01101,2026-09-01T10:06:29Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00977,2026-09-01T10:12:02Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01505,2026-09-01T10:16:20Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01555,2026-09-01T10:18:28Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00726,2026-09-01T10:26:11Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01161,2026-09-01T10:35:11Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01736,2026-09-01T10:40:51Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01620,2026-09-01T10:41:50Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01024,2026-09-01T10:42:31Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01140,2026-09-01T10:48:46Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01690,2026-09-01T10:56:07Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00487,2026-09-01T10:56:12Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00961,2026-09-01T10:56:40Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00205,2026-09-01T11:00:08Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01363,2026-09-01T11:00:20Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01614,2026-09-01T11:08:33Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00198,2026-09-01T11:11:06Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00186,2026-09-01T11:13:12Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00735,2026-09-01T11:14:55Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00809,2026-09-01T11:15:10Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00767,2026-09-01T11:18:19Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00167,2026-09-01T11:24:50Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01641,2026-09-01T11:26:00Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00456,2026-09-01T11:27:27Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01023,2026-09-01T11:29:28Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01563,2026-09-01T11:30:01Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00561,2026-09-01T11:45:19Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01332,2026-09-01T11:48:52Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00682,2026-09-01T11:49:55Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01428,2026-09-01T11:54:19Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00774,2026-09-01T11:59:18Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01486,2026-09-01T12:00:24Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00272,2026-09-01T12:01:46Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01792,2026-09-01T12:01:54Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00163,2026-09-01T12:05:41Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00803,2026-09-01T12:10:27Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00526,2026-09-01T12:16:08Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00080,2026-09-01T12:17:03Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01542,2026-09-01T12:24:23Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00457,2026-09-01T12:30:19Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00422,2026-09-01T12:31:46Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01604,2026-09-01T12:33:20Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00269,2026-09-01T12:34:58Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00447,2026-09-01T12:36:14Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00130,2026-09-01T12:41:41Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01377,2026-09-01T12:45:08Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00617,2026-09-01T12:45:57Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00047,2026-09-01T12:47:23Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00291,2026-09-01T12:51:40Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01785,2026-09-01T12:55:15Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01424,2026-09-01T12:57:16Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00010,2026-09-01T13:01:01Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00307,2026-09-01T13:11:49Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00602,2026-09-01T13:16:04Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00550,2026-09-01T13:24:38Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00958,2026-09-01T13:26:01Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00676,2026-09-01T13:30:05Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01109,2026-09-01T13:32:45Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00606,2026-09-01T13:42:45Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00009,2026-09-01T13:43:10Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01099,2026-09-01T13:46:26Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00538,2026-09-01T13:54:03Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00811,2026-09-01T14:02:04Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01105,2026-09-01T14:06:01Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01134,2026-09-01T14:12:11Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01288,2026-09-01T14:13:49Z,DC-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01011,2026-09-01T14:21:15Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01499,2026-09-01T14:23:13Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01126,2026-09-01T14:29:00Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01438,2026-09-01T14:31:52Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00476,2026-09-01T14:36:12Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00552,2026-09-01T14:41:24Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01267,2026-09-01T14:49:09Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00145,2026-09-01T14:49:42Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01447,2026-09-01T14:51:11Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00588,2026-09-01T14:57:08Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01516,2026-09-01T14:57:41Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01330,2026-09-01T15:05:14Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00443,2026-09-01T15:07:20Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00900,2026-09-01T15:07:36Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00103,2026-09-01T15:09:09Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00375,2026-09-01T15:10:17Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01258,2026-09-01T15:15:07Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00528,2026-09-01T15:20:21Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01776,2026-09-01T15:25:38Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00742,2026-09-01T15:31:54Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00356,2026-09-01T15:34:45Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-00177,2026-09-01T15:35:01Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01205,2026-09-01T15:35:43Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01151,2026-09-01T15:36:05Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00508,2026-09-01T15:36:25Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00125,2026-09-01T15:41:05Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01737,2026-09-01T15:41:20Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00480,2026-09-01T15:42:04Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01716,2026-09-01T15:42:11Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01616,2026-09-01T15:44:58Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01510,2026-09-01T15:58:20Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00497,2026-09-01T16:07:21Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00399,2026-09-01T16:09:01Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00017,2026-09-01T16:09:25Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00935,2026-09-01T16:10:40Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00242,2026-09-01T16:16:32Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00137,2026-09-01T16:23:34Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00373,2026-09-01T16:24:20Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01431,2026-09-01T16:28:36Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00946,2026-09-01T16:47:21Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01338,2026-09-01T16:47:51Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01237,2026-09-01T16:56:22Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00798,2026-09-01T16:59:27Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01746,2026-09-01T16:59:51Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01617,2026-09-01T17:00:01Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01128,2026-09-01T17:08:32Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01365,2026-09-01T17:09:50Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01433,2026-09-01T17:41:28Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00504,2026-09-01T17:47:15Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00079,2026-09-01T17:48:32Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00613,2026-09-01T17:51:14Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01197,2026-09-01T17:55:15Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01007,2026-09-01T17:55:57Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00941,2026-09-01T17:56:12Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01125,2026-09-01T17:57:50Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01671,2026-09-01T18:00:01Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-01458,2026-09-01T18:03:27Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01577,2026-09-01T18:05:46Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00320,2026-09-01T18:07:43Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01164,2026-09-01T18:09:43Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01660,2026-09-01T18:11:36Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00250,2026-09-01T18:14:34Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01302,2026-09-01T18:14:54Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01018,2026-09-01T18:20:35Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00723,2026-09-01T18:20:44Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01531,2026-09-01T18:31:47Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00012,2026-09-01T18:32:10Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01082,2026-09-01T18:38:01Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00835,2026-09-01T18:45:04Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01483,2026-09-01T18:46:28Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00197,2026-09-01T18:47:50Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00369,2026-09-01T18:47:52Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01668,2026-09-01T18:47:54Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01771,2026-09-01T18:53:36Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01356,2026-09-01T18:58:02Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01626,2026-09-01T19:00:03Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01715,2026-09-01T19:02:09Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01564,2026-09-01T19:05:19Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00302,2026-09-01T19:06:34Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01055,2026-09-01T19:14:36Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01035,2026-09-01T19:20:17Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01284,2026-09-01T19:23:43Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01335,2026-09-01T19:33:33Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00386,2026-09-01T19:41:16Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00411,2026-09-01T20:01:29Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00285,2026-09-01T20:03:50Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01347,2026-09-01T20:06:20Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00562,2026-09-01T20:15:52Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00239,2026-09-01T20:19:29Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01474,2026-09-01T20:19:50Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00919,2026-09-01T20:21:43Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00430,2026-09-01T20:23:11Z,DC-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01295,2026-09-01T20:33:35Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-00391,2026-09-01T20:36:38Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00985,2026-09-01T20:37:26Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00743,2026-09-01T20:49:40Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01612,2026-09-01T20:58:20Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00760,2026-09-01T21:04:27Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00151,2026-09-01T21:06:05Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01546,2026-09-01T21:25:54Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00693,2026-09-01T21:29:51Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00741,2026-09-01T21:31:56Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01202,2026-09-01T21:36:20Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01071,2026-09-01T21:40:11Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00193,2026-09-01T21:41:37Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00437,2026-09-01T21:45:07Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01212,2026-09-01T21:53:56Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00086,2026-09-01T22:02:47Z,PATCH-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01184,2026-09-01T22:10:11Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00189,2026-09-01T22:13:18Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00181,2026-09-01T22:16:05Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01208,2026-09-01T22:16:39Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01774,2026-09-01T22:23:33Z,DC-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00624,2026-09-01T22:26:36Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01425,2026-09-01T22:27:15Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00366,2026-09-01T22:39:53Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00096,2026-09-01T22:40:51Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00591,2026-09-01T22:41:32Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00530,2026-09-01T22:42:19Z,FILE-02,SOC-AUTOMATION,query_task,response,routine response
RESP-01728,2026-09-01T22:43:03Z,HR-WS-22,SOC-AUTOMATION,query_task,response,routine response
RESP-01635,2026-09-01T22:47:42Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00771,2026-09-01T22:48:35Z,PATCH-01,SOC-AUTOMATION,query_task,response,routine response
RESP-01745,2026-09-01T22:51:56Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01628,2026-09-01T22:52:03Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-00453,2026-09-01T22:59:28Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00706,2026-09-01T23:03:26Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00823,2026-09-01T23:03:52Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01129,2026-09-01T23:06:12Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00143,2026-09-01T23:07:34Z,APP-03,SOC-AUTOMATION,query_task,response,routine response
RESP-01415,2026-09-01T23:09:48Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00483,2026-09-01T23:13:02Z,MGMT-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00037,2026-09-01T23:13:44Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01159,2026-09-01T23:19:18Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01287,2026-09-01T23:33:51Z,JUMP-01,SOC-AUTOMATION,query_task,response,routine response
RESP-00230,2026-09-01T23:38:06Z,APP-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00659,2026-09-01T23:41:11Z,MGMT-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01685,2026-09-01T23:43:39Z,APP-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00067,2026-09-01T23:45:57Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00136,2026-09-01T23:46:50Z,HR-WS-22,SOC-AUTOMATION,review_alert,response,routine response
RESP-00201,2026-09-01T23:47:46Z,PATCH-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01167,2026-09-01T23:48:07Z,HR-WS-22,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01050,2026-09-01T23:56:00Z,MGMT-01,SOC-AUTOMATION,review_alert,response,routine response
