event_id,_time,host,user,action,classification,note
RESP-00273,2026-08-12T15:53:17Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-01053,2026-08-12T15:54:24Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00522,2026-08-12T16:20:27Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01024,2026-08-12T16:22:54Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00244,2026-08-12T16:35:38Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00393,2026-08-12T16:38:36Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00641,2026-08-12T16:52:36Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00295,2026-08-12T17:01:35Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00809,2026-08-12T17:02:49Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01102,2026-08-12T17:08:33Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-01422,2026-08-12T17:15:36Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00428,2026-08-12T17:16:37Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01122,2026-08-12T17:20:31Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01009,2026-08-12T17:28:15Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00371,2026-08-12T17:28:54Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01176,2026-08-12T17:35:19Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00078,2026-08-12T17:37:37Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00422,2026-08-12T17:37:43Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00802,2026-08-12T17:38:47Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00117,2026-08-12T17:41:27Z,APP-API-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00560,2026-08-12T17:44:18Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01033,2026-08-12T17:51:39Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01035,2026-08-12T18:10:42Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01367,2026-08-12T18:24:11Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00063,2026-08-12T18:24:12Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00822,2026-08-12T18:24:39Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00860,2026-08-12T18:24:43Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00903,2026-08-12T18:27:36Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01432,2026-08-12T18:27:45Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00767,2026-08-12T18:31:22Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-01478,2026-08-12T18:35:44Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00333,2026-08-12T18:45:48Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01254,2026-08-12T18:45:55Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00525,2026-08-12T18:50:39Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00284,2026-08-12T19:05:35Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00155,2026-08-12T19:11:16Z,APP-API-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00621,2026-08-12T19:15:10Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01029,2026-08-12T19:20:36Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00784,2026-08-12T19:22:02Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-01106,2026-08-12T19:23:49Z,DEPLOY-01,SOC-AUTOMATION,query_process,response,routine response
RESP-01443,2026-08-12T19:25:03Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00567,2026-08-12T19:28:40Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00240,2026-08-12T19:39:56Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00829,2026-08-12T19:54:09Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01392,2026-08-12T19:55:47Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-01327,2026-08-12T19:58:52Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00578,2026-08-12T20:09:03Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00165,2026-08-12T20:11:57Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01129,2026-08-12T20:15:50Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01464,2026-08-12T20:21:22Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00449,2026-08-12T20:30:53Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01137,2026-08-12T20:33:58Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00680,2026-08-12T20:34:24Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01116,2026-08-12T20:34:30Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00656,2026-08-12T20:50:32Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00921,2026-08-12T20:53:06Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00185,2026-08-12T20:55:40Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01225,2026-08-12T21:04:12Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00756,2026-08-12T21:23:22Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00826,2026-08-12T21:28:39Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01435,2026-08-12T21:31:14Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00748,2026-08-12T21:33:28Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-01051,2026-08-12T21:34:07Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01436,2026-08-12T21:35:49Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00049,2026-08-12T21:58:50Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01483,2026-08-12T22:05:35Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00351,2026-08-12T22:07:15Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00909,2026-08-12T22:12:58Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00884,2026-08-12T22:40:36Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00398,2026-08-12T22:43:00Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-01323,2026-08-12T22:44:03Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-01000,2026-08-12T22:46:44Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01472,2026-08-12T23:05:44Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00797,2026-08-12T23:10:09Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00806,2026-08-12T23:19:28Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00374,2026-08-12T23:24:35Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00234,2026-08-12T23:27:02Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00818,2026-08-12T23:31:57Z,DEPLOY-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00928,2026-08-12T23:36:56Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01375,2026-08-12T23:48:37Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00313,2026-08-12T23:57:23Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-01404,2026-08-13T00:00:29Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00002,2026-08-13T00:02:01Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01184,2026-08-13T00:07:32Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00345,2026-08-13T00:28:00Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00513,2026-08-13T01:00:45Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00953,2026-08-13T01:19:31Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00593,2026-08-13T01:20:42Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00102,2026-08-13T01:21:10Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00137,2026-08-13T01:21:38Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00511,2026-08-13T01:27:42Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00083,2026-08-13T01:31:07Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00089,2026-08-13T01:36:30Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00716,2026-08-13T01:43:32Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00753,2026-08-13T01:53:02Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00571,2026-08-13T01:53:12Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01352,2026-08-13T02:09:47Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00708,2026-08-13T02:11:01Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00320,2026-08-13T02:26:42Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00032,2026-08-13T02:29:32Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00312,2026-08-13T02:33:52Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00699,2026-08-13T02:35:58Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00459,2026-08-13T02:36:11Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-01490,2026-08-13T02:45:41Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00940,2026-08-13T02:48:57Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01193,2026-08-13T02:49:15Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01125,2026-08-13T02:52:58Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01312,2026-08-13T02:56:43Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-01299,2026-08-13T03:04:56Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-01484,2026-08-13T03:05:38Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00211,2026-08-13T03:05:51Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00322,2026-08-13T03:06:17Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-01151,2026-08-13T03:07:34Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01229,2026-08-13T03:15:08Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00718,2026-08-13T03:25:17Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00340,2026-08-13T03:30:32Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01100,2026-08-13T03:30:32Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01333,2026-08-13T03:37:45Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00971,2026-08-13T03:44:22Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01046,2026-08-13T03:49:01Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00452,2026-08-13T03:54:11Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00062,2026-08-13T04:00:23Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00025,2026-08-13T04:00:43Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01097,2026-08-13T04:00:59Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00069,2026-08-13T04:08:46Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00917,2026-08-13T04:14:29Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01275,2026-08-13T04:19:20Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00925,2026-08-13T04:21:28Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00689,2026-08-13T04:33:53Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00056,2026-08-13T04:41:13Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00363,2026-08-13T04:44:45Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00528,2026-08-13T04:54:22Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00594,2026-08-13T04:59:07Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00103,2026-08-13T05:11:35Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01448,2026-08-13T05:15:06Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00849,2026-08-13T05:17:49Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01459,2026-08-13T05:22:02Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00777,2026-08-13T05:22:22Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00924,2026-08-13T05:23:45Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00263,2026-08-13T05:34:17Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-01047,2026-08-13T05:39:59Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00896,2026-08-13T05:43:53Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00462,2026-08-13T06:01:51Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00269,2026-08-13T06:02:27Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00177,2026-08-13T06:03:12Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-01389,2026-08-13T06:09:50Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-01421,2026-08-13T06:15:23Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00890,2026-08-13T06:18:32Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00458,2026-08-13T06:26:16Z,DEPLOY-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00654,2026-08-13T06:30:24Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01010,2026-08-13T06:34:20Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00630,2026-08-13T06:39:28Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00446,2026-08-13T06:39:52Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00433,2026-08-13T06:46:19Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00758,2026-08-13T06:53:55Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-00906,2026-08-13T07:07:02Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01455,2026-08-13T07:14:08Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01282,2026-08-13T07:17:38Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00793,2026-08-13T07:28:42Z,APP-API-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01496,2026-08-13T07:31:08Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00592,2026-08-13T07:32:45Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00629,2026-08-13T07:35:37Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00065,2026-08-13T07:58:42Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00021,2026-08-13T08:16:19Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00318,2026-08-13T08:27:06Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00740,2026-08-13T08:31:45Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01211,2026-08-13T08:37:38Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00230,2026-08-13T08:40:09Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00902,2026-08-13T08:41:46Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01351,2026-08-13T08:46:48Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00364,2026-08-13T08:52:07Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00519,2026-08-13T09:03:00Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00141,2026-08-13T09:19:49Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00823,2026-08-13T09:28:07Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01050,2026-08-13T09:32:36Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01015,2026-08-13T09:37:46Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01266,2026-08-13T09:41:12Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-01222,2026-08-13T09:42:48Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-01415,2026-08-13T09:43:45Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00937,2026-08-13T09:48:09Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01197,2026-08-13T09:53:10Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00894,2026-08-13T09:54:42Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01241,2026-08-13T09:59:43Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-01069,2026-08-13T10:02:30Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00160,2026-08-13T10:04:50Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01493,2026-08-13T10:08:18Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00404,2026-08-13T10:10:21Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01049,2026-08-13T10:14:09Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00003,2026-08-13T10:14:19Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-01373,2026-08-13T10:14:56Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00289,2026-08-13T10:16:15Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01335,2026-08-13T10:16:58Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00883,2026-08-13T10:23:35Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00310,2026-08-13T10:35:41Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00116,2026-08-13T10:36:45Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00505,2026-08-13T10:36:54Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01026,2026-08-13T10:41:20Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00726,2026-08-13T10:41:37Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-01154,2026-08-13T11:04:35Z,APP-API-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00508,2026-08-13T11:06:24Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01210,2026-08-13T11:08:32Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00105,2026-08-13T11:10:42Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00934,2026-08-13T11:12:35Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00742,2026-08-13T11:16:35Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00810,2026-08-13T11:20:00Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00736,2026-08-13T11:21:07Z,APP-API-03,SOC-AUTOMATION,query_process,response,routine response
RESP-01412,2026-08-13T11:39:38Z,APP-API-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00840,2026-08-13T11:43:08Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00603,2026-08-13T11:49:01Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01244,2026-08-13T11:59:38Z,APP-API-03,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00745,2026-08-13T12:12:46Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01148,2026-08-13T12:23:34Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00799,2026-08-13T12:24:22Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00480,2026-08-13T12:25:38Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00657,2026-08-13T12:31:30Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00292,2026-08-13T12:31:31Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00579,2026-08-13T12:39:06Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01188,2026-08-13T12:39:41Z,DEPLOY-01,SOC-AUTOMATION,query_process,response,routine response
RESP-01329,2026-08-13T12:47:50Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00677,2026-08-13T12:49:12Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01340,2026-08-13T12:52:49Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00068,2026-08-13T12:54:19Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00226,2026-08-13T12:55:18Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00552,2026-08-13T12:55:31Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00412,2026-08-13T13:00:36Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00167,2026-08-13T13:06:38Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00727,2026-08-13T13:06:54Z,DEPLOY-01,SOC-AUTOMATION,query_process,response,routine response
RESP-01337,2026-08-13T13:07:23Z,DEPLOY-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00651,2026-08-13T13:07:26Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00297,2026-08-13T13:10:10Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01476,2026-08-13T13:16:38Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00979,2026-08-13T13:19:09Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01011,2026-08-13T13:30:50Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-00556,2026-08-13T13:51:38Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01348,2026-08-13T14:07:48Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-01093,2026-08-13T14:19:31Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01146,2026-08-13T14:31:44Z,FILE-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00285,2026-08-13T14:34:11Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01281,2026-08-13T14:46:46Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-01243,2026-08-13T14:54:02Z,JUMP-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00589,2026-08-13T14:57:40Z,APP-API-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-00044,2026-08-13T15:03:47Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-00461,2026-08-13T15:13:57Z,DEPLOY-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00172,2026-08-13T15:18:32Z,FIN-WS-14,SOC-AUTOMATION,review_alert,response,routine response
RESP-01239,2026-08-13T15:24:43Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01060,2026-08-13T15:26:07Z,APP-API-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01311,2026-08-13T15:26:17Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-01328,2026-08-13T15:26:26Z,APP-API-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01294,2026-08-13T16:02:05Z,DEPLOY-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01136,2026-08-13T16:05:14Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00305,2026-08-13T16:09:37Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-01212,2026-08-13T16:27:29Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00163,2026-08-13T16:28:16Z,FILE-02,SOC-AUTOMATION,review_alert,response,routine response
RESP-01465,2026-08-13T16:38:30Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00769,2026-08-13T16:42:40Z,FIN-WS-14,SOC-AUTOMATION,query_process,response,routine response
RESP-00852,2026-08-13T16:51:40Z,FILE-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00498,2026-08-13T16:53:10Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-00857,2026-08-13T17:25:38Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00329,2026-08-13T17:30:24Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00464,2026-08-13T17:31:24Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00039,2026-08-13T17:31:43Z,JUMP-01,SOC-AUTOMATION,review_alert,response,routine response
RESP-01065,2026-08-13T17:33:43Z,APP-API-03,SOC-AUTOMATION,review_alert,response,routine response
RESP-00436,2026-08-13T17:34:29Z,JUMP-01,SOC-AUTOMATION,query_process,response,routine response
RESP-00178,2026-08-13T17:39:20Z,FIN-WS-14,SOC-AUTOMATION,collect_logs,response,routine response
RESP-00738,2026-08-13T17:45:40Z,APP-API-02,SOC-AUTOMATION,query_process,response,routine response
RESP-01055,2026-08-13T17:53:06Z,APP-API-02,SOC-AUTOMATION,collect_logs,response,routine response
