event_id,_time,src_host,dest_host,user,process_name,dest_port,action,bytes_out,classification,note
NET-00830,2026-08-13T00:41:20Z,FIN-WS-14,APP-API-03,ACME\svc_backup,powershell.exe,443,allowed,72474,benign,routine network
NET-00955,2026-08-13T00:42:06Z,APP-API-03,DEPLOY-01,ACME\svc_backup,backup-agent.exe,445,allowed,49614,benign,routine network
NET-01326,2026-08-13T00:43:30Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,22288,benign,routine network
NET-00983,2026-08-13T00:46:54Z,FIN-WS-14,JUMP-01,ACME\svc_backup,w3wp.exe,445,allowed,88078,benign,routine network
NET-01272,2026-08-13T00:55:31Z,FIN-WS-14,JUMP-01,ACME\jsmith,backup-agent.exe,5985,allowed,76739,benign,routine network
NET-00259,2026-08-13T01:03:55Z,APP-API-02,FIN-WS-14,ACME\mrivera,w3wp.exe,445,allowed,76788,benign,routine network
NET-00057,2026-08-13T01:04:02Z,APP-API-02,APP-API-03,ACME\svc_backup,backup-agent.exe,445,allowed,21784,benign,routine network
NET-01454,2026-08-13T01:05:06Z,FILE-02,FILE-02,ACME\svc_backup,backup-agent.exe,443,allowed,57177,benign,routine network
NET-01490,2026-08-13T01:22:18Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,32565,benign,routine network
NET-00217,2026-08-13T01:38:46Z,DEPLOY-01,JUMP-01,ACME\svc_backup,w3wp.exe,445,allowed,65643,benign,routine network
NET-00680,2026-08-13T01:39:19Z,APP-API-02,FIN-WS-14,ACME\jsmith,powershell.exe,5985,allowed,26541,benign,routine network
NET-01251,2026-08-13T01:40:15Z,APP-API-03,FILE-02,ACME\mrivera,powershell.exe,5985,allowed,37196,benign,routine network
NET-00849,2026-08-13T01:41:23Z,JUMP-01,APP-API-03,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,16472,benign,routine network
NET-00307,2026-08-13T01:43:42Z,APP-API-02,APP-API-02,ACME\svc_backup,backup-agent.exe,443,allowed,4534,benign,routine network
NET-00649,2026-08-13T01:47:40Z,APP-API-03,FIN-WS-14,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,39075,benign,routine network
NET-00644,2026-08-13T01:49:19Z,APP-API-02,DEPLOY-01,ACME\svc_backup,powershell.exe,445,allowed,58328,benign,routine network
NET-00185,2026-08-13T01:55:25Z,FILE-02,APP-API-03,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,85980,benign,routine network
NET-00850,2026-08-13T02:04:50Z,APP-API-02,FIN-WS-14,ACME\mrivera,powershell.exe,443,allowed,38686,benign,routine network
NET-00490,2026-08-13T02:05:32Z,APP-API-03,APP-API-02,ACME\svc_backup,backup-agent.exe,445,allowed,23036,benign,routine network
NET-00906,2026-08-13T02:08:52Z,FILE-02,JUMP-01,ACME\svc_backup,powershell.exe,445,allowed,8390,benign,routine network
NET-01211,2026-08-13T02:10:53Z,APP-API-02,JUMP-01,ACME\mrivera,w3wp.exe,443,allowed,18092,benign,routine network
NET-00790,2026-08-13T02:13:07Z,DEPLOY-01,APP-API-03,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,69988,benign,routine network
NET-00053,2026-08-13T02:13:29Z,APP-API-03,DEPLOY-01,ACME\mrivera,powershell.exe,445,allowed,3664,benign,routine network
NET-00995,2026-08-13T02:17:08Z,APP-API-03,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,977,benign,routine network
NET-00832,2026-08-13T02:20:54Z,APP-API-03,APP-API-03,ACME\svc_deploy,w3wp.exe,443,allowed,41135,benign,routine network
NET-00191,2026-08-13T02:25:48Z,FIN-WS-14,JUMP-01,ACME\mrivera,w3wp.exe,445,allowed,32499,benign,routine network
NET-00310,2026-08-13T02:30:11Z,FIN-WS-14,FIN-WS-14,ACME\svc_deploy,backup-agent.exe,443,allowed,80868,benign,routine network
NET-00283,2026-08-13T02:31:01Z,DEPLOY-01,FILE-02,ACME\svc_backup,backup-agent.exe,5985,allowed,70469,benign,routine network
NET-01090,2026-08-13T02:37:24Z,APP-API-02,JUMP-01,ACME\mrivera,backup-agent.exe,5985,allowed,46591,benign,routine network
NET-00031,2026-08-13T02:42:18Z,JUMP-01,APP-API-02,ACME\svc_deploy,w3wp.exe,445,allowed,70991,benign,routine network
NET-00603,2026-08-13T03:14:39Z,DEPLOY-01,FILE-02,ACME\mrivera,w3wp.exe,5985,allowed,32815,benign,routine network
NET-01487,2026-08-13T03:15:52Z,JUMP-01,FILE-02,ACME\mrivera,backup-agent.exe,443,allowed,74875,benign,routine network
NET-00107,2026-08-13T03:19:10Z,FILE-02,FIN-WS-14,ACME\mrivera,backup-agent.exe,5985,allowed,73487,benign,routine network
NET-01464,2026-08-13T03:23:40Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,w3wp.exe,445,allowed,65918,benign,routine network
NET-00449,2026-08-13T03:24:06Z,JUMP-01,FILE-02,ACME\jsmith,powershell.exe,445,allowed,78374,benign,routine network
NET-00052,2026-08-13T03:29:15Z,JUMP-01,JUMP-01,ACME\svc_backup,powershell.exe,443,allowed,38504,benign,routine network
NET-00038,2026-08-13T03:31:01Z,APP-API-03,FILE-02,ACME\svc_deploy,w3wp.exe,445,allowed,12654,benign,routine network
NET-00312,2026-08-13T03:31:31Z,JUMP-01,APP-API-03,ACME\jsmith,backup-agent.exe,445,allowed,61150,benign,routine network
NET-01379,2026-08-13T03:34:30Z,DEPLOY-01,JUMP-01,ACME\jsmith,w3wp.exe,5985,allowed,78449,benign,routine network
NET-00063,2026-08-13T03:34:38Z,DEPLOY-01,JUMP-01,ACME\mrivera,backup-agent.exe,445,allowed,1040,benign,routine network
NET-00664,2026-08-13T03:36:37Z,FILE-02,FILE-02,ACME\jsmith,backup-agent.exe,443,allowed,89647,benign,routine network
NET-00857,2026-08-13T03:41:33Z,APP-API-02,FIN-WS-14,ACME\mrivera,powershell.exe,443,allowed,16478,benign,routine network
NET-01147,2026-08-13T03:48:47Z,DEPLOY-01,FILE-02,ACME\jsmith,powershell.exe,443,allowed,50555,benign,routine network
NET-00706,2026-08-13T03:56:03Z,APP-API-03,APP-API-02,ACME\svc_deploy,backup-agent.exe,5985,allowed,46824,benign,routine network
NET-00433,2026-08-13T04:12:15Z,FIN-WS-14,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,10398,benign,routine network
NET-00496,2026-08-13T04:13:15Z,JUMP-01,JUMP-01,ACME\svc_backup,backup-agent.exe,445,allowed,36640,benign,routine network
NET-01191,2026-08-13T04:13:29Z,FILE-02,APP-API-03,ACME\svc_backup,powershell.exe,445,allowed,51256,benign,routine network
NET-01414,2026-08-13T04:20:28Z,DEPLOY-01,FIN-WS-14,ACME\svc_deploy,powershell.exe,443,allowed,41322,benign,routine network
NET-01311,2026-08-13T04:22:42Z,APP-API-02,APP-API-03,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,17277,benign,routine network
NET-00276,2026-08-13T04:27:08Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,77032,benign,routine network
NET-01018,2026-08-13T04:30:30Z,APP-API-02,APP-API-03,ACME\jsmith,backup-agent.exe,443,allowed,59844,benign,routine network
NET-00245,2026-08-13T04:34:01Z,JUMP-01,FILE-02,ACME\jsmith,w3wp.exe,5985,allowed,75092,benign,routine network
NET-00594,2026-08-13T04:40:36Z,APP-API-03,DEPLOY-01,ACME\mrivera,backup-agent.exe,445,allowed,49672,benign,routine network
NET-01041,2026-08-13T05:01:54Z,FILE-02,DEPLOY-01,ACME\jsmith,w3wp.exe,445,allowed,30104,benign,routine network
NET-00710,2026-08-13T05:09:11Z,APP-API-03,JUMP-01,ACME\svc_backup,powershell.exe,445,allowed,26726,benign,routine network
NET-00847,2026-08-13T05:10:19Z,FIN-WS-14,APP-API-02,ACME\jsmith,backup-agent.exe,445,allowed,81279,benign,routine network
NET-00371,2026-08-13T05:16:47Z,JUMP-01,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,78645,benign,routine network
NET-00949,2026-08-13T05:19:15Z,FILE-02,APP-API-02,ACME\mrivera,powershell.exe,5985,allowed,44245,benign,routine network
NET-00977,2026-08-13T05:19:34Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,85645,benign,routine network
NET-00734,2026-08-13T05:31:40Z,APP-API-03,FIN-WS-14,ACME\mrivera,backup-agent.exe,445,allowed,9287,benign,routine network
NET-00428,2026-08-13T05:50:44Z,FILE-02,DEPLOY-01,NT AUTHORITY\SYSTEM,w3wp.exe,443,allowed,69887,benign,routine network
NET-01181,2026-08-13T05:52:37Z,APP-API-02,FIN-WS-14,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,76450,benign,routine network
NET-00282,2026-08-13T05:55:30Z,DEPLOY-01,APP-API-02,ACME\svc_backup,powershell.exe,5985,allowed,69268,benign,routine network
NET-01331,2026-08-13T06:02:29Z,FILE-02,FILE-02,ACME\jsmith,w3wp.exe,443,allowed,69954,benign,routine network
NET-01038,2026-08-13T06:06:38Z,FILE-02,DEPLOY-01,ACME\svc_deploy,powershell.exe,443,allowed,78989,benign,routine network
NET-01210,2026-08-13T06:12:39Z,JUMP-01,DEPLOY-01,ACME\svc_backup,backup-agent.exe,5985,allowed,23418,benign,routine network
NET-01456,2026-08-13T06:15:38Z,APP-API-02,APP-API-02,ACME\jsmith,backup-agent.exe,445,allowed,673,benign,routine network
NET-00723,2026-08-13T06:32:25Z,JUMP-01,APP-API-03,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,47588,benign,routine network
NET-00228,2026-08-13T06:40:27Z,JUMP-01,JUMP-01,ACME\mrivera,backup-agent.exe,443,allowed,37949,benign,routine network
NET-00109,2026-08-13T06:40:53Z,APP-API-03,JUMP-01,NT AUTHORITY\SYSTEM,backup-agent.exe,443,allowed,59989,benign,routine network
NET-01417,2026-08-13T06:48:58Z,FILE-02,JUMP-01,ACME\mrivera,powershell.exe,445,allowed,71099,benign,routine network
NET-00437,2026-08-13T06:57:35Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,powershell.exe,445,allowed,14171,benign,routine network
NET-01182,2026-08-13T06:58:38Z,FIN-WS-14,FIN-WS-14,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,18737,benign,routine network
NET-00271,2026-08-13T07:17:14Z,DEPLOY-01,APP-API-02,ACME\svc_deploy,powershell.exe,445,allowed,18534,benign,routine network
NET-01239,2026-08-13T07:18:22Z,JUMP-01,DEPLOY-01,ACME\svc_backup,backup-agent.exe,443,allowed,2352,benign,routine network
NET-01441,2026-08-13T07:26:23Z,APP-API-02,APP-API-03,NT AUTHORITY\SYSTEM,w3wp.exe,443,allowed,28649,benign,routine network
NET-00355,2026-08-13T07:37:53Z,FIN-WS-14,DEPLOY-01,ACME\jsmith,powershell.exe,443,allowed,27693,benign,routine network
NET-00033,2026-08-13T07:44:07Z,JUMP-01,FILE-02,ACME\svc_backup,backup-agent.exe,445,allowed,51644,benign,routine network
NET-00272,2026-08-13T07:51:06Z,FILE-02,JUMP-01,ACME\jsmith,w3wp.exe,445,allowed,11261,benign,routine network
NET-00895,2026-08-13T07:55:46Z,FILE-02,APP-API-03,ACME\svc_backup,backup-agent.exe,445,allowed,8916,benign,routine network
NET-01324,2026-08-13T08:04:08Z,DEPLOY-01,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,30824,benign,routine network
NET-00645,2026-08-13T08:09:19Z,APP-API-03,APP-API-03,ACME\svc_deploy,backup-agent.exe,443,allowed,69322,benign,routine network
NET-01329,2026-08-13T08:12:36Z,APP-API-03,JUMP-01,ACME\svc_deploy,backup-agent.exe,5985,allowed,43888,benign,routine network
NET-00837,2026-08-13T08:17:51Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,15149,benign,routine network
NET-01020,2026-08-13T08:35:12Z,DEPLOY-01,FILE-02,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,15285,benign,routine network
NET-01323,2026-08-13T08:36:14Z,APP-API-03,DEPLOY-01,ACME\jsmith,backup-agent.exe,5985,allowed,72457,benign,routine network
NET-00192,2026-08-13T08:38:35Z,JUMP-01,DEPLOY-01,ACME\mrivera,powershell.exe,443,allowed,17035,benign,routine network
NET-00150,2026-08-13T09:00:02Z,DEPLOY-01,DEPLOY-01,ACME\mrivera,w3wp.exe,445,allowed,60704,benign,routine network
NET-00304,2026-08-13T09:06:00Z,FILE-02,APP-API-02,ACME\jsmith,powershell.exe,445,allowed,59172,benign,routine network
NET-00939,2026-08-13T09:25:57Z,FIN-WS-14,APP-API-03,ACME\svc_deploy,w3wp.exe,5985,allowed,71419,benign,routine network
NET-01039,2026-08-13T09:26:14Z,APP-API-02,APP-API-03,ACME\mrivera,powershell.exe,443,allowed,43170,benign,routine network
NET-00614,2026-08-13T09:26:18Z,JUMP-01,FIN-WS-14,ACME\jsmith,w3wp.exe,443,allowed,28073,benign,routine network
NET-01303,2026-08-13T09:27:55Z,APP-API-02,APP-API-03,ACME\svc_backup,backup-agent.exe,445,allowed,63311,benign,routine network
NET-01340,2026-08-13T09:28:21Z,JUMP-01,FILE-02,ACME\mrivera,powershell.exe,445,allowed,36995,benign,routine network
NET-00377,2026-08-13T09:31:30Z,DEPLOY-01,APP-API-02,ACME\jsmith,w3wp.exe,443,allowed,80591,benign,routine network
NET-00160,2026-08-13T09:35:48Z,APP-API-02,APP-API-03,ACME\svc_backup,w3wp.exe,445,allowed,62362,benign,routine network
NET-00453,2026-08-13T09:42:51Z,DEPLOY-01,FIN-WS-14,ACME\jsmith,backup-agent.exe,443,allowed,57216,benign,routine network
NET-01400,2026-08-13T09:44:34Z,APP-API-03,FIN-WS-14,ACME\svc_deploy,backup-agent.exe,443,allowed,1278,benign,routine network
NET-00401,2026-08-13T09:45:42Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,5985,allowed,84371,benign,routine network
NET-00383,2026-08-13T09:55:42Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,backup-agent.exe,443,allowed,76617,benign,routine network
NET-01415,2026-08-13T09:56:41Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,w3wp.exe,5985,allowed,55280,benign,routine network
NET-00146,2026-08-13T10:03:49Z,FIN-WS-14,APP-API-02,ACME\svc_backup,w3wp.exe,5985,allowed,47780,benign,routine network
NET-01275,2026-08-13T10:05:46Z,APP-API-03,JUMP-01,ACME\mrivera,powershell.exe,443,allowed,56685,benign,routine network
NET-00798,2026-08-13T10:16:24Z,FILE-02,FILE-02,ACME\svc_backup,backup-agent.exe,5985,allowed,82255,benign,routine network
NET-00226,2026-08-13T10:18:54Z,JUMP-01,APP-API-03,ACME\mrivera,powershell.exe,443,allowed,70138,benign,routine network
NET-00388,2026-08-13T10:38:45Z,JUMP-01,JUMP-01,ACME\svc_deploy,backup-agent.exe,445,allowed,16582,benign,routine network
NET-00562,2026-08-13T10:39:58Z,FIN-WS-14,DEPLOY-01,ACME\svc_backup,w3wp.exe,443,allowed,68016,benign,routine network
NET-01050,2026-08-13T10:43:12Z,APP-API-02,FIN-WS-14,ACME\jsmith,w3wp.exe,5985,allowed,31148,benign,routine network
NET-00725,2026-08-13T10:43:40Z,JUMP-01,FIN-WS-14,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,87144,benign,routine network
NET-00075,2026-08-13T10:56:57Z,APP-API-02,DEPLOY-01,ACME\jsmith,powershell.exe,445,allowed,21062,benign,routine network
NET-00970,2026-08-13T10:59:14Z,DEPLOY-01,DEPLOY-01,ACME\svc_deploy,w3wp.exe,443,allowed,10104,benign,routine network
NET-00728,2026-08-13T11:04:05Z,FILE-02,FIN-WS-14,ACME\jsmith,backup-agent.exe,5985,allowed,35309,benign,routine network
NET-01354,2026-08-13T11:06:50Z,APP-API-03,DEPLOY-01,ACME\mrivera,powershell.exe,5985,allowed,60594,benign,routine network
NET-00686,2026-08-13T11:12:36Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,445,allowed,89096,benign,routine network
NET-00668,2026-08-13T11:12:46Z,FIN-WS-14,JUMP-01,ACME\svc_deploy,powershell.exe,5985,allowed,52215,benign,routine network
NET-01150,2026-08-13T11:14:49Z,APP-API-03,DEPLOY-01,ACME\svc_deploy,w3wp.exe,5985,allowed,32044,benign,routine network
NET-00597,2026-08-13T11:18:51Z,DEPLOY-01,FILE-02,ACME\mrivera,w3wp.exe,443,allowed,954,benign,routine network
NET-00553,2026-08-13T11:24:47Z,FIN-WS-14,APP-API-02,ACME\mrivera,w3wp.exe,443,allowed,31727,benign,routine network
NET-00541,2026-08-13T11:29:02Z,JUMP-01,FILE-02,ACME\svc_deploy,w3wp.exe,445,allowed,86198,benign,routine network
NET-00697,2026-08-13T11:30:08Z,APP-API-02,APP-API-02,ACME\jsmith,w3wp.exe,5985,allowed,19469,benign,routine network
NET-00126,2026-08-13T11:30:48Z,DEPLOY-01,FILE-02,ACME\svc_backup,powershell.exe,443,allowed,45531,benign,routine network
NET-00359,2026-08-13T11:34:37Z,JUMP-01,JUMP-01,ACME\mrivera,w3wp.exe,445,allowed,84134,benign,routine network
NET-00476,2026-08-13T11:38:27Z,APP-API-03,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,66560,benign,routine network
NET-00234,2026-08-13T11:40:54Z,FIN-WS-14,APP-API-02,ACME\jsmith,w3wp.exe,443,allowed,67211,benign,routine network
NET-00775,2026-08-13T11:41:34Z,FIN-WS-14,APP-API-02,ACME\svc_deploy,powershell.exe,445,allowed,80089,benign,routine network
NET-01327,2026-08-13T11:50:48Z,JUMP-01,APP-API-03,ACME\mrivera,powershell.exe,5985,allowed,25628,benign,routine network
NET-01291,2026-08-13T11:55:46Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,56337,benign,routine network
NET-00501,2026-08-13T12:03:25Z,APP-API-03,APP-API-03,ACME\mrivera,powershell.exe,443,allowed,73139,benign,routine network
NET-00625,2026-08-13T12:05:16Z,DEPLOY-01,FILE-02,ACME\svc_deploy,w3wp.exe,445,allowed,44092,benign,routine network
NET-00086,2026-08-13T12:09:21Z,DEPLOY-01,APP-API-03,ACME\mrivera,powershell.exe,5985,allowed,86220,benign,routine network
NET-00390,2026-08-13T12:16:07Z,APP-API-02,APP-API-03,NT AUTHORITY\SYSTEM,w3wp.exe,443,allowed,35824,benign,routine network
NET-00752,2026-08-13T12:24:16Z,APP-API-02,JUMP-01,ACME\mrivera,backup-agent.exe,5985,allowed,54968,benign,routine network
NET-01099,2026-08-13T12:28:10Z,FIN-WS-14,APP-API-02,ACME\svc_backup,powershell.exe,443,allowed,28171,benign,routine network
NET-00611,2026-08-13T12:33:34Z,JUMP-01,JUMP-01,ACME\mrivera,backup-agent.exe,5985,allowed,35897,benign,routine network
NET-00039,2026-08-13T12:34:29Z,APP-API-02,FILE-02,ACME\jsmith,w3wp.exe,445,allowed,41462,benign,routine network
NET-00500,2026-08-13T12:36:22Z,FILE-02,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,443,allowed,47273,benign,routine network
NET-00106,2026-08-13T12:39:21Z,APP-API-02,JUMP-01,ACME\svc_deploy,w3wp.exe,445,allowed,37228,benign,routine network
NET-00577,2026-08-13T12:45:02Z,FIN-WS-14,APP-API-03,ACME\svc_backup,powershell.exe,445,allowed,38007,benign,routine network
NET-01268,2026-08-13T12:51:07Z,JUMP-01,APP-API-02,NT AUTHORITY\SYSTEM,w3wp.exe,5985,allowed,64612,benign,routine network
NET-00853,2026-08-13T12:52:57Z,APP-API-02,FIN-WS-14,ACME\svc_deploy,w3wp.exe,443,allowed,12377,benign,routine network
NET-01200,2026-08-13T12:57:48Z,FIN-WS-14,DEPLOY-01,ACME\mrivera,backup-agent.exe,445,allowed,89517,benign,routine network
NET-01492,2026-08-13T13:00:02Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,w3wp.exe,5985,allowed,18061,benign,routine network
NET-01175,2026-08-13T13:00:15Z,APP-API-02,FIN-WS-14,ACME\mrivera,w3wp.exe,445,allowed,61695,benign,routine network
NET-00827,2026-08-13T13:09:21Z,APP-API-02,JUMP-01,ACME\svc_deploy,backup-agent.exe,5985,allowed,30324,benign,routine network
NET-00667,2026-08-13T13:11:12Z,APP-API-03,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,76151,benign,routine network
NET-01152,2026-08-13T13:13:42Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,48421,benign,routine network
NET-00092,2026-08-13T13:16:00Z,DEPLOY-01,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,443,allowed,88969,benign,routine network
NET-01234,2026-08-13T13:20:38Z,FIN-WS-14,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,66352,benign,routine network
NET-00034,2026-08-13T13:24:17Z,JUMP-01,JUMP-01,ACME\mrivera,backup-agent.exe,5985,allowed,12246,benign,routine network
NET-01306,2026-08-13T13:30:51Z,FILE-02,APP-API-02,ACME\svc_backup,w3wp.exe,445,allowed,21165,benign,routine network
NET-00808,2026-08-13T13:46:34Z,APP-API-03,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,55463,benign,routine network
NET-01074,2026-08-13T13:49:54Z,FILE-02,DEPLOY-01,ACME\jsmith,backup-agent.exe,445,allowed,1292,benign,routine network
NET-00088,2026-08-13T14:02:36Z,JUMP-01,FILE-02,ACME\mrivera,w3wp.exe,5985,allowed,82725,benign,routine network
NET-00530,2026-08-13T14:12:55Z,APP-API-02,APP-API-03,ACME\svc_deploy,powershell.exe,5985,allowed,70144,benign,routine network
NET-00220,2026-08-13T14:27:58Z,DEPLOY-01,FILE-02,ACME\svc_backup,backup-agent.exe,5985,allowed,2517,benign,routine network
NET-01325,2026-08-13T14:32:09Z,APP-API-03,FILE-02,NT AUTHORITY\SYSTEM,w3wp.exe,5985,allowed,63290,benign,routine network
NET-01001,2026-08-13T14:38:02Z,FILE-02,FILE-02,ACME\mrivera,backup-agent.exe,443,allowed,14508,benign,routine network
NET-00858,2026-08-13T15:06:28Z,JUMP-01,APP-API-03,ACME\svc_deploy,backup-agent.exe,5985,allowed,14062,benign,routine network
NET-00365,2026-08-13T15:07:24Z,APP-API-03,APP-API-03,ACME\svc_deploy,w3wp.exe,445,allowed,33305,benign,routine network
NET-01462,2026-08-13T15:09:42Z,FILE-02,DEPLOY-01,ACME\jsmith,w3wp.exe,445,allowed,39204,benign,routine network
NET-00898,2026-08-13T15:13:57Z,FILE-02,APP-API-03,ACME\svc_backup,w3wp.exe,443,allowed,12801,benign,routine network
NET-00655,2026-08-13T15:15:25Z,APP-API-02,JUMP-01,ACME\mrivera,powershell.exe,5985,allowed,7887,benign,routine network
NET-00811,2026-08-13T15:16:19Z,FILE-02,APP-API-02,ACME\jsmith,powershell.exe,5985,allowed,1678,benign,routine network
NET-00902,2026-08-13T15:18:44Z,JUMP-01,JUMP-01,ACME\jsmith,backup-agent.exe,5985,allowed,7321,benign,routine network
NET-01402,2026-08-13T15:23:53Z,JUMP-01,JUMP-01,ACME\jsmith,powershell.exe,5985,allowed,17913,benign,routine network
NET-00346,2026-08-13T15:31:44Z,JUMP-01,DEPLOY-01,ACME\mrivera,w3wp.exe,445,allowed,20877,benign,routine network
NET-01346,2026-08-13T15:32:46Z,FILE-02,DEPLOY-01,ACME\mrivera,powershell.exe,445,allowed,55176,benign,routine network
NET-01086,2026-08-13T15:33:09Z,APP-API-02,APP-API-03,ACME\jsmith,backup-agent.exe,5985,allowed,3824,benign,routine network
NET-00209,2026-08-13T15:33:44Z,JUMP-01,APP-API-02,ACME\svc_backup,powershell.exe,445,allowed,29678,benign,routine network
NET-01154,2026-08-13T15:48:27Z,FILE-02,FIN-WS-14,ACME\mrivera,backup-agent.exe,5985,allowed,24851,benign,routine network
NET-01253,2026-08-13T15:57:18Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,445,allowed,43575,benign,routine network
NET-01135,2026-08-13T16:00:45Z,APP-API-02,DEPLOY-01,NT AUTHORITY\SYSTEM,w3wp.exe,5985,allowed,37245,benign,routine network
NET-00610,2026-08-13T16:11:26Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,22010,benign,routine network
NET-01089,2026-08-13T16:12:02Z,APP-API-02,DEPLOY-01,ACME\svc_backup,powershell.exe,443,allowed,76622,benign,routine network
NET-00251,2026-08-13T16:29:00Z,APP-API-03,APP-API-03,ACME\svc_deploy,backup-agent.exe,445,allowed,5788,benign,routine network
NET-00373,2026-08-13T16:32:45Z,FIN-WS-14,FIN-WS-14,ACME\svc_deploy,backup-agent.exe,5985,allowed,40910,benign,routine network
NET-00008,2026-08-13T16:33:46Z,JUMP-01,DEPLOY-01,ACME\mrivera,powershell.exe,5985,allowed,34400,benign,routine network
NET-00856,2026-08-13T16:35:35Z,DEPLOY-01,FIN-WS-14,ACME\svc_deploy,powershell.exe,445,allowed,51780,benign,routine network
NET-01212,2026-08-13T16:39:04Z,FILE-02,DEPLOY-01,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,21514,benign,routine network
NET-01322,2026-08-13T16:43:03Z,FILE-02,JUMP-01,ACME\svc_backup,powershell.exe,5985,allowed,77309,benign,routine network
NET-00293,2026-08-13T16:59:34Z,FILE-02,JUMP-01,ACME\mrivera,w3wp.exe,443,allowed,41676,benign,routine network
NET-00243,2026-08-13T16:59:40Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,w3wp.exe,445,allowed,50583,benign,routine network
NET-00580,2026-08-13T17:10:29Z,JUMP-01,FILE-02,ACME\mrivera,w3wp.exe,443,allowed,43138,benign,routine network
NET-01151,2026-08-13T17:11:34Z,DEPLOY-01,APP-API-02,ACME\jsmith,powershell.exe,443,allowed,56136,benign,routine network
NET-01423,2026-08-13T17:12:00Z,FIN-WS-14,JUMP-01,NT AUTHORITY\SYSTEM,powershell.exe,443,allowed,83114,benign,routine network
NET-00794,2026-08-13T17:17:39Z,FILE-02,DEPLOY-01,ACME\jsmith,powershell.exe,445,allowed,20741,benign,routine network
NET-01067,2026-08-13T17:20:47Z,FILE-02,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,445,allowed,60359,benign,routine network
NET-01219,2026-08-13T17:28:50Z,APP-API-02,FILE-02,ACME\jsmith,backup-agent.exe,443,allowed,41168,benign,routine network
NET-00394,2026-08-13T17:49:34Z,FIN-WS-14,JUMP-01,ACME\jsmith,powershell.exe,443,allowed,4221,benign,routine network
NET-00749,2026-08-13T17:51:35Z,FIN-WS-14,JUMP-01,ACME\svc_backup,backup-agent.exe,443,allowed,73682,benign,routine network
NET-00076,2026-08-13T17:52:54Z,APP-API-02,FILE-02,ACME\svc_deploy,powershell.exe,5985,allowed,87516,benign,routine network
NET-01122,2026-08-13T17:53:06Z,DEPLOY-01,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,5985,allowed,38793,benign,routine network
NET-00972,2026-08-13T17:55:44Z,DEPLOY-01,FILE-02,ACME\svc_backup,w3wp.exe,443,allowed,47018,benign,routine network
NET-00367,2026-08-13T18:02:12Z,APP-API-03,FIN-WS-14,ACME\svc_deploy,w3wp.exe,445,allowed,37149,benign,routine network
NET-01052,2026-08-13T18:03:17Z,APP-API-03,DEPLOY-01,ACME\svc_deploy,powershell.exe,5985,allowed,54564,benign,routine network
