event_id,_time,host,user,action,file_path,source_process,classification,note
FILE-01165,2026-08-12T23:35:58Z,DEPLOY-01,ACME\mrivera,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-01095,2026-08-12T23:41:56Z,FILE-02,ACME\mrivera,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00064,2026-08-12T23:42:08Z,JUMP-01,ACME\jsmith,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01086,2026-08-12T23:44:09Z,FILE-02,ACME\mrivera,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00472,2026-08-12T23:49:54Z,APP-API-03,ACME\jsmith,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00188,2026-08-12T23:50:11Z,APP-API-03,ACME\svc_backup,modify,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00058,2026-08-12T23:50:28Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00494,2026-08-13T00:08:39Z,APP-API-03,ACME\mrivera,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-01290,2026-08-13T00:09:51Z,FILE-02,ACME\mrivera,create,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00770,2026-08-13T00:31:45Z,FILE-02,ACME\mrivera,create,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00251,2026-08-13T00:35:26Z,APP-API-03,ACME\svc_backup,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-01330,2026-08-13T00:40:23Z,APP-API-02,ACME\svc_backup,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00270,2026-08-13T00:41:30Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00240,2026-08-13T00:42:10Z,FILE-02,ACME\svc_deploy,create,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00688,2026-08-13T00:52:25Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00408,2026-08-13T01:10:36Z,JUMP-01,ACME\svc_backup,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01254,2026-08-13T01:19:46Z,APP-API-03,ACME\jsmith,create,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00602,2026-08-13T01:21:45Z,APP-API-02,ACME\jsmith,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-01255,2026-08-13T01:24:47Z,FILE-02,ACME\svc_backup,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00113,2026-08-13T01:33:17Z,JUMP-01,ACME\jsmith,modify,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00718,2026-08-13T01:37:17Z,APP-API-03,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00085,2026-08-13T01:43:23Z,APP-API-03,ACME\mrivera,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00636,2026-08-13T01:45:06Z,APP-API-03,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00474,2026-08-13T01:52:02Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-01354,2026-08-13T02:01:54Z,APP-API-02,ACME\svc_deploy,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00153,2026-08-13T02:12:38Z,FIN-WS-14,ACME\svc_deploy,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00427,2026-08-13T02:13:55Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00428,2026-08-13T02:14:51Z,APP-API-03,ACME\mrivera,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00253,2026-08-13T02:22:41Z,FILE-02,ACME\svc_deploy,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-01226,2026-08-13T02:23:06Z,APP-API-02,ACME\jsmith,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00792,2026-08-13T02:44:05Z,FILE-02,ACME\jsmith,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01025,2026-08-13T02:48:41Z,FIN-WS-14,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00445,2026-08-13T02:50:30Z,DEPLOY-01,ACME\mrivera,read,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-01116,2026-08-13T02:51:40Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00359,2026-08-13T02:51:59Z,APP-API-03,ACME\jsmith,create,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00221,2026-08-13T02:55:54Z,APP-API-03,ACME\mrivera,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00741,2026-08-13T02:55:57Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01343,2026-08-13T03:03:24Z,APP-API-02,ACME\mrivera,read,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00614,2026-08-13T03:03:45Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00442,2026-08-13T03:05:12Z,JUMP-01,ACME\svc_deploy,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00980,2026-08-13T03:06:12Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-01142,2026-08-13T03:06:15Z,JUMP-01,ACME\svc_backup,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00821,2026-08-13T03:19:21Z,DEPLOY-01,ACME\mrivera,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00004,2026-08-13T03:34:25Z,FILE-02,ACME\jsmith,modify,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-01194,2026-08-13T03:44:18Z,FIN-WS-14,ACME\jsmith,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00913,2026-08-13T03:49:10Z,JUMP-01,ACME\jsmith,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00848,2026-08-13T03:56:14Z,FIN-WS-14,ACME\svc_deploy,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00809,2026-08-13T04:00:13Z,APP-API-03,ACME\jsmith,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01135,2026-08-13T04:01:24Z,FIN-WS-14,ACME\jsmith,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00938,2026-08-13T04:08:54Z,JUMP-01,ACME\svc_deploy,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00260,2026-08-13T04:08:57Z,APP-API-02,ACME\jsmith,modify,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00849,2026-08-13T04:09:00Z,JUMP-01,ACME\svc_backup,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-01312,2026-08-13T04:17:24Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00246,2026-08-13T04:27:27Z,JUMP-01,ACME\svc_deploy,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00508,2026-08-13T04:27:46Z,APP-API-03,ACME\mrivera,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00332,2026-08-13T04:31:13Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00012,2026-08-13T04:31:57Z,APP-API-02,ACME\svc_deploy,create,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00941,2026-08-13T04:38:23Z,APP-API-03,ACME\mrivera,modify,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00457,2026-08-13T04:40:47Z,DEPLOY-01,ACME\jsmith,read,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-01251,2026-08-13T04:45:54Z,APP-API-02,ACME\svc_deploy,create,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00557,2026-08-13T04:57:01Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01032,2026-08-13T05:01:43Z,APP-API-03,ACME\jsmith,modify,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-01352,2026-08-13T05:11:31Z,APP-API-02,ACME\jsmith,create,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00725,2026-08-13T05:25:06Z,DEPLOY-01,ACME\svc_deploy,read,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00433,2026-08-13T05:26:23Z,DEPLOY-01,ACME\jsmith,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00339,2026-08-13T05:36:02Z,FILE-02,ACME\svc_deploy,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00343,2026-08-13T05:40:45Z,FILE-02,ACME\mrivera,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00591,2026-08-13T06:01:15Z,FIN-WS-14,ACME\svc_backup,create,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00761,2026-08-13T06:01:15Z,APP-API-03,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00249,2026-08-13T06:02:17Z,APP-API-03,ACME\svc_deploy,read,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-01416,2026-08-13T06:08:04Z,FILE-02,ACME\jsmith,create,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01421,2026-08-13T06:09:04Z,APP-API-03,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00881,2026-08-13T06:11:45Z,DEPLOY-01,ACME\jsmith,modify,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00287,2026-08-13T06:11:51Z,DEPLOY-01,ACME\mrivera,read,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00873,2026-08-13T06:12:52Z,APP-API-03,ACME\mrivera,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-01280,2026-08-13T06:14:48Z,APP-API-02,ACME\mrivera,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00610,2026-08-13T06:21:01Z,DEPLOY-01,ACME\svc_deploy,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00652,2026-08-13T06:24:35Z,FIN-WS-14,ACME\mrivera,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01082,2026-08-13T06:28:26Z,DEPLOY-01,ACME\svc_deploy,read,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-01176,2026-08-13T06:28:43Z,DEPLOY-01,ACME\mrivera,create,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00230,2026-08-13T06:36:27Z,FIN-WS-14,ACME\svc_backup,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00888,2026-08-13T06:42:47Z,FIN-WS-14,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00399,2026-08-13T06:43:07Z,JUMP-01,ACME\svc_deploy,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00665,2026-08-13T06:45:27Z,APP-API-02,ACME\svc_deploy,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00933,2026-08-13T06:47:14Z,DEPLOY-01,ACME\svc_deploy,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00777,2026-08-13T06:50:08Z,DEPLOY-01,ACME\jsmith,create,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00890,2026-08-13T07:00:04Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00033,2026-08-13T07:06:26Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00290,2026-08-13T07:10:43Z,FIN-WS-14,ACME\svc_deploy,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00259,2026-08-13T07:20:12Z,APP-API-03,ACME\svc_deploy,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00334,2026-08-13T07:50:43Z,JUMP-01,ACME\svc_deploy,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00904,2026-08-13T07:51:24Z,DEPLOY-01,ACME\svc_backup,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-01488,2026-08-13T08:06:14Z,FIN-WS-14,ACME\svc_backup,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-01232,2026-08-13T08:07:27Z,DEPLOY-01,ACME\svc_backup,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-01196,2026-08-13T08:10:30Z,JUMP-01,ACME\svc_backup,create,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01392,2026-08-13T08:15:47Z,APP-API-02,ACME\svc_deploy,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00597,2026-08-13T08:18:37Z,FILE-02,ACME\jsmith,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00397,2026-08-13T08:20:40Z,FIN-WS-14,ACME\svc_deploy,read,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00939,2026-08-13T08:31:43Z,APP-API-03,ACME\jsmith,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00217,2026-08-13T08:35:31Z,DEPLOY-01,ACME\svc_backup,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01285,2026-08-13T08:38:55Z,DEPLOY-01,ACME\svc_backup,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00256,2026-08-13T08:57:28Z,FILE-02,ACME\jsmith,create,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-01493,2026-08-13T08:58:38Z,APP-API-03,ACME\svc_backup,read,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-01201,2026-08-13T09:00:43Z,DEPLOY-01,ACME\mrivera,create,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00358,2026-08-13T09:02:16Z,APP-API-02,ACME\svc_backup,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-01321,2026-08-13T09:02:55Z,FILE-02,ACME\svc_deploy,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01077,2026-08-13T09:10:36Z,APP-API-02,ACME\mrivera,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01156,2026-08-13T09:21:02Z,APP-API-03,ACME\jsmith,read,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00263,2026-08-13T09:22:37Z,FIN-WS-14,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00100,2026-08-13T09:36:01Z,APP-API-02,ACME\jsmith,create,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00544,2026-08-13T09:40:10Z,JUMP-01,ACME\svc_backup,create,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00564,2026-08-13T09:44:00Z,APP-API-03,ACME\mrivera,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00850,2026-08-13T09:54:47Z,APP-API-03,ACME\jsmith,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00326,2026-08-13T09:59:03Z,APP-API-02,ACME\mrivera,modify,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00466,2026-08-13T10:08:36Z,DEPLOY-01,ACME\svc_deploy,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00104,2026-08-13T10:16:08Z,JUMP-01,ACME\svc_backup,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00935,2026-08-13T10:31:32Z,FILE-02,ACME\svc_deploy,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00347,2026-08-13T10:33:34Z,FIN-WS-14,ACME\jsmith,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-01411,2026-08-13T10:39:16Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01353,2026-08-13T10:44:57Z,FILE-02,ACME\svc_backup,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00289,2026-08-13T10:49:05Z,FILE-02,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00299,2026-08-13T10:59:00Z,JUMP-01,ACME\svc_backup,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00514,2026-08-13T11:04:35Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00739,2026-08-13T11:17:56Z,FILE-02,ACME\svc_backup,create,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01236,2026-08-13T11:25:34Z,APP-API-02,ACME\mrivera,modify,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-01190,2026-08-13T11:29:55Z,FIN-WS-14,ACME\svc_deploy,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00760,2026-08-13T11:31:28Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00102,2026-08-13T11:46:29Z,FILE-02,ACME\svc_deploy,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00207,2026-08-13T11:47:50Z,FIN-WS-14,ACME\mrivera,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-01410,2026-08-13T11:52:52Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00160,2026-08-13T12:04:18Z,DEPLOY-01,ACME\jsmith,create,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-00394,2026-08-13T12:11:26Z,FIN-WS-14,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-01305,2026-08-13T12:12:10Z,JUMP-01,ACME\svc_deploy,create,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01479,2026-08-13T12:12:13Z,FILE-02,ACME\jsmith,create,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-01184,2026-08-13T12:23:10Z,FILE-02,ACME\svc_deploy,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00768,2026-08-13T12:28:47Z,APP-API-02,ACME\mrivera,read,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00995,2026-08-13T12:51:10Z,APP-API-03,ACME\mrivera,read,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00152,2026-08-13T13:10:03Z,FILE-02,ACME\mrivera,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01011,2026-08-13T13:13:18Z,FIN-WS-14,ACME\svc_deploy,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-01029,2026-08-13T13:18:19Z,APP-API-02,ACME\mrivera,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-01217,2026-08-13T13:29:03Z,APP-API-02,ACME\svc_deploy,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01154,2026-08-13T13:30:18Z,APP-API-03,ACME\svc_backup,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00327,2026-08-13T13:32:31Z,FIN-WS-14,ACME\svc_deploy,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00683,2026-08-13T13:39:11Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00635,2026-08-13T13:44:28Z,APP-API-02,ACME\jsmith,modify,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00492,2026-08-13T13:46:28Z,DEPLOY-01,ACME\mrivera,read,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00654,2026-08-13T13:50:51Z,JUMP-01,ACME\svc_backup,create,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-01378,2026-08-13T13:58:55Z,DEPLOY-01,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00908,2026-08-13T14:00:40Z,FIN-WS-14,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00853,2026-08-13T14:08:13Z,DEPLOY-01,ACME\jsmith,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01204,2026-08-13T14:09:14Z,APP-API-02,ACME\jsmith,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-01170,2026-08-13T14:09:40Z,FIN-WS-14,ACME\svc_deploy,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00450,2026-08-13T14:13:43Z,DEPLOY-01,ACME\svc_backup,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00751,2026-08-13T14:24:24Z,FIN-WS-14,ACME\mrivera,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00774,2026-08-13T14:34:24Z,FIN-WS-14,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00901,2026-08-13T14:35:13Z,APP-API-02,ACME\svc_backup,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00613,2026-08-13T14:40:02Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01465,2026-08-13T14:41:47Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00281,2026-08-13T14:45:27Z,APP-API-03,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00065,2026-08-13T14:48:40Z,APP-API-02,ACME\jsmith,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01033,2026-08-13T14:53:00Z,DEPLOY-01,ACME\svc_deploy,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00452,2026-08-13T15:01:08Z,FILE-02,ACME\mrivera,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00231,2026-08-13T15:01:56Z,FIN-WS-14,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-01273,2026-08-13T15:08:27Z,APP-API-02,ACME\svc_deploy,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00421,2026-08-13T15:09:38Z,FILE-02,ACME\svc_backup,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00291,2026-08-13T15:14:46Z,FIN-WS-14,ACME\mrivera,create,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-01050,2026-08-13T15:21:37Z,FIN-WS-14,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00900,2026-08-13T15:28:28Z,APP-API-02,ACME\svc_deploy,modify,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00651,2026-08-13T15:32:07Z,FILE-02,ACME\jsmith,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-01068,2026-08-13T15:35:39Z,FILE-02,ACME\mrivera,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00361,2026-08-13T15:44:04Z,JUMP-01,ACME\svc_backup,modify,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-00884,2026-08-13T15:46:05Z,FILE-02,ACME\jsmith,read,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-01083,2026-08-13T15:51:44Z,JUMP-01,ACME\jsmith,read,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-01449,2026-08-13T15:55:24Z,APP-API-02,ACME\jsmith,modify,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00413,2026-08-13T16:05:25Z,JUMP-01,ACME\jsmith,modify,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-01278,2026-08-13T16:16:40Z,FILE-02,ACME\jsmith,read,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00645,2026-08-13T16:17:27Z,JUMP-01,ACME\mrivera,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-01179,2026-08-13T16:17:43Z,FIN-WS-14,ACME\jsmith,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00612,2026-08-13T16:18:22Z,APP-API-02,ACME\mrivera,modify,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00489,2026-08-13T16:33:23Z,FIN-WS-14,ACME\jsmith,modify,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00075,2026-08-13T16:50:05Z,FIN-WS-14,ACME\svc_backup,read,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00150,2026-08-13T16:59:27Z,FILE-02,ACME\jsmith,read,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-00422,2026-08-13T17:01:42Z,DEPLOY-01,ACME\svc_backup,create,C:\Deploy\agent.msi,msiexec.exe,benign,routine file
FILE-00111,2026-08-13T17:02:36Z,DEPLOY-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,powershell.exe,benign,routine file
FILE-01301,2026-08-13T17:16:12Z,DEPLOY-01,ACME\svc_backup,read,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-01162,2026-08-13T17:24:43Z,FILE-02,ACME\mrivera,create,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00373,2026-08-13T17:35:09Z,APP-API-03,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file
FILE-00271,2026-08-13T17:37:30Z,FIN-WS-14,ACME\svc_backup,read,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
FILE-01408,2026-08-13T17:43:04Z,FIN-WS-14,ACME\svc_deploy,read,C:\Windows\Temp\app.log,msiexec.exe,benign,routine file
FILE-01035,2026-08-13T17:46:41Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-01494,2026-08-13T17:51:42Z,FIN-WS-14,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,powershell.exe,benign,routine file
FILE-00885,2026-08-13T17:52:02Z,JUMP-01,ACME\mrivera,create,C:\Backup\state.db,msiexec.exe,benign,routine file
FILE-00009,2026-08-13T18:11:18Z,APP-API-03,ACME\svc_backup,read,C:\Backup\state.db,backup-agent.exe,benign,routine file
FILE-00921,2026-08-13T18:12:07Z,APP-API-02,ACME\mrivera,read,C:\Deploy\agent.msi,powershell.exe,benign,routine file
FILE-00911,2026-08-13T18:17:24Z,FIN-WS-14,ACME\svc_backup,create,C:\Deploy\agent.msi,backup-agent.exe,benign,routine file
