event_id,_time,host,user,action,file_path,source_process,classification,note
FILE-01479,2026-08-19T12:57:56Z,BACKUP-01,ACME\svc_backup,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01515,2026-08-19T12:58:31Z,APP-API-02,ACME\mrivera,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01283,2026-08-19T13:14:47Z,PRINT-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01553,2026-08-19T13:15:03Z,BACKUP-01,ACME\jsmith,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01208,2026-08-19T13:17:08Z,BACKUP-01,ACME\svc_backup,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01489,2026-08-19T13:19:01Z,JUMP-01,NT AUTHORITY\SYSTEM,create,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00672,2026-08-19T13:32:40Z,FILE-02,ACME\svc_backup,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01115,2026-08-19T13:35:03Z,FIN-WS-14,ACME\svc_backup,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01106,2026-08-19T13:40:35Z,BACKUP-01,ACME\jsmith,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01652,2026-08-19T13:48:13Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00483,2026-08-19T13:48:42Z,BACKUP-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00079,2026-08-19T13:49:36Z,FIN-WS-14,ACME\jsmith,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01352,2026-08-19T13:56:26Z,FIN-WS-14,ACME\jsmith,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01686,2026-08-19T14:05:52Z,JUMP-01,ACME\jsmith,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01003,2026-08-19T14:10:23Z,PRINT-01,ACME\mrivera,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00950,2026-08-19T14:11:54Z,FIN-WS-14,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00846,2026-08-19T14:13:48Z,DC-01,ACME\jsmith,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00388,2026-08-19T14:17:51Z,BACKUP-01,ACME\jsmith,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01181,2026-08-19T14:18:06Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00547,2026-08-19T14:24:34Z,FILE-02,ACME\mrivera,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00039,2026-08-19T14:26:45Z,JUMP-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01142,2026-08-19T14:27:48Z,FILE-02,ACME\mrivera,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00257,2026-08-19T14:32:39Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00254,2026-08-19T14:35:56Z,JUMP-01,ACME\svc_print,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01154,2026-08-19T14:38:49Z,FILE-02,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01249,2026-08-19T14:40:18Z,FILE-02,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00611,2026-08-19T14:42:30Z,DC-01,ACME\svc_print,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00466,2026-08-19T14:45:17Z,APP-API-02,ACME\mrivera,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00360,2026-08-19T14:49:18Z,FILE-02,ACME\mrivera,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00452,2026-08-19T14:49:40Z,DC-01,ACME\svc_print,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00174,2026-08-19T14:51:18Z,FILE-02,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01032,2026-08-19T14:52:52Z,FIN-WS-14,ACME\jsmith,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00732,2026-08-19T14:53:05Z,FILE-02,ACME\svc_backup,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01794,2026-08-19T15:00:13Z,APP-API-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01428,2026-08-19T15:03:23Z,FIN-WS-14,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00873,2026-08-19T15:05:45Z,PRINT-01,ACME\jsmith,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00578,2026-08-19T15:08:46Z,PRINT-01,ACME\jsmith,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01007,2026-08-19T15:09:26Z,DC-01,ACME\jsmith,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00177,2026-08-19T15:11:07Z,PRINT-01,ACME\mrivera,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01412,2026-08-19T15:11:35Z,FIN-WS-14,ACME\svc_backup,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00791,2026-08-19T15:21:37Z,FIN-WS-14,ACME\mrivera,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01638,2026-08-19T15:22:22Z,FILE-02,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01147,2026-08-19T15:22:40Z,BACKUP-01,ACME\jsmith,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00622,2026-08-19T15:30:58Z,FIN-WS-14,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00560,2026-08-19T15:31:32Z,DC-01,ACME\svc_backup,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00173,2026-08-19T15:33:21Z,FIN-WS-14,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00126,2026-08-19T15:41:36Z,FIN-WS-14,ACME\jsmith,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01781,2026-08-19T15:42:43Z,FIN-WS-14,ACME\jsmith,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01522,2026-08-19T15:46:58Z,FIN-WS-14,ACME\svc_backup,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01331,2026-08-19T15:47:58Z,FIN-WS-14,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01146,2026-08-19T15:51:19Z,FILE-02,ACME\svc_backup,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01210,2026-08-19T15:52:18Z,PRINT-01,NT AUTHORITY\SYSTEM,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00955,2026-08-19T16:02:47Z,FIN-WS-14,NT AUTHORITY\SYSTEM,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00894,2026-08-19T16:05:03Z,FIN-WS-14,ACME\svc_print,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00923,2026-08-19T16:05:40Z,BACKUP-01,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00535,2026-08-19T16:06:10Z,APP-API-02,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01731,2026-08-19T16:18:46Z,FILE-02,ACME\jsmith,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00878,2026-08-19T16:20:17Z,FILE-02,ACME\jsmith,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01185,2026-08-19T16:24:08Z,FIN-WS-14,ACME\mrivera,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01357,2026-08-19T16:24:42Z,FIN-WS-14,ACME\jsmith,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00214,2026-08-19T16:26:02Z,JUMP-01,ACME\jsmith,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00650,2026-08-19T16:37:22Z,FIN-WS-14,ACME\mrivera,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01140,2026-08-19T16:51:03Z,PRINT-01,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00131,2026-08-19T16:53:11Z,JUMP-01,ACME\jsmith,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00100,2026-08-19T16:55:32Z,JUMP-01,ACME\svc_backup,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00683,2026-08-19T17:02:14Z,BACKUP-01,ACME\mrivera,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00170,2026-08-19T17:04:26Z,FILE-02,ACME\jsmith,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01695,2026-08-19T17:05:58Z,FIN-WS-14,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01138,2026-08-19T17:08:10Z,FIN-WS-14,ACME\jsmith,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01711,2026-08-19T17:09:13Z,JUMP-01,ACME\mrivera,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00215,2026-08-19T17:12:57Z,APP-API-02,ACME\svc_backup,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00610,2026-08-19T17:33:16Z,PRINT-01,ACME\svc_backup,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00050,2026-08-19T17:34:27Z,DC-01,ACME\jsmith,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01365,2026-08-19T17:40:59Z,FILE-02,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01557,2026-08-19T17:44:46Z,FIN-WS-14,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00661,2026-08-19T17:48:50Z,FIN-WS-14,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00909,2026-08-19T17:57:23Z,JUMP-01,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00351,2026-08-19T17:59:22Z,JUMP-01,ACME\svc_backup,create,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01433,2026-08-19T18:02:37Z,APP-API-02,NT AUTHORITY\SYSTEM,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00213,2026-08-19T18:04:37Z,FIN-WS-14,NT AUTHORITY\SYSTEM,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01289,2026-08-19T18:09:04Z,FILE-02,ACME\svc_backup,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00638,2026-08-19T18:10:33Z,FIN-WS-14,ACME\jsmith,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01196,2026-08-19T18:17:28Z,FILE-02,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00469,2026-08-19T18:25:39Z,PRINT-01,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00418,2026-08-19T18:29:48Z,PRINT-01,NT AUTHORITY\SYSTEM,read,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01646,2026-08-19T18:54:27Z,BACKUP-01,ACME\svc_backup,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00182,2026-08-19T19:01:59Z,FILE-02,ACME\svc_backup,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00400,2026-08-19T19:06:12Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01729,2026-08-19T19:10:57Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00059,2026-08-19T19:16:06Z,PRINT-01,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01172,2026-08-19T19:19:10Z,DC-01,ACME\svc_print,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00527,2026-08-19T19:22:38Z,DC-01,ACME\mrivera,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00435,2026-08-19T19:29:33Z,PRINT-01,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00052,2026-08-19T19:38:07Z,FILE-02,ACME\mrivera,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00269,2026-08-19T20:03:25Z,APP-API-02,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00262,2026-08-19T20:08:11Z,PRINT-01,ACME\jsmith,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00397,2026-08-19T20:11:10Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01715,2026-08-19T20:14:40Z,JUMP-01,ACME\jsmith,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01120,2026-08-19T20:16:43Z,APP-API-02,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01004,2026-08-19T20:30:41Z,FIN-WS-14,ACME\svc_backup,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01643,2026-08-19T20:36:44Z,FIN-WS-14,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00265,2026-08-19T20:47:30Z,FILE-02,ACME\svc_backup,modify,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00839,2026-08-19T20:52:57Z,PRINT-01,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01516,2026-08-19T20:55:15Z,FIN-WS-14,ACME\mrivera,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00565,2026-08-19T21:00:42Z,APP-API-02,ACME\svc_print,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00437,2026-08-19T21:07:56Z,FILE-02,ACME\svc_print,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00819,2026-08-19T21:11:30Z,JUMP-01,ACME\svc_backup,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00978,2026-08-19T21:18:51Z,PRINT-01,ACME\jsmith,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01095,2026-08-19T21:28:14Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-01459,2026-08-19T21:34:09Z,FILE-02,ACME\svc_print,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01439,2026-08-19T21:45:31Z,APP-API-02,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01616,2026-08-19T21:46:01Z,BACKUP-01,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01514,2026-08-19T21:49:34Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00929,2026-08-19T21:50:48Z,JUMP-01,ACME\mrivera,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00990,2026-08-19T21:59:58Z,JUMP-01,ACME\mrivera,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01339,2026-08-19T22:00:00Z,DC-01,ACME\jsmith,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01518,2026-08-19T22:07:05Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00677,2026-08-19T22:09:23Z,FIN-WS-14,ACME\svc_print,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00512,2026-08-19T22:17:16Z,PRINT-01,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01073,2026-08-19T22:21:07Z,FIN-WS-14,ACME\svc_backup,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00507,2026-08-19T22:23:17Z,FIN-WS-14,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01174,2026-08-19T22:37:25Z,FIN-WS-14,ACME\svc_backup,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01270,2026-08-19T22:37:40Z,DC-01,ACME\svc_backup,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01520,2026-08-19T22:38:54Z,DC-01,ACME\jsmith,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00484,2026-08-19T22:43:57Z,FIN-WS-14,NT AUTHORITY\SYSTEM,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01562,2026-08-19T22:51:12Z,PRINT-01,ACME\mrivera,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00480,2026-08-19T22:51:21Z,DC-01,ACME\jsmith,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00554,2026-08-19T22:59:01Z,FILE-02,ACME\mrivera,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00407,2026-08-19T23:09:17Z,FILE-02,ACME\svc_backup,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00748,2026-08-19T23:13:13Z,FIN-WS-14,ACME\mrivera,modify,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00876,2026-08-19T23:17:56Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00393,2026-08-19T23:25:52Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01795,2026-08-19T23:32:19Z,FIN-WS-14,ACME\svc_print,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00953,2026-08-19T23:33:40Z,FIN-WS-14,ACME\svc_print,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00261,2026-08-19T23:36:11Z,JUMP-01,ACME\mrivera,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01242,2026-08-19T23:39:20Z,APP-API-02,ACME\mrivera,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01055,2026-08-19T23:40:51Z,APP-API-02,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01561,2026-08-19T23:51:30Z,DC-01,ACME\svc_backup,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00903,2026-08-19T23:56:02Z,FIN-WS-14,ACME\svc_backup,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00324,2026-08-20T00:01:42Z,APP-API-02,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00368,2026-08-20T00:02:31Z,APP-API-02,ACME\jsmith,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00109,2026-08-20T00:08:18Z,DC-01,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00486,2026-08-20T00:11:51Z,BACKUP-01,ACME\mrivera,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01463,2026-08-20T00:14:38Z,JUMP-01,ACME\svc_print,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00024,2026-08-20T00:22:11Z,DC-01,ACME\mrivera,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00403,2026-08-20T00:31:29Z,DC-01,ACME\svc_backup,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01496,2026-08-20T00:31:43Z,JUMP-01,ACME\jsmith,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00709,2026-08-20T00:35:02Z,APP-API-02,ACME\svc_print,modify,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01288,2026-08-20T00:35:43Z,FILE-02,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01535,2026-08-20T00:37:24Z,FILE-02,ACME\svc_print,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01022,2026-08-20T00:40:23Z,JUMP-01,ACME\svc_print,read,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-00139,2026-08-20T00:40:59Z,PRINT-01,ACME\mrivera,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00283,2026-08-20T00:43:03Z,APP-API-02,ACME\jsmith,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00133,2026-08-20T00:46:37Z,PRINT-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00667,2026-08-20T00:47:29Z,FILE-02,NT AUTHORITY\SYSTEM,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00521,2026-08-20T00:48:06Z,FIN-WS-14,NT AUTHORITY\SYSTEM,create,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-01456,2026-08-20T00:48:44Z,PRINT-01,ACME\jsmith,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01768,2026-08-20T00:50:19Z,JUMP-01,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01165,2026-08-20T00:52:39Z,JUMP-01,ACME\svc_backup,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01061,2026-08-20T01:20:41Z,FIN-WS-14,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01603,2026-08-20T01:20:44Z,DC-01,ACME\svc_backup,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00048,2026-08-20T01:20:53Z,APP-API-02,ACME\svc_print,modify,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
FILE-00743,2026-08-20T01:24:16Z,FILE-02,ACME\mrivera,modify,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-00136,2026-08-20T01:25:25Z,JUMP-01,ACME\svc_print,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01348,2026-08-20T01:27:51Z,BACKUP-01,NT AUTHORITY\SYSTEM,modify,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00354,2026-08-20T01:27:57Z,PRINT-01,ACME\svc_backup,read,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01327,2026-08-20T01:31:12Z,FILE-02,ACME\svc_print,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01747,2026-08-20T01:32:05Z,BACKUP-01,ACME\jsmith,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01411,2026-08-20T01:34:08Z,FILE-02,ACME\svc_backup,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01584,2026-08-20T01:41:26Z,JUMP-01,ACME\mrivera,read,D:\Shares\Finance\budget.xlsx,backup-agent.exe,benign,routine file activity
FILE-01298,2026-08-20T01:43:29Z,FIN-WS-14,ACME\svc_backup,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-00844,2026-08-20T01:55:40Z,FILE-02,ACME\mrivera,read,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-00490,2026-08-20T02:00:12Z,FILE-02,ACME\svc_print,create,C:\Windows\Temp\app.log,explorer.exe,benign,routine file activity
FILE-01468,2026-08-20T02:00:42Z,JUMP-01,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-00816,2026-08-20T02:00:47Z,JUMP-01,ACME\svc_print,create,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01694,2026-08-20T02:10:09Z,JUMP-01,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01431,2026-08-20T02:10:40Z,FIN-WS-14,ACME\svc_print,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00331,2026-08-20T02:50:25Z,JUMP-01,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\app.log,robocopy.exe,benign,routine file activity
FILE-01091,2026-08-20T02:50:44Z,BACKUP-01,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01744,2026-08-20T03:07:23Z,PRINT-01,ACME\mrivera,read,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-01597,2026-08-20T03:08:18Z,JUMP-01,ACME\svc_print,modify,C:\Backup\state.db,robocopy.exe,benign,routine file activity
FILE-00875,2026-08-20T03:09:25Z,FILE-02,NT AUTHORITY\SYSTEM,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-00041,2026-08-20T03:10:10Z,APP-API-02,ACME\svc_backup,read,C:\Backup\state.db,backup-agent.exe,benign,routine file activity
FILE-00176,2026-08-20T03:18:30Z,PRINT-01,ACME\mrivera,create,D:\Shares\Finance\budget.xlsx,robocopy.exe,benign,routine file activity
FILE-01717,2026-08-20T03:20:33Z,FIN-WS-14,ACME\svc_print,create,C:\Backup\state.db,explorer.exe,benign,routine file activity
FILE-01704,2026-08-20T03:23:06Z,DC-01,ACME\jsmith,modify,D:\Shares\Finance\budget.xlsx,explorer.exe,benign,routine file activity
FILE-01537,2026-08-20T03:23:17Z,DC-01,ACME\svc_print,read,C:\Windows\Temp\app.log,backup-agent.exe,benign,routine file activity
