event_id,_time,host,user,detail,classification,note
RESPONSE-00445,2026-08-18T17:32:26Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00446,2026-08-19T17:03:36Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00447,2026-08-22T08:57:28Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00448,2026-08-21T10:38:41Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00449,2026-08-20T01:38:58Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00450,2026-08-22T03:43:31Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00451,2026-08-22T09:57:40Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00452,2026-08-20T23:15:25Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00453,2026-08-20T20:46:48Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00454,2026-08-19T18:49:19Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00455,2026-08-19T17:38:19Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00456,2026-08-20T03:29:45Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00457,2026-08-21T22:11:49Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00458,2026-08-19T06:20:56Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00459,2026-08-21T02:16:03Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00460,2026-08-19T22:15:43Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00461,2026-08-22T00:11:06Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00462,2026-08-18T22:37:21Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00463,2026-08-20T03:55:22Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00464,2026-08-19T05:21:57Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00465,2026-08-18T18:09:26Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00466,2026-08-18T20:40:27Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00467,2026-08-20T14:30:57Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00468,2026-08-22T15:57:52Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00469,2026-08-22T06:22:21Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00470,2026-08-23T00:01:51Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00471,2026-08-20T22:43:28Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00472,2026-08-23T11:40:33Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00473,2026-08-18T23:22:15Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00474,2026-08-19T21:16:12Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00475,2026-08-22T11:40:41Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00476,2026-08-22T16:51:27Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00477,2026-08-21T17:07:45Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00478,2026-08-23T01:42:15Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00479,2026-08-20T07:46:44Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00480,2026-08-18T21:21:09Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00481,2026-08-21T08:38:45Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00482,2026-08-23T00:42:17Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00483,2026-08-21T15:08:32Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00484,2026-08-21T22:44:27Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00485,2026-08-22T13:23:04Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00486,2026-08-18T17:25:53Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00487,2026-08-19T00:31:04Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00488,2026-08-19T19:48:42Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00489,2026-08-21T02:34:21Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00490,2026-08-22T12:09:29Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00491,2026-08-22T13:45:52Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00492,2026-08-19T17:28:54Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00493,2026-08-21T16:19:19Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00494,2026-08-20T16:39:51Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00495,2026-08-19T21:23:17Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00496,2026-08-20T18:26:27Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00497,2026-08-23T07:05:00Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00498,2026-08-23T01:54:54Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00499,2026-08-23T04:14:00Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00500,2026-08-20T01:21:23Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00501,2026-08-21T18:06:17Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00502,2026-08-19T06:21:33Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00503,2026-08-22T16:00:59Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00504,2026-08-19T11:53:14Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00505,2026-08-21T05:57:54Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00506,2026-08-19T02:58:52Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00507,2026-08-22T21:44:36Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00508,2026-08-19T16:08:19Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00509,2026-08-23T11:34:41Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00510,2026-08-21T21:29:37Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00511,2026-08-18T17:19:46Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00512,2026-08-19T09:14:00Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00513,2026-08-20T05:56:57Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00514,2026-08-23T05:08:08Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00515,2026-08-21T17:00:53Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00516,2026-08-20T09:36:20Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00517,2026-08-19T03:18:43Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00518,2026-08-19T10:23:40Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00519,2026-08-23T09:41:36Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00520,2026-08-20T08:24:22Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00521,2026-08-21T04:41:23Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00522,2026-08-20T20:41:55Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00523,2026-08-21T23:41:42Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00524,2026-08-22T17:02:38Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00525,2026-08-22T15:13:01Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00526,2026-08-20T06:15:00Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00527,2026-08-18T20:47:07Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00528,2026-08-18T18:16:46Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00529,2026-08-21T13:25:02Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00530,2026-08-21T21:33:32Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00531,2026-08-19T14:58:35Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00532,2026-08-19T07:40:02Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00533,2026-08-19T07:55:15Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00534,2026-08-18T14:50:43Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00535,2026-08-19T20:37:04Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00536,2026-08-21T21:08:15Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00537,2026-08-22T23:28:37Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00538,2026-08-19T17:44:55Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00539,2026-08-20T06:26:59Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00540,2026-08-19T16:44:09Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00541,2026-08-21T09:50:48Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00542,2026-08-23T02:42:07Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00543,2026-08-22T10:29:58Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00544,2026-08-20T04:05:45Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00545,2026-08-18T15:03:50Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00546,2026-08-18T20:33:38Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00547,2026-08-22T05:58:03Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00548,2026-08-21T16:02:51Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00549,2026-08-23T03:26:54Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00550,2026-08-23T06:12:19Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00551,2026-08-19T07:28:19Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00552,2026-08-20T22:34:26Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00553,2026-08-22T13:49:27Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00554,2026-08-18T16:16:14Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00555,2026-08-19T02:55:48Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00556,2026-08-21T22:57:59Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00557,2026-08-22T18:43:53Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00558,2026-08-23T09:59:08Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00559,2026-08-21T03:20:36Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00560,2026-08-21T12:53:18Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00561,2026-08-22T16:31:22Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00562,2026-08-20T16:33:52Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00563,2026-08-22T04:34:10Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00564,2026-08-22T14:55:40Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00565,2026-08-23T03:18:27Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00566,2026-08-19T20:53:12Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00567,2026-08-23T07:01:19Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00568,2026-08-23T11:55:11Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00569,2026-08-21T03:00:47Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00570,2026-08-19T23:01:35Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00571,2026-08-18T12:20:05Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00572,2026-08-23T11:19:40Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00573,2026-08-22T05:26:54Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00574,2026-08-19T22:28:29Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00575,2026-08-21T16:03:58Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00576,2026-08-19T08:15:13Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00577,2026-08-23T05:13:30Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00578,2026-08-23T06:12:13Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00579,2026-08-18T16:41:25Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00580,2026-08-23T06:38:03Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00581,2026-08-19T23:28:15Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00582,2026-08-21T09:06:38Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00583,2026-08-23T02:57:26Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00584,2026-08-19T15:51:01Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00585,2026-08-21T22:45:02Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00586,2026-08-20T02:38:25Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00587,2026-08-21T23:04:42Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00588,2026-08-19T13:33:51Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00589,2026-08-19T23:49:10Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00590,2026-08-19T03:14:58Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00591,2026-08-22T09:07:03Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00592,2026-08-23T00:30:35Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00593,2026-08-23T10:44:45Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00594,2026-08-22T07:07:40Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00595,2026-08-23T01:41:36Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00596,2026-08-21T01:13:43Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00597,2026-08-20T00:47:58Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00598,2026-08-19T10:11:30Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00599,2026-08-21T08:39:40Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00600,2026-08-19T03:34:27Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00601,2026-08-22T08:38:12Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00602,2026-08-19T23:40:08Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00603,2026-08-19T11:51:02Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00604,2026-08-19T14:27:51Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00605,2026-08-23T03:35:01Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00606,2026-08-20T11:27:14Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00607,2026-08-19T18:51:05Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00608,2026-08-19T17:04:42Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00609,2026-08-18T18:18:53Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00610,2026-08-21T16:30:26Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00611,2026-08-20T22:16:52Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00612,2026-08-20T04:37:35Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00613,2026-08-21T00:25:12Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00614,2026-08-21T21:05:10Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00615,2026-08-19T09:19:19Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00616,2026-08-19T15:56:08Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00617,2026-08-22T06:52:25Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00618,2026-08-19T00:47:33Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00619,2026-08-21T14:10:12Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00620,2026-08-21T18:15:43Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00621,2026-08-18T16:21:44Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00622,2026-08-22T03:31:29Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00623,2026-08-21T19:27:07Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00624,2026-08-19T00:48:28Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00625,2026-08-19T10:49:30Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00626,2026-08-22T04:54:06Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00627,2026-08-18T20:52:42Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00628,2026-08-23T01:49:28Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00629,2026-08-21T10:57:13Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00630,2026-08-18T12:03:51Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00631,2026-08-19T04:25:44Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00632,2026-08-18T20:59:34Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00633,2026-08-23T09:56:59Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00634,2026-08-20T17:09:44Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00635,2026-08-21T08:22:02Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00636,2026-08-19T18:06:53Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00637,2026-08-19T12:40:18Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00638,2026-08-18T23:53:15Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00639,2026-08-21T16:38:44Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00640,2026-08-19T20:44:13Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00641,2026-08-20T02:53:55Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00642,2026-08-20T12:20:42Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00643,2026-08-22T05:05:08Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00644,2026-08-23T09:36:03Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00645,2026-08-18T22:17:26Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00646,2026-08-20T10:06:26Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00647,2026-08-22T13:27:50Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00648,2026-08-20T15:54:38Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00649,2026-08-20T01:46:05Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00650,2026-08-22T15:52:02Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00651,2026-08-19T03:00:26Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00652,2026-08-23T03:30:43Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00653,2026-08-19T16:43:08Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00654,2026-08-20T13:03:20Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00655,2026-08-20T22:00:35Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00656,2026-08-18T20:27:00Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00657,2026-08-18T16:23:59Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00658,2026-08-22T18:21:31Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00659,2026-08-21T06:19:25Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00660,2026-08-21T22:52:36Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00661,2026-08-22T19:16:30Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00662,2026-08-18T19:23:58Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00663,2026-08-19T12:32:43Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00664,2026-08-18T19:22:22Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00665,2026-08-18T17:45:14Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00666,2026-08-22T13:42:50Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00667,2026-08-19T20:22:13Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00668,2026-08-22T00:29:13Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00669,2026-08-23T10:24:11Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00670,2026-08-20T12:14:42Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00671,2026-08-21T14:17:30Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
RESPONSE-00672,2026-08-20T13:29:58Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
RESPONSE-00673,2026-08-22T21:15:56Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
RESPONSE-00674,2026-08-23T01:06:52Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
RESPONSE-00675,2026-08-22T13:15:11Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
RESPONSE-00676,2026-08-19T12:24:05Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
