event_id,_time,host,user,detail,classification,note
ASSET-00444,2026-08-21T09:57:06Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00445,2026-08-20T11:47:05Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00446,2026-08-22T09:52:23Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00447,2026-08-23T02:52:41Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00448,2026-08-22T04:48:20Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00449,2026-08-18T13:22:41Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00450,2026-08-21T04:01:37Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00451,2026-08-22T03:13:05Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00452,2026-08-20T05:05:57Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00453,2026-08-20T22:50:24Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00454,2026-08-19T22:39:51Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00455,2026-08-21T15:11:53Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00456,2026-08-21T05:48:59Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00457,2026-08-20T13:04:48Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00458,2026-08-22T00:39:40Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00459,2026-08-20T12:57:26Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00460,2026-08-21T16:17:48Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00461,2026-08-20T19:09:06Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00462,2026-08-23T09:42:15Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00463,2026-08-18T20:16:20Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00464,2026-08-20T15:09:18Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00465,2026-08-20T04:32:57Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00466,2026-08-19T18:05:12Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00467,2026-08-23T03:04:47Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00468,2026-08-22T20:54:59Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00469,2026-08-20T07:20:19Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00470,2026-08-18T13:45:01Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00471,2026-08-20T07:38:33Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00472,2026-08-19T11:04:42Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00473,2026-08-20T22:13:01Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00474,2026-08-20T13:21:44Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00475,2026-08-22T22:25:42Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00476,2026-08-18T19:27:08Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00477,2026-08-20T13:43:08Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00478,2026-08-19T06:08:36Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00479,2026-08-20T12:17:53Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00480,2026-08-22T13:48:53Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00481,2026-08-22T06:00:34Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00482,2026-08-22T04:40:23Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00483,2026-08-19T20:59:55Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00484,2026-08-18T20:57:37Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00485,2026-08-21T11:02:05Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00486,2026-08-22T15:15:38Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00487,2026-08-21T08:13:33Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00488,2026-08-20T20:38:05Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00489,2026-08-22T12:58:55Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00490,2026-08-18T14:14:32Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00491,2026-08-21T20:12:49Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00492,2026-08-21T18:12:24Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00493,2026-08-22T08:14:11Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00494,2026-08-21T04:50:41Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00495,2026-08-20T04:20:15Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00496,2026-08-23T03:58:33Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00497,2026-08-21T01:43:57Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00498,2026-08-20T11:41:39Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00499,2026-08-21T13:15:57Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00500,2026-08-19T21:14:11Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00501,2026-08-19T08:07:41Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00502,2026-08-22T13:14:28Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00503,2026-08-19T10:44:34Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00504,2026-08-18T15:15:21Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00505,2026-08-22T07:54:22Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00506,2026-08-20T11:41:00Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00507,2026-08-22T08:44:07Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00508,2026-08-23T09:45:53Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00509,2026-08-22T19:39:56Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00510,2026-08-20T10:10:32Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00511,2026-08-22T12:19:54Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00512,2026-08-20T08:12:36Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00513,2026-08-22T16:22:10Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00514,2026-08-20T01:03:36Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00515,2026-08-19T13:34:31Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00516,2026-08-21T10:53:30Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00517,2026-08-21T05:44:23Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00518,2026-08-22T03:16:56Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00519,2026-08-21T04:58:46Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00520,2026-08-21T18:53:27Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00521,2026-08-20T02:39:47Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00522,2026-08-20T10:59:37Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00523,2026-08-20T09:13:40Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00524,2026-08-22T15:03:06Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00525,2026-08-18T19:52:40Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00526,2026-08-20T05:24:26Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00527,2026-08-20T08:34:05Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00528,2026-08-20T16:31:37Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00529,2026-08-19T00:04:22Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00530,2026-08-19T15:31:02Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00531,2026-08-21T16:20:53Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00532,2026-08-23T04:56:33Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00533,2026-08-21T07:28:00Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00534,2026-08-19T09:29:07Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00535,2026-08-21T03:32:32Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00536,2026-08-19T19:50:55Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00537,2026-08-23T07:46:03Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00538,2026-08-21T17:17:49Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00539,2026-08-22T04:45:36Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00540,2026-08-22T23:32:29Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00541,2026-08-19T10:41:45Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00542,2026-08-21T19:08:17Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00543,2026-08-21T01:54:41Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00544,2026-08-18T12:48:58Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00545,2026-08-20T07:44:19Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00546,2026-08-20T21:56:46Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00547,2026-08-19T18:51:37Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00548,2026-08-20T14:39:52Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00549,2026-08-22T15:33:34Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00550,2026-08-20T10:50:48Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00551,2026-08-20T21:59:09Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00552,2026-08-20T23:49:14Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00553,2026-08-20T21:48:17Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00554,2026-08-20T22:01:23Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00555,2026-08-22T09:10:19Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00556,2026-08-22T22:05:12Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00557,2026-08-19T16:36:15Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00558,2026-08-22T11:02:39Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00559,2026-08-20T12:00:51Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00560,2026-08-22T07:37:41Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00561,2026-08-22T21:55:56Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00562,2026-08-18T19:39:08Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00563,2026-08-18T17:08:14Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00564,2026-08-21T10:55:33Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00565,2026-08-22T11:42:42Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00566,2026-08-21T14:51:08Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00567,2026-08-20T10:47:56Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00568,2026-08-20T09:01:50Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00569,2026-08-19T12:23:07Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00570,2026-08-22T06:13:45Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00571,2026-08-20T00:01:03Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00572,2026-08-18T21:34:54Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00573,2026-08-21T23:23:23Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00574,2026-08-22T04:10:46Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00575,2026-08-21T23:52:22Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00576,2026-08-20T20:35:08Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00577,2026-08-23T03:13:40Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00578,2026-08-20T03:12:18Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00579,2026-08-20T08:28:43Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00580,2026-08-20T18:39:07Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00581,2026-08-21T02:57:42Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00582,2026-08-18T15:00:42Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00583,2026-08-22T18:09:51Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00584,2026-08-20T03:53:49Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00585,2026-08-22T04:18:21Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00586,2026-08-23T01:11:04Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00587,2026-08-21T07:21:13Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00588,2026-08-23T07:32:25Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00589,2026-08-22T07:05:31Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00590,2026-08-20T05:39:31Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00591,2026-08-22T05:23:59Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00592,2026-08-21T13:00:15Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00593,2026-08-22T12:16:55Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00594,2026-08-18T21:24:10Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00595,2026-08-21T15:28:15Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00596,2026-08-22T01:35:47Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00597,2026-08-21T06:24:11Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00598,2026-08-21T06:29:28Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00599,2026-08-22T00:25:33Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00600,2026-08-20T10:36:37Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00601,2026-08-23T07:24:02Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00602,2026-08-20T00:54:19Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00603,2026-08-18T12:04:40Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00604,2026-08-22T13:20:07Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00605,2026-08-19T20:06:57Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00606,2026-08-18T18:42:14Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00607,2026-08-20T04:26:42Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00608,2026-08-21T20:12:55Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00609,2026-08-22T20:23:43Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00610,2026-08-21T23:19:39Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00611,2026-08-20T15:11:53Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00612,2026-08-18T23:34:05Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00613,2026-08-22T15:52:36Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00614,2026-08-22T12:21:23Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00615,2026-08-22T14:42:02Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00616,2026-08-20T07:19:25Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00617,2026-08-23T03:50:47Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00618,2026-08-20T15:22:44Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00619,2026-08-22T01:15:19Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00620,2026-08-21T21:48:06Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00621,2026-08-20T17:10:23Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00622,2026-08-19T01:51:34Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00623,2026-08-19T10:56:41Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00624,2026-08-21T13:01:14Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00625,2026-08-19T23:05:57Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00626,2026-08-19T11:22:07Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00627,2026-08-20T18:26:38Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00628,2026-08-20T05:43:56Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00629,2026-08-23T06:00:51Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00630,2026-08-20T10:07:48Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00631,2026-08-20T22:01:30Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00632,2026-08-20T18:45:40Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00633,2026-08-19T06:19:45Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00634,2026-08-20T05:35:46Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00635,2026-08-20T23:31:50Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00636,2026-08-22T12:10:47Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00637,2026-08-18T19:24:42Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00638,2026-08-21T09:55:31Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00639,2026-08-21T07:22:49Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00640,2026-08-21T05:56:07Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00641,2026-08-23T09:29:17Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00642,2026-08-19T13:55:38Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00643,2026-08-19T21:45:46Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00644,2026-08-21T08:17:53Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00645,2026-08-20T06:48:31Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00646,2026-08-20T19:54:12Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00647,2026-08-21T21:53:11Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00648,2026-08-22T20:51:16Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00649,2026-08-21T03:07:54Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00650,2026-08-19T21:19:07Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00651,2026-08-20T09:56:45Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00652,2026-08-22T07:13:24Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00653,2026-08-19T11:45:17Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00654,2026-08-18T12:08:32Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00655,2026-08-18T23:20:43Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00656,2026-08-20T01:09:12Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00657,2026-08-20T02:26:21Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00658,2026-08-22T07:39:50Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00659,2026-08-20T07:53:26Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00660,2026-08-19T22:30:42Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00661,2026-08-22T08:34:41Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00662,2026-08-22T19:22:26Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00663,2026-08-22T04:29:45Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00664,2026-08-23T04:03:31Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00665,2026-08-19T19:49:58Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00666,2026-08-21T12:44:44Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00667,2026-08-22T05:25:45Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00668,2026-08-23T07:50:15Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00669,2026-08-22T22:25:03Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00670,2026-08-20T20:23:47Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00671,2026-08-20T08:07:31Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00672,2026-08-18T12:43:00Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00673,2026-08-20T15:45:45Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00674,2026-08-21T14:25:01Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00675,2026-08-21T23:27:07Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00676,2026-08-23T05:48:49Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00677,2026-08-21T19:53:37Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00678,2026-08-20T04:28:57Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00679,2026-08-21T11:30:32Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00680,2026-08-20T04:57:37Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00681,2026-08-19T20:20:26Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
ASSET-00682,2026-08-21T02:30:50Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
ASSET-00683,2026-08-21T13:31:11Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
ASSET-00684,2026-08-18T16:14:48Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
ASSET-00685,2026-08-19T00:58:31Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
ASSET-00686,2026-08-22T05:34:24Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
