event_id,_time,host,user,detail,classification,note
NETWORK-00421,2026-08-22T00:03:09Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00422,2026-08-22T01:59:05Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00423,2026-08-20T16:02:14Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00424,2026-08-22T10:48:26Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00425,2026-08-19T03:41:55Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00426,2026-08-21T17:49:31Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00427,2026-08-19T06:33:58Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00428,2026-08-20T05:54:39Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00429,2026-08-22T08:52:48Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00430,2026-08-21T05:05:38Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00431,2026-08-18T22:21:27Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00432,2026-08-22T23:56:13Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00433,2026-08-20T23:27:18Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00434,2026-08-23T05:49:01Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00435,2026-08-22T10:03:30Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00436,2026-08-22T04:26:52Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00437,2026-08-19T18:29:31Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00438,2026-08-21T03:11:38Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00439,2026-08-20T16:39:29Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00440,2026-08-18T19:20:24Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00441,2026-08-21T01:19:01Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00442,2026-08-21T23:23:35Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00443,2026-08-21T19:01:44Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00444,2026-08-21T11:48:25Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00445,2026-08-21T18:39:32Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00446,2026-08-19T00:55:49Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00447,2026-08-22T22:54:20Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00448,2026-08-23T09:09:55Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00449,2026-08-19T10:02:31Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00450,2026-08-22T04:45:04Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00451,2026-08-22T10:00:32Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00452,2026-08-21T05:56:27Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00453,2026-08-20T18:33:19Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00454,2026-08-21T00:24:08Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00455,2026-08-23T11:50:36Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00456,2026-08-19T02:22:03Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00457,2026-08-22T07:53:29Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00458,2026-08-21T22:59:44Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00459,2026-08-20T14:52:18Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00460,2026-08-18T21:44:31Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00461,2026-08-21T20:02:41Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00462,2026-08-22T06:39:30Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00463,2026-08-23T09:08:38Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00464,2026-08-22T13:02:39Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00465,2026-08-22T16:23:34Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00466,2026-08-22T14:46:02Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00467,2026-08-18T15:43:43Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00468,2026-08-19T00:54:42Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00469,2026-08-18T18:55:44Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00470,2026-08-22T14:35:50Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00471,2026-08-19T16:19:38Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00472,2026-08-19T19:20:29Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00473,2026-08-21T21:39:50Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00474,2026-08-21T22:46:58Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00475,2026-08-21T07:37:47Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00476,2026-08-22T12:01:41Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00477,2026-08-22T16:32:12Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00478,2026-08-18T13:51:25Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00479,2026-08-20T21:00:44Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00480,2026-08-23T04:26:44Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00481,2026-08-19T00:32:38Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00482,2026-08-20T20:00:44Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00483,2026-08-21T19:38:07Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00484,2026-08-22T18:33:57Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00485,2026-08-20T11:42:39Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00486,2026-08-19T14:18:17Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00487,2026-08-21T14:59:05Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00488,2026-08-19T05:11:57Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00489,2026-08-18T22:58:20Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00490,2026-08-19T17:48:34Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00491,2026-08-21T14:33:43Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00492,2026-08-23T02:53:32Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00493,2026-08-22T02:05:38Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00494,2026-08-22T23:40:12Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00495,2026-08-23T08:47:50Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00496,2026-08-21T23:35:21Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00497,2026-08-20T15:51:40Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00498,2026-08-23T01:19:25Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00499,2026-08-20T08:56:57Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00500,2026-08-21T10:50:50Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00501,2026-08-22T16:05:21Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00502,2026-08-22T22:00:30Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00503,2026-08-21T02:50:39Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00504,2026-08-18T16:38:45Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00505,2026-08-18T17:27:17Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00506,2026-08-19T11:31:31Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00507,2026-08-21T04:06:59Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00508,2026-08-21T00:21:54Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00509,2026-08-18T16:01:26Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00510,2026-08-22T18:51:44Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00511,2026-08-22T19:05:01Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00512,2026-08-18T18:27:55Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00513,2026-08-18T19:54:13Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00514,2026-08-18T15:40:07Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00515,2026-08-22T12:30:15Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00516,2026-08-19T11:35:11Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00517,2026-08-19T04:32:55Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00518,2026-08-21T22:21:57Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00519,2026-08-18T12:07:02Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00520,2026-08-20T05:57:49Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00521,2026-08-18T23:44:01Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00522,2026-08-22T01:47:03Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00523,2026-08-20T09:08:40Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00524,2026-08-21T03:03:44Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00525,2026-08-21T01:25:17Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00526,2026-08-22T06:58:17Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00527,2026-08-20T07:40:11Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00528,2026-08-18T17:45:17Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00529,2026-08-20T08:08:26Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00530,2026-08-19T08:18:01Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00531,2026-08-18T14:51:17Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00532,2026-08-19T22:15:26Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00533,2026-08-22T17:41:07Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00534,2026-08-18T14:39:01Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00535,2026-08-22T11:59:49Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00536,2026-08-20T19:08:38Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00537,2026-08-19T08:20:10Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00538,2026-08-21T21:28:13Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00539,2026-08-18T18:00:07Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00540,2026-08-21T19:55:13Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00541,2026-08-20T17:13:09Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00542,2026-08-21T14:30:13Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00543,2026-08-20T19:59:55Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00544,2026-08-21T18:58:39Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00545,2026-08-19T19:04:24Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00546,2026-08-19T13:11:32Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00547,2026-08-23T02:16:17Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00548,2026-08-21T02:10:19Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00549,2026-08-20T18:59:43Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00550,2026-08-20T07:57:54Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00551,2026-08-22T20:58:38Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00552,2026-08-20T02:08:04Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00553,2026-08-18T16:24:03Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00554,2026-08-18T22:19:11Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00555,2026-08-18T22:51:31Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00556,2026-08-21T12:18:01Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00557,2026-08-20T16:48:26Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00558,2026-08-20T00:16:09Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00559,2026-08-20T13:45:55Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00560,2026-08-21T08:07:17Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00561,2026-08-20T20:54:55Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00562,2026-08-21T18:55:38Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00563,2026-08-19T15:10:00Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00564,2026-08-21T17:47:03Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00565,2026-08-20T13:32:45Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00566,2026-08-22T12:36:39Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00567,2026-08-23T08:57:54Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00568,2026-08-22T01:05:50Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00569,2026-08-18T12:43:57Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00570,2026-08-23T00:43:54Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00571,2026-08-18T15:28:49Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00572,2026-08-21T10:17:45Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00573,2026-08-21T05:01:33Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00574,2026-08-18T14:58:19Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00575,2026-08-21T01:30:44Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00576,2026-08-22T06:32:11Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00577,2026-08-19T22:48:11Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00578,2026-08-22T02:36:29Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00579,2026-08-19T04:16:33Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00580,2026-08-22T10:40:41Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00581,2026-08-21T20:09:40Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00582,2026-08-22T22:59:24Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00583,2026-08-19T11:35:53Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00584,2026-08-20T04:46:43Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00585,2026-08-21T16:31:48Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00586,2026-08-20T14:19:25Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00587,2026-08-20T18:22:36Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00588,2026-08-23T09:02:27Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00589,2026-08-20T09:29:50Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00590,2026-08-21T21:13:36Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00591,2026-08-20T04:43:38Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00592,2026-08-20T15:47:32Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00593,2026-08-21T03:02:39Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00594,2026-08-20T15:52:24Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00595,2026-08-20T19:00:50Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00596,2026-08-18T12:02:01Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00597,2026-08-22T15:23:23Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00598,2026-08-22T22:22:18Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00599,2026-08-19T19:18:16Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00600,2026-08-21T18:24:14Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00601,2026-08-22T11:58:19Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00602,2026-08-19T09:38:40Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00603,2026-08-19T07:12:50Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00604,2026-08-21T05:55:04Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00605,2026-08-21T17:58:36Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00606,2026-08-20T15:14:13Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00607,2026-08-21T21:21:17Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00608,2026-08-22T16:11:05Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00609,2026-08-22T02:18:54Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00610,2026-08-19T07:49:08Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00611,2026-08-22T13:55:50Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00612,2026-08-19T07:13:34Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00613,2026-08-21T21:24:23Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00614,2026-08-19T13:50:10Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00615,2026-08-22T11:02:15Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00616,2026-08-18T18:47:40Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00617,2026-08-20T12:38:53Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00618,2026-08-20T19:28:27Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00619,2026-08-22T03:33:11Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00620,2026-08-22T18:28:32Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00621,2026-08-20T22:41:43Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00622,2026-08-19T00:36:02Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00623,2026-08-19T17:51:17Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00624,2026-08-19T04:20:41Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00625,2026-08-18T19:29:59Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00626,2026-08-22T15:24:31Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00627,2026-08-20T17:39:15Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00628,2026-08-19T01:38:45Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00629,2026-08-21T14:33:15Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00630,2026-08-23T02:36:18Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00631,2026-08-20T09:35:44Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00632,2026-08-19T18:26:40Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00633,2026-08-22T20:38:28Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00634,2026-08-19T01:18:28Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00635,2026-08-23T01:01:18Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00636,2026-08-20T00:32:11Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00637,2026-08-20T13:55:20Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00638,2026-08-20T10:53:06Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00639,2026-08-23T01:40:54Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00640,2026-08-21T02:34:17Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00641,2026-08-21T23:49:40Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00642,2026-08-19T11:05:46Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00643,2026-08-21T13:00:21Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00644,2026-08-23T02:26:50Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00645,2026-08-20T04:50:40Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00646,2026-08-18T18:39:04Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00647,2026-08-22T00:48:06Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00648,2026-08-19T21:59:35Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00649,2026-08-19T13:58:35Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00650,2026-08-21T17:03:04Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00651,2026-08-18T14:00:40Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00652,2026-08-23T04:26:29Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00653,2026-08-22T12:08:26Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
NETWORK-00654,2026-08-23T00:20:55Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
NETWORK-00655,2026-08-22T09:57:19Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
NETWORK-00656,2026-08-20T09:49:32Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
NETWORK-00657,2026-08-19T14:25:47Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
NETWORK-00658,2026-08-22T14:46:10Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
