event_id,_time,host,user,detail,classification,note
FINDING-00409,2026-08-21T18:21:57Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00410,2026-08-20T13:23:11Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00411,2026-08-22T18:40:02Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00412,2026-08-23T05:51:53Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00413,2026-08-18T15:05:00Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00414,2026-08-21T17:05:43Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00415,2026-08-21T07:41:45Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00416,2026-08-19T16:23:56Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00417,2026-08-22T20:07:13Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00418,2026-08-19T16:14:54Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00419,2026-08-21T01:07:57Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00420,2026-08-23T04:46:12Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00421,2026-08-20T00:39:25Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00422,2026-08-20T00:58:52Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00423,2026-08-20T02:38:00Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00424,2026-08-18T16:21:50Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00425,2026-08-21T03:03:19Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00426,2026-08-23T05:50:48Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00427,2026-08-22T19:30:14Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00428,2026-08-19T13:25:08Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00429,2026-08-18T13:22:53Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00430,2026-08-19T09:20:57Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00431,2026-08-19T14:20:21Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00432,2026-08-21T09:43:12Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00433,2026-08-19T02:04:20Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00434,2026-08-19T11:37:34Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00435,2026-08-22T07:32:21Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00436,2026-08-21T13:59:52Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00437,2026-08-19T08:23:30Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00438,2026-08-22T22:40:02Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00439,2026-08-20T18:29:23Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00440,2026-08-19T00:16:53Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00441,2026-08-18T22:08:17Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00442,2026-08-22T16:28:37Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00443,2026-08-22T23:30:50Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00444,2026-08-21T14:48:48Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00445,2026-08-21T14:43:39Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00446,2026-08-22T21:24:10Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00447,2026-08-20T17:15:25Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00448,2026-08-22T18:54:58Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00449,2026-08-22T21:11:04Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00450,2026-08-21T07:59:27Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00451,2026-08-19T00:02:53Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00452,2026-08-19T02:12:32Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00453,2026-08-20T19:57:06Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00454,2026-08-22T20:52:45Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00455,2026-08-22T09:31:04Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00456,2026-08-21T21:07:25Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00457,2026-08-20T18:27:58Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00458,2026-08-23T07:09:27Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00459,2026-08-18T12:56:43Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00460,2026-08-22T03:13:39Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00461,2026-08-22T03:41:58Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00462,2026-08-20T13:52:12Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00463,2026-08-19T22:17:58Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00464,2026-08-21T15:39:23Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00465,2026-08-23T05:03:28Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00466,2026-08-20T02:38:47Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00467,2026-08-19T23:02:48Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00468,2026-08-20T07:17:10Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00469,2026-08-19T21:20:42Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00470,2026-08-20T13:42:50Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00471,2026-08-20T14:26:06Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00472,2026-08-21T08:10:30Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00473,2026-08-23T07:16:46Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00474,2026-08-18T22:23:37Z,APP-API-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00475,2026-08-21T17:43:31Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00476,2026-08-21T20:48:28Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00477,2026-08-20T14:06:16Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00478,2026-08-18T15:19:00Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00479,2026-08-19T15:13:46Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00480,2026-08-18T17:35:41Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00481,2026-08-18T23:18:57Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00482,2026-08-18T17:53:11Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00483,2026-08-20T04:56:48Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00484,2026-08-21T20:31:14Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00485,2026-08-20T10:08:57Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00486,2026-08-21T10:10:30Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00487,2026-08-20T01:17:45Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00488,2026-08-22T17:16:35Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00489,2026-08-22T20:39:09Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00490,2026-08-20T11:17:31Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00491,2026-08-22T04:15:53Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00492,2026-08-22T22:51:48Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00493,2026-08-19T23:17:59Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00494,2026-08-22T08:06:48Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00495,2026-08-18T15:59:51Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00496,2026-08-19T02:43:12Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00497,2026-08-22T22:46:51Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00498,2026-08-19T01:58:24Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00499,2026-08-21T13:41:27Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00500,2026-08-19T07:13:05Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00501,2026-08-22T20:54:12Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00502,2026-08-19T19:05:47Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00503,2026-08-21T20:43:20Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00504,2026-08-20T22:52:18Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00505,2026-08-18T12:27:38Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00506,2026-08-22T03:25:40Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00507,2026-08-20T01:58:28Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00508,2026-08-21T22:32:29Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00509,2026-08-20T11:45:54Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00510,2026-08-18T19:13:41Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00511,2026-08-19T00:40:13Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00512,2026-08-20T03:09:04Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00513,2026-08-19T14:34:52Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00514,2026-08-22T18:43:07Z,PRINT-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00515,2026-08-19T14:01:59Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00516,2026-08-21T22:00:16Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00517,2026-08-22T06:28:21Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00518,2026-08-19T00:45:45Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00519,2026-08-22T00:08:45Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00520,2026-08-20T18:59:53Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00521,2026-08-22T01:25:31Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00522,2026-08-22T08:49:03Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00523,2026-08-21T12:44:25Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00524,2026-08-22T14:47:17Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00525,2026-08-19T04:55:19Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00526,2026-08-22T18:51:19Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00527,2026-08-23T02:47:04Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00528,2026-08-23T03:58:36Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00529,2026-08-21T10:26:47Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00530,2026-08-18T12:50:27Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00531,2026-08-22T19:03:30Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00532,2026-08-20T23:12:30Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00533,2026-08-19T14:37:44Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00534,2026-08-19T02:59:07Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00535,2026-08-19T15:36:05Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00536,2026-08-20T22:03:47Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00537,2026-08-20T05:14:47Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00538,2026-08-18T23:26:34Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00539,2026-08-20T20:02:45Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00540,2026-08-20T21:56:36Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00541,2026-08-19T12:35:02Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00542,2026-08-21T17:35:11Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00543,2026-08-20T06:22:45Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00544,2026-08-19T12:49:44Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00545,2026-08-23T05:15:30Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00546,2026-08-23T05:15:39Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00547,2026-08-20T10:48:39Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00548,2026-08-22T06:29:37Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00549,2026-08-19T21:48:46Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00550,2026-08-19T03:13:24Z,FIN-WS-14,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00551,2026-08-19T08:38:20Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00552,2026-08-20T23:10:59Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00553,2026-08-19T22:58:26Z,DC-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00554,2026-08-20T00:21:51Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00555,2026-08-20T03:34:48Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00556,2026-08-20T04:27:01Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00557,2026-08-21T19:03:43Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00558,2026-08-23T02:12:44Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00559,2026-08-19T01:52:28Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00560,2026-08-20T01:12:24Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00561,2026-08-22T01:31:54Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00562,2026-08-22T08:17:20Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00563,2026-08-22T15:45:45Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00564,2026-08-19T11:55:06Z,DC-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00565,2026-08-19T16:16:24Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00566,2026-08-21T16:45:31Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00567,2026-08-22T01:40:32Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00568,2026-08-18T13:18:34Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00569,2026-08-18T15:36:46Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00570,2026-08-20T16:42:34Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00571,2026-08-21T07:43:37Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00572,2026-08-23T09:28:59Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00573,2026-08-23T03:08:27Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00574,2026-08-21T01:37:11Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00575,2026-08-21T15:50:34Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00576,2026-08-23T05:29:32Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00577,2026-08-21T01:04:57Z,FIN-WS-14,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00578,2026-08-23T10:23:42Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00579,2026-08-18T14:50:30Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00580,2026-08-21T10:19:45Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00581,2026-08-23T11:56:29Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00582,2026-08-19T21:54:39Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00583,2026-08-21T05:10:51Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00584,2026-08-22T20:21:44Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00585,2026-08-23T03:27:11Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00586,2026-08-20T05:29:29Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00587,2026-08-23T06:44:10Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00588,2026-08-21T13:30:18Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00589,2026-08-18T16:44:06Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00590,2026-08-18T22:03:53Z,PRINT-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00591,2026-08-20T17:17:16Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00592,2026-08-21T04:02:18Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00593,2026-08-19T08:06:53Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00594,2026-08-22T23:30:45Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00595,2026-08-21T17:29:04Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00596,2026-08-18T13:47:41Z,APP-API-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00597,2026-08-20T08:50:50Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00598,2026-08-22T11:03:41Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00599,2026-08-20T08:46:47Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00600,2026-08-20T15:07:11Z,DC-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00601,2026-08-19T10:12:36Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00602,2026-08-21T03:20:41Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00603,2026-08-21T08:39:43Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00604,2026-08-20T16:25:24Z,JUMP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00605,2026-08-20T19:08:13Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00606,2026-08-22T20:44:39Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00607,2026-08-18T17:25:13Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00608,2026-08-23T08:43:02Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00609,2026-08-19T13:02:23Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00610,2026-08-21T05:36:35Z,APP-API-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00611,2026-08-18T16:11:18Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00612,2026-08-21T08:35:50Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00613,2026-08-21T19:57:22Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00614,2026-08-23T09:45:36Z,PRINT-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00615,2026-08-23T07:08:10Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00616,2026-08-19T06:34:56Z,FILE-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00617,2026-08-20T21:56:56Z,DC-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00618,2026-08-20T21:04:26Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00619,2026-08-19T13:16:20Z,JUMP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00620,2026-08-22T12:12:31Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00621,2026-08-19T04:30:14Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00622,2026-08-18T14:53:18Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00623,2026-08-22T06:51:49Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00624,2026-08-21T20:06:49Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00625,2026-08-19T14:45:55Z,JUMP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00626,2026-08-20T11:19:59Z,PRINT-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00627,2026-08-21T23:05:04Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00628,2026-08-18T12:32:01Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00629,2026-08-22T20:06:17Z,FILE-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00630,2026-08-20T04:42:37Z,FILE-02,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00631,2026-08-18T15:03:35Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00632,2026-08-19T00:42:06Z,JUMP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00633,2026-08-18T13:16:36Z,APP-API-02,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00634,2026-08-21T20:20:21Z,APP-API-02,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00635,2026-08-19T17:41:58Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00636,2026-08-20T10:38:26Z,BACKUP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00637,2026-08-22T19:54:35Z,JUMP-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00638,2026-08-21T10:15:37Z,FIN-WS-14,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00639,2026-08-19T05:01:26Z,FIN-WS-14,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00640,2026-08-23T01:22:07Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00641,2026-08-20T14:16:52Z,PRINT-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00642,2026-08-21T16:50:38Z,BACKUP-01,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00643,2026-08-21T20:41:36Z,BACKUP-01,NT AUTHORITY\SYSTEM,purposeful background context,benign,synthetic noise
FINDING-00644,2026-08-18T19:28:20Z,DC-01,ACME\svc_print,purposeful background context,benign,synthetic noise
FINDING-00645,2026-08-23T11:41:59Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00646,2026-08-22T16:40:04Z,FIN-WS-14,ACME\mrivera,purposeful background context,benign,synthetic noise
FINDING-00647,2026-08-19T23:57:24Z,BACKUP-01,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00648,2026-08-21T23:12:14Z,FILE-02,ACME\svc_backup,purposeful background context,benign,synthetic noise
FINDING-00649,2026-08-19T23:09:06Z,FILE-02,ACME\jsmith,purposeful background context,benign,synthetic noise
FINDING-00650,2026-08-20T12:07:13Z,BACKUP-01,ACME\jsmith,purposeful background context,benign,synthetic noise
